bleach,accuracy,f1 weighted,f1 macro,f1 micro,ties,run,train time,predict time,ram name,ram kwargs,tuple size,dataset name,encoder,encoder kwargs,experiment name,model size,train samples,test samples,classes,rams per discriminator,discriminators,seed,indices
35,0.8802791039294895,0.8791099423607585,0.8826882318318295,0.8802791039294895,325,1,4.661285877227783,1.53788161277771,DictRam,{},40,dry_bean,distributive-thermometer,"{""resolution"": 40}",dry_bean experiment,21474,10888,2723,7,16,7,1702382147,640
40,0.8832170400293794,0.8821870613746517,0.8925150929476564,0.8832170400293794,315,1,4.661285877227783,1.3583505153656006,DictRam,{},40,dry_bean,distributive-thermometer,"{""resolution"": 40}",dry_bean experiment,21474,10888,2723,7,16,7,1702382147,640
50,0.8927653323540213,0.892292139565872,0.8929462868427341,0.8927653323540213,241,1,4.661285877227783,1.3967530727386475,DictRam,{},40,dry_bean,distributive-thermometer,"{""resolution"": 40}",dry_bean experiment,21474,10888,2723,7,16,7,1702382147,640
35,0.8839515240543518,0.8831962636790439,0.8812587298717653,0.8839515240543518,359,2,2.866497755050659,1.796079158782959,DictRam,{},40,dry_bean,distributive-thermometer,"{""resolution"": 40}",dry_bean experiment,21852,10888,2723,7,16,7,1702382158,640
40,0.882482556004407,0.881428244133886,0.8770644345240228,0.882482556004407,291,2,2.866497755050659,1.4165234565734863,DictRam,{},40,dry_bean,distributive-thermometer,"{""resolution"": 40}",dry_bean experiment,21852,10888,2723,7,16,7,1702382158,640
50,0.8821153139919207,0.8815164693238825,0.8791886575923348,0.8821153139919207,183,2,2.866497755050659,1.4471549987792969,DictRam,{},40,dry_bean,distributive-thermometer,"{""resolution"": 40}",dry_bean experiment,21852,10888,2723,7,16,7,1702382158,640
35,0.8641204553800955,0.8613480177421937,0.8786418210654616,0.8641204553800955,407,3,2.791191339492798,1.777592658996582,DictRam,{},40,dry_bean,distributive-thermometer,"{""resolution"": 40}",dry_bean experiment,21681,10888,2723,7,16,7,1702382166,640
40,0.8710980536173338,0.8685040031619619,0.8872355642124393,0.8710980536173338,388,3,2.791191339492798,1.4563226699829102,DictRam,{},40,dry_bean,distributive-thermometer,"{""resolution"": 40}",dry_bean experiment,21681,10888,2723,7,16,7,1702382166,640
50,0.8912963643040764,0.8914116853273882,0.8991178211241294,0.8912963643040764,258,3,2.791191339492798,1.4019808769226074,DictRam,{},40,dry_bean,distributive-thermometer,"{""resolution"": 40}",dry_bean experiment,21681,10888,2723,7,16,7,1702382166,640
35,0.872934263679765,0.8691243107161618,0.8875356248271997,0.8729342636797651,436,1,2.870162010192871,4.182784795761108,count-bloom,"{""est_elements"": 1000, ""false_positive_rate"": 0.05}",40,dry_bean,distributive-thermometer,"{""resolution"": 40}",dry_bean experiment,2795968,10888,2723,7,16,7,1702382173,640
40,0.8747704737421961,0.8713471826479711,0.8902889215359345,0.8747704737421961,372,1,2.870162010192871,4.218339204788208,count-bloom,"{""est_elements"": 1000, ""false_positive_rate"": 0.05}",40,dry_bean,distributive-thermometer,"{""resolution"": 40}",dry_bean experiment,2795968,10888,2723,7,16,7,1702382173,640
50,0.8766066838046273,0.8733007481918813,0.8898822385145044,0.8766066838046273,354,1,2.870162010192871,4.167415380477905,count-bloom,"{""est_elements"": 1000, ""false_positive_rate"": 0.05}",40,dry_bean,distributive-thermometer,"{""resolution"": 40}",dry_bean experiment,2795968,10888,2723,7,16,7,1702382173,640
35,0.8692618435549027,0.8657590641040364,0.8842476057172751,0.8692618435549027,453,2,3.00931715965271,4.286501169204712,count-bloom,"{""est_elements"": 1000, ""false_positive_rate"": 0.05}",40,dry_bean,distributive-thermometer,"{""resolution"": 40}",dry_bean experiment,2795968,10888,2723,7,16,7,1702382189,640
40,0.8633859713551231,0.8596557365921871,0.8760046953352522,0.8633859713551231,436,2,3.00931715965271,4.1876747608184814,count-bloom,"{""est_elements"": 1000, ""false_positive_rate"": 0.05}",40,dry_bean,distributive-thermometer,"{""resolution"": 40}",dry_bean experiment,2795968,10888,2723,7,16,7,1702382189,640
50,0.8868894601542416,0.8855858207031059,0.8949725858967919,0.8868894601542416,300,2,3.00931715965271,4.082983732223511,count-bloom,"{""est_elements"": 1000, ""false_positive_rate"": 0.05}",40,dry_bean,distributive-thermometer,"{""resolution"": 40}",dry_bean experiment,2795968,10888,2723,7,16,7,1702382189,640
