val_accuracy,val_accuracy_mean,val_accuracy_std,val_f1 weighted,val_f1 weighted_mean,val_f1 weighted_std,val_model size,val_model size_mean,val_model size_std,train time,val_predict time,train_samples,val_samples,test_samples,classes,test_accuracy,test_accuracy_mean,test_accuracy_std,test_f1 weighted,test_f1 weighted_mean,test_f1 weighted_std,test_model size,test_model size_mean,test_model size_std,test_predict time,done,training_iteration,trial_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,root_data_dir,dataset_name,n_neighbors,weights,algorithm
0.6896551724137931,0.6896551724137931,0.0,0.6764591730108972,0.6764591730108972,0.0,13324,13324.0,0.0,0.0010807050275616348,0.4428990770247765,113,29,36,3,0.8333333333333334,0.8333333333333334,0.0,0.8345117845117844,0.8345117845117844,0.0,13324,13324.0,0.0,0.46866400801809505,True,3,a3810e4c,2024-04-26_14-15-37,1714140937,0.9225289821624756,2.270927667617798,4099048,7a98ee01b1f1,172.17.0.2,2.270927667617798,3,/workspaces/wisard/experiments/data_folded,wine_fold_0,11,distance,brute
0.6206896551724138,0.6206896551724138,0.0,0.5241379310344827,0.5241379310344827,0.0,26939,26939.0,0.0,0.0014074789942242205,0.007511251023970544,113,29,36,3,0.6666666666666666,0.6666666666666666,0.0,0.5752525252525252,0.5752525252525252,0.0,26939,26939.0,0.0,0.013686524995137006,True,3,d5d7651f,2024-04-26_14-16-07,1714140967,0.04029035568237305,0.12836956977844238,4106435,7a98ee01b1f1,172.17.0.2,0.12836956977844238,3,/workspaces/wisard/experiments/data_folded,wine_fold_0,89,uniform,ball_tree
0.6896551724137931,0.6896551724137931,0.0,0.6832583708145927,0.6832583708145927,0.0,13324,13324.0,0.0,0.001083254988770932,0.11036185803823173,113,29,36,3,0.8055555555555556,0.8055555555555557,1.1102230246251565e-16,0.8053902873124843,0.8053902873124844,1.1102230246251565e-16,13324,13324.0,0.0,0.09336844400968403,True,3,8612ca4a,2024-04-26_14-12-55,1714140775,0.24208378791809082,1.0005114078521729,4061829,7a98ee01b1f1,172.17.0.2,1.0005114078521729,3,/workspaces/wisard/experiments/data_folded,wine_fold_0,28,distance,brute
0.6896551724137931,0.6896551724137931,0.0,0.6832583708145927,0.6832583708145927,0.0,13324,13324.0,0.0,0.0010142339742742479,0.46863313199719414,113,29,36,3,0.8055555555555556,0.8055555555555557,1.1102230246251565e-16,0.8053902873124843,0.8053902873124844,1.1102230246251565e-16,13324,13324.0,0.0,0.27833169896621257,True,3,be9b1c78,2024-04-26_14-14-55,1714140895,0.7872774600982666,3.1102144718170166,4091402,7a98ee01b1f1,172.17.0.2,3.1102144718170166,3,/workspaces/wisard/experiments/data_folded,wine_fold_0,26,distance,brute
0.6551724137931034,0.6551724137931034,0.0,0.6425358749196829,0.6425358749196829,0.0,27245,27245.0,0.0,0.004349166003521532,0.003982293012086302,113,29,36,3,0.75,0.75,0.0,0.7502245953046869,0.750224595304687,1.1102230246251565e-16,27245,27245.0,0.0,0.009867112967185676,True,3,a4aec1b0,2024-04-26_14-11-58,1714140718,0.03987765312194824,0.15844035148620605,4015857,7a98ee01b1f1,172.17.0.2,0.15844035148620605,3,/workspaces/wisard/experiments/data_folded,wine_fold_0,29,uniform,kd_tree
0.6896551724137931,0.6896551724137931,0.0,0.6845200776235258,0.6845200776235258,0.0,13323,13323.0,0.0,0.0019741400028578937,0.15279182704398409,113,29,36,3,0.75,0.75,0.0,0.7502245953046869,0.750224595304687,1.1102230246251565e-16,13323,13323.0,0.0,0.1591409610118717,True,3,3d2f49f4,2024-04-26_14-15-19,1714140919,0.3389918804168701,1.3717067241668701,4094690,7a98ee01b1f1,172.17.0.2,1.3717067241668701,3,/workspaces/wisard/experiments/data_folded,wine_fold_0,12,uniform,brute
0.6206896551724138,0.6206896551724138,0.0,0.6078817733990147,0.6078817733990147,0.0,27246,27246.0,0.0,0.0020876150229014456,0.0015297370264306664,113,29,36,3,0.7777777777777778,0.7777777777777778,0.0,0.7808080808080808,0.780808080808081,1.1102230246251565e-16,27246,27246.0,0.0,0.0035557139781303704,True,3,a41db6c1,2024-04-26_14-14-10,1714140850,0.020858287811279297,0.06512045860290527,4081410,7a98ee01b1f1,172.17.0.2,0.06512045860290527,3,/workspaces/wisard/experiments/data_folded,wine_fold_0,4,distance,kd_tree
0.7586206896551724,0.7586206896551723,1.1102230246251565e-16,0.7563183821623023,0.7563183821623024,1.1102230246251565e-16,13324,13324.0,0.0,0.0033295999746769667,0.322083726990968,113,29,36,3,0.7222222222222222,0.7222222222222222,0.0,0.7181537598204264,0.7181537598204265,1.1102230246251565e-16,13324,13324.0,0.0,0.21682396798860282,True,3,e498df00,2024-04-26_14-13-32,1714140812,0.5808131694793701,1.6506702899932861,4071561,7a98ee01b1f1,172.17.0.2,1.6506702899932861,3,/workspaces/wisard/experiments/data_folded,wine_fold_0,2,distance,brute
0.6551724137931034,0.6551724137931034,0.0,0.6425358749196829,0.6425358749196829,0.0,13323,13323.0,0.0,0.0010935220052488148,0.34309417399344966,113,29,36,3,0.75,0.75,0.0,0.7502245953046869,0.750224595304687,1.1102230246251565e-16,13323,13323.0,0.0,0.2873616379802115,True,3,86de134d,2024-04-26_14-12-34,1714140754,0.689608097076416,2.3405954837799072,4040160,7a98ee01b1f1,172.17.0.2,2.3405954837799072,3,/workspaces/wisard/experiments/data_folded,wine_fold_0,27,uniform,brute
0.6551724137931034,0.6551724137931034,0.0,0.6425358749196829,0.6425358749196829,0.0,27245,27245.0,0.0,0.0013592530158348382,0.013333898037672043,113,29,36,3,0.75,0.75,0.0,0.7502245953046869,0.750224595304687,1.1102230246251565e-16,27245,27245.0,0.0,0.015622917970176786,True,3,07f0cea9,2024-04-26_14-16-00,1714140960,0.06056070327758789,0.15723013877868652,4104176,7a98ee01b1f1,172.17.0.2,0.15723013877868652,3,/workspaces/wisard/experiments/data_folded,wine_fold_0,38,uniform,kd_tree
0.6896551724137931,0.6896551724137931,0.0,0.6832583708145927,0.6832583708145927,0.0,27250,27250.0,0.0,0.004037995007820427,0.008879475004505366,113,29,36,3,0.75,0.75,0.0,0.7502245953046869,0.750224595304687,1.1102230246251565e-16,27250,27250.0,0.0,0.014446448010858148,True,3,7e055fbc,2024-04-26_14-11-40,1714140700,0.0463559627532959,0.21349167823791504,4012067,7a98ee01b1f1,172.17.0.2,0.21349167823791504,3,/workspaces/wisard/experiments/data_folded,wine_fold_0,36,uniform,auto
0.6896551724137931,0.6896551724137931,0.0,0.6832583708145927,0.6832583708145927,0.0,27246,27246.0,0.0,0.009959296963643283,0.003985699033364654,113,29,36,3,0.8055555555555556,0.8055555555555557,1.1102230246251565e-16,0.8053902873124843,0.8053902873124844,1.1102230246251565e-16,27246,27246.0,0.0,0.00882361299591139,True,3,6a358daf,2024-04-26_14-13-16,1714140796,0.044017791748046875,0.11400628089904785,4067999,7a98ee01b1f1,172.17.0.2,0.11400628089904785,3,/workspaces/wisard/experiments/data_folded,wine_fold_0,47,distance,kd_tree
0.6896551724137931,0.6896551724137931,0.0,0.6832583708145927,0.6832583708145927,0.0,13329,13329.0,0.0,0.0037929160171188414,0.0811042920104228,113,29,36,3,0.8055555555555556,0.8055555555555557,1.1102230246251565e-16,0.8053902873124843,0.8053902873124844,1.1102230246251565e-16,13329,13329.0,0.0,0.05159297998761758,True,3,af9c3f50,2024-04-26_14-14-17,1714140857,0.15252423286437988,0.8613061904907227,4083716,7a98ee01b1f1,172.17.0.2,0.8613061904907227,3,/workspaces/wisard/experiments/data_folded,wine_fold_0,56,distance,auto
0.6206896551724138,0.6206896551724138,0.0,0.6078817733990147,0.6078817733990147,0.0,13324,13324.0,0.0,0.0010712890070863068,0.15425760397920385,113,29,36,3,0.7777777777777778,0.7777777777777778,0.0,0.7808080808080808,0.780808080808081,1.1102230246251565e-16,13324,13324.0,0.0,0.054966106021311134,True,3,7a43483d,2024-04-26_14-13-23,1714140803,0.2519245147705078,0.6418752670288086,4069687,7a98ee01b1f1,172.17.0.2,0.6418752670288086,3,/workspaces/wisard/experiments/data_folded,wine_fold_0,4,distance,brute
0.7586206896551724,0.7586206896551723,1.1102230246251565e-16,0.7563183821623023,0.7563183821623024,1.1102230246251565e-16,27246,27246.0,0.0,0.001567967003211379,0.0012384200235828757,113,29,36,3,0.7222222222222222,0.7222222222222222,0.0,0.7181537598204264,0.7181537598204265,1.1102230246251565e-16,27246,27246.0,0.0,0.001300418982282281,True,3,f627870b,2024-04-26_14-14-02,1714140842,0.01695084571838379,0.11670589447021484,4079884,7a98ee01b1f1,172.17.0.2,0.11670589447021484,3,/workspaces/wisard/experiments/data_folded,wine_fold_0,1,distance,kd_tree
0.6551724137931034,0.6551724137931034,0.0,0.6404244031830238,0.6404244031830238,0.0,13329,13329.0,0.0,0.0009025990148074925,0.12049092998495325,113,29,36,3,0.7777777777777778,0.7777777777777778,0.0,0.7641267749963403,0.7641267749963404,1.1102230246251565e-16,13329,13329.0,0.0,0.12199216498993337,True,3,772dff7b,2024-04-26_14-15-47,1714140947,0.2593724727630615,1.2400603294372559,4100987,7a98ee01b1f1,172.17.0.2,1.2400603294372559,3,/workspaces/wisard/experiments/data_folded,wine_fold_0,97,distance,auto
0.6896551724137931,0.6896551724137931,0.0,0.6832583708145927,0.6832583708145927,0.0,13324,13324.0,0.0,0.0024364260025322437,0.014757805969566107,113,29,36,3,0.8333333333333334,0.8333333333333334,0.0,0.8351241046143595,0.8351241046143595,0.0,13324,13324.0,0.0,0.06495915696723387,True,3,d88e8fb5,2024-04-26_14-13-37,1714140817,0.09644269943237305,0.46950459480285645,4073302,7a98ee01b1f1,172.17.0.2,0.46950459480285645,3,/workspaces/wisard/experiments/data_folded,wine_fold_0,18,distance,brute
0.6206896551724138,0.6206896551724138,0.0,0.5320197044334974,0.5320197044334974,0.0,13323,13323.0,0.0,0.0295341580058448,0.059689932968467474,113,29,36,3,0.6944444444444444,0.6944444444444443,1.1102230246251565e-16,0.5980428589124241,0.5980428589124241,0.0,13323,13323.0,0.0,0.09670765302143991,True,3,9ca44e1c,2024-04-26_14-13-01,1714140781,0.21366000175476074,0.5417816638946533,4064810,7a98ee01b1f1,172.17.0.2,0.5417816638946533,3,/workspaces/wisard/experiments/data_folded,wine_fold_0,73,uniform,brute
0.6206896551724138,0.6206896551724138,0.0,0.6078817733990147,0.6078817733990147,0.0,13324,13324.0,0.0,0.0013128150021657348,0.17630235000979155,113,29,36,3,0.7777777777777778,0.7777777777777778,0.0,0.7853535353535352,0.7853535353535351,1.1102230246251565e-16,13324,13324.0,0.0,0.2439979650080204,True,3,18fb6db3,2024-04-26_14-12-46,1714140766,0.4597048759460449,1.4514825344085693,4042816,7a98ee01b1f1,172.17.0.2,1.4514825344085693,3,/workspaces/wisard/experiments/data_folded,wine_fold_0,3,distance,brute
0.6551724137931034,0.6551724137931034,0.0,0.6423645320197043,0.6423645320197043,0.0,26940,26940.0,0.0,0.007901157950982451,0.013709183956962079,113,29,36,3,0.7777777777777778,0.7777777777777778,0.0,0.7641267749963403,0.7641267749963404,1.1102230246251565e-16,26940,26940.0,0.0,0.012551105988677591,True,3,f796ca1d,2024-04-26_14-12-22,1714140742,0.08754420280456543,0.2930641174316406,4030019,7a98ee01b1f1,172.17.0.2,0.2930641174316406,3,/workspaces/wisard/experiments/data_folded,wine_fold_0,81,distance,ball_tree
0.6896551724137931,0.6896551724137931,0.0,0.6832583708145927,0.6832583708145927,0.0,13324,13324.0,0.0,0.0012398199760355055,0.04101988999173045,113,29,36,3,0.8055555555555556,0.8055555555555557,1.1102230246251565e-16,0.8053902873124843,0.8053902873124844,1.1102230246251565e-16,13324,13324.0,0.0,0.5761085380217992,True,3,54288577,2024-04-26_14-14-35,1714140875,0.6385996341705322,1.345522165298462,4087163,7a98ee01b1f1,172.17.0.2,1.345522165298462,3,/workspaces/wisard/experiments/data_folded,wine_fold_0,55,distance,brute
0.6896551724137931,0.6896551724137931,0.0,0.6832583708145927,0.6832583708145927,0.0,13324,13324.0,0.0,0.001035730994772166,0.16472073300974444,113,29,36,3,0.8055555555555556,0.8055555555555557,1.1102230246251565e-16,0.8053902873124843,0.8053902873124844,1.1102230246251565e-16,13324,13324.0,0.0,0.1941458520013839,True,3,d1ebfbe1,2024-04-26_14-14-47,1714140887,0.4344918727874756,2.9162163734436035,4089296,7a98ee01b1f1,172.17.0.2,2.9162163734436035,3,/workspaces/wisard/experiments/data_folded,wine_fold_0,27,distance,brute
0.6551724137931034,0.6551724137931034,0.0,0.6354679802955665,0.6354679802955665,0.0,26939,26939.0,0.0,0.001462882966734469,0.006531553983222693,113,29,36,3,0.6944444444444444,0.6944444444444443,1.1102230246251565e-16,0.6842409065075307,0.6842409065075307,0.0,26939,26939.0,0.0,0.011659846000839025,True,3,ce90fc7e,2024-04-26_14-16-12,1714140972,0.03430652618408203,0.11475920677185059,4107863,7a98ee01b1f1,172.17.0.2,0.11475920677185059,3,/workspaces/wisard/experiments/data_folded,wine_fold_0,10,uniform,ball_tree
0.6896551724137931,0.6896551724137931,0.0,0.6832583708145927,0.6832583708145927,0.0,27246,27246.0,0.0,0.00488864496583119,0.011305302963592112,113,29,36,3,0.7777777777777778,0.7777777777777778,0.0,0.7805264034649342,0.7805264034649341,1.1102230246251565e-16,27246,27246.0,0.0,0.00881726696388796,True,3,f338e08a,2024-04-26_14-15-51,1714140951,0.10287880897521973,0.18250322341918945,4103031,7a98ee01b1f1,172.17.0.2,0.18250322341918945,3,/workspaces/wisard/experiments/data_folded,wine_fold_0,35,distance,kd_tree
0.6551724137931034,0.6551724137931034,0.0,0.6425358749196829,0.6425358749196829,0.0,26939,26939.0,0.0,0.0029068149742670357,0.03180255397455767,113,29,36,3,0.75,0.75,0.0,0.7502245953046869,0.750224595304687,1.1102230246251565e-16,26939,26939.0,0.0,0.03548639197833836,True,3,1fd10bf0,2024-04-26_14-13-09,1714140789,0.14887213706970215,0.3779754638671875,4066083,7a98ee01b1f1,172.17.0.2,0.3779754638671875,3,/workspaces/wisard/experiments/data_folded,wine_fold_0,38,uniform,ball_tree
0.4411764705882353,0.4411764705882353,0.0,0.4373173497838454,0.4373173497838454,0.0,69064,69064.0,0.0,0.0010234800283797085,1.1517945349914953,949,238,297,10,0.45454545454545453,0.45454545454545453,0.0,0.4242301745622429,0.4242301745622428,5.551115123125783e-17,69064,69064.0,0.0,1.4234104250208475,True,3,f62283cc,2024-04-26_14-26-13,1714141573,2.6120030879974365,7.852057218551636,191128,7a98ee01b1f1,172.17.0.2,7.852057218551636,3,/workspaces/wisard/experiments/data_folded,yeast_fold_1,30,distance,brute
0.5714285714285714,0.5714285714285714,0.0,0.5575390931057407,0.5575390931057407,0.0,142921,142921.0,0.0,0.0022925350349396467,0.15284731501014903,949,238,297,10,0.5622895622895623,0.5622895622895623,0.0,0.5375112398434306,0.5375112398434306,0.0,142921,142921.0,0.0,0.4455103139625862,True,3,aed3cfa3,2024-04-26_14-23-42,1714141422,0.8873195648193359,1.4159767627716064,156115,7a98ee01b1f1,172.17.0.2,1.4159767627716064,3,/workspaces/wisard/experiments/data_folded,yeast_fold_1,52,uniform,auto
0.2815126050420168,0.2815126050420168,0.0,0.27728975311054654,0.27728975311054654,0.0,142920,142920.0,0.0,0.003526828018948436,0.042991664027795196,949,238,297,10,0.24242424242424243,0.24242424242424243,0.0,0.2674578176370291,0.2674578176370291,0.0,142920,142920.0,0.0,0.04511220002314076,True,3,989395e9,2024-04-26_14-23-56,1714141436,0.11139440536499023,0.3568999767303467,158715,7a98ee01b1f1,172.17.0.2,0.3568999767303467,3,/workspaces/wisard/experiments/data_folded,yeast_fold_1,82,uniform,auto
0.6008403361344538,0.6008403361344538,0.0,0.589595537249015,0.589595537249015,0.0,69063,69063.0,0.0,0.011247690010350198,1.371024512045551,949,238,297,10,0.5925925925925926,0.5925925925925926,0.0,0.5762168866553383,0.5762168866553383,0.0,69063,69063.0,0.0,2.366372919001151,True,3,fc76dbc4,2024-04-26_14-26-34,1714141594,3.83668851852417,9.437953233718872,193901,7a98ee01b1f1,172.17.0.2,9.437953233718872,3,/workspaces/wisard/experiments/data_folded,yeast_fold_1,26,uniform,brute
0.634453781512605,0.634453781512605,0.0,0.6275696161038218,0.6275696161038218,0.0,69064,69064.0,0.0,0.0009736520005390048,0.15006148302927613,949,238,297,10,0.5925925925925926,0.5925925925925926,0.0,0.5780942076658492,0.5780942076658492,0.0,69064,69064.0,0.0,0.48447911301627755,True,3,4c3556d1,2024-04-26_14-24-24,1714141464,0.6709864139556885,1.9577875137329102,177096,7a98ee01b1f1,172.17.0.2,1.9577875137329102,3,/workspaces/wisard/experiments/data_folded,yeast_fold_1,29,distance,brute
0.592436974789916,0.592436974789916,0.0,0.5797209168106731,0.5797209168106731,0.0,142921,142921.0,0.0,0.0033656060113571584,0.03177901200251654,949,238,297,10,0.5723905723905723,0.5723905723905723,0.0,0.5511508717069836,0.5511508717069836,0.0,142921,142921.0,0.0,0.06255930301267654,True,3,59fc5b54,2024-04-26_14-22-57,1714141377,0.1375424861907959,0.3312215805053711,130169,7a98ee01b1f1,172.17.0.2,0.3312215805053711,3,/workspaces/wisard/experiments/data_folded,yeast_fold_1,72,distance,auto
0.6134453781512605,0.6134453781512605,0.0,0.6058528882021414,0.6058528882021414,0.0,69064,69064.0,0.0,0.0015537600265815854,0.6535038470174186,949,238,297,10,0.6127946127946128,0.6127946127946128,0.0,0.6008463816639917,0.6008463816639917,0.0,69064,69064.0,0.0,0.6960987029597163,True,3,60a45208,2024-04-26_14-24-46,1714141486,1.4254231452941895,2.9165444374084473,183029,7a98ee01b1f1,172.17.0.2,2.9165444374084473,3,/workspaces/wisard/experiments/data_folded,yeast_fold_1,17,distance,brute
0.6050420168067226,0.6050420168067226,0.0,0.5975529881813767,0.5975529881813767,0.0,142922,142922.0,0.0,0.002451223961543292,0.014635478029958904,949,238,297,10,0.6060606060606061,0.6060606060606061,0.0,0.5895189311611599,0.5895189311611599,0.0,142922,142922.0,0.0,0.033157954982016236,True,3,6d0e69f9,2024-04-26_14-23-27,1714141407,0.06315302848815918,0.23572468757629395,153352,7a98ee01b1f1,172.17.0.2,0.23572468757629395,3,/workspaces/wisard/experiments/data_folded,yeast_fold_1,44,distance,auto
0.592436974789916,0.592436974789916,0.0,0.5909992112773579,0.5909992112773579,0.0,69064,69064.0,0.0,0.015059628989547491,2.0150120820035227,949,238,297,10,0.25252525252525254,0.25252525252525254,0.0,0.2750836031221168,0.2750836031221168,0.0,69064,69064.0,0.0,2.1536056629847735,True,3,b9e567ea,2024-04-26_14-25-49,1714141549,4.304836988449097,7.381527662277222,189469,7a98ee01b1f1,172.17.0.2,7.381527662277222,3,/workspaces/wisard/experiments/data_folded,yeast_fold_1,27,distance,brute
0.5462184873949579,0.5462184873949579,0.0,0.5407633019618048,0.5407633019618048,0.0,69064,69064.0,0.0,0.0010944450041279197,1.2768754150019959,949,238,297,10,0.5252525252525253,0.5252525252525253,0.0,0.5231096845946169,0.5231096845946169,0.0,69064,69064.0,0.0,1.2689155760454014,True,3,b43bd393,2024-04-26_14-25-37,1714141537,2.5782463550567627,10.046616077423096,187033,7a98ee01b1f1,172.17.0.2,10.046616077423096,3,/workspaces/wisard/experiments/data_folded,yeast_fold_1,1,distance,brute
0.5672268907563025,0.5672268907563025,0.0,0.5540249926609121,0.5540249926609121,0.0,142920,142920.0,0.0,0.0023201319854706526,0.09983359999023378,949,238,297,10,0.30303030303030304,0.30303030303030304,0.0,0.3319742200520741,0.3319742200520741,0.0,142921,142921.0,0.0,0.1870499969809316,True,3,82698988,2024-04-26_14-23-34,1714141414,0.3216569423675537,0.6097724437713623,154998,7a98ee01b1f1,172.17.0.2,0.6097724437713623,3,/workspaces/wisard/experiments/data_folded,yeast_fold_1,58,uniform,auto
0.47058823529411764,0.4705882352941176,5.551115123125783e-17,0.4427892942359032,0.44278929423590324,5.551115123125783e-17,140937,140937.0,0.0,0.007708906021434814,0.11936165002407506,949,238,297,10,0.4713804713804714,0.4713804713804714,0.0,0.43379689191087273,0.43379689191087273,0.0,140937,140937.0,0.0,0.046504519996233284,True,3,138e09b3,2024-04-26_14-23-21,1714141401,0.1828444004058838,0.5588631629943848,133605,7a98ee01b1f1,172.17.0.2,0.5588631629943848,3,/workspaces/wisard/experiments/data_folded,yeast_fold_1,84,uniform,ball_tree
0.5966386554621849,0.5966386554621849,0.0,0.5902823266467672,0.5902823266467672,0.0,142917,142917.0,0.0,0.006835460022557527,0.017990035994444042,949,238,297,10,0.5892255892255892,0.5892255892255892,0.0,0.5751173862732402,0.5751173862732402,0.0,142917,142917.0,0.0,0.02349806798156351,True,3,71885a21,2024-04-26_14-24-36,1714141476,0.06763434410095215,0.1801457405090332,181201,7a98ee01b1f1,172.17.0.2,0.1801457405090332,3,/workspaces/wisard/experiments/data_folded,yeast_fold_1,20,distance,kd_tree
0.5672268907563025,0.5672268907563025,0.0,0.5390968436011103,0.5390968436011103,0.0,69063,69063.0,0.0,0.0017584700253792107,1.1495384860318154,949,238,297,10,0.5521885521885522,0.5521885521885522,0.0,0.5178720846117472,0.5178720846117472,0.0,69063,69063.0,0.0,1.8400388099835254,True,3,80506e25,2024-04-26_14-27-03,1714141623,3.0909366607666016,8.073863983154297,196385,7a98ee01b1f1,172.17.0.2,8.073863983154297,3,/workspaces/wisard/experiments/data_folded,yeast_fold_1,97,uniform,brute
