val_accuracy,val_accuracy_mean,val_accuracy_std,val_f1 weighted,val_f1 weighted_mean,val_f1 weighted_std,val_model size,val_model size_mean,val_model size_std,train time,val_predict time,train_samples,val_samples,test_samples,classes,test_accuracy,test_accuracy_mean,test_accuracy_std,test_f1 weighted,test_f1 weighted_mean,test_f1 weighted_std,test_model size,test_model size_mean,test_model size_std,test_predict time,done,training_iteration,trial_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,root_data_dir,dataset_name,hidden_layer_sizes,activation,solver,alpha,learning_rate
0.9310344827586207,0.8850574712643677,0.06502131321255607,0.9287608942781357,0.8842383669969877,0.06296436191212561,20291,20291.0,0.0,0.3725762569811195,0.0004705550381913781,113,29,36,3,0.8333333333333334,0.8703703703703703,0.05237828008789238,0.8346300533943556,0.8731075082219247,0.05037433185012112,20291,20291.0,0.0,0.0004668370238505304,True,3,75654997,2024-04-26_14-15-01,1714140901,0.38149595260620117,1.3844516277313232,4093431,7a98ee01b1f1,172.17.0.2,1.3844516277313232,3,/workspaces/wisard/experiments/data_folded,wine_fold_0,119,logistic,lbfgs,0.07184235091946833,constant
0.7241379310344828,0.7011494252873564,0.19775460384006036,0.6637367590714447,0.6601525018520855,0.22245433694801742,99147,99753.33333333333,1522.7256993810656,0.13653055799659342,0.0005435069906525314,113,29,36,3,0.75,0.7037037037037037,0.19554363038835998,0.7387387387387387,0.6890173959139476,0.20880600351473644,99147,99753.33333333333,1522.7256993810656,0.000798047985881567,True,3,231a7ed4,2024-04-26_14-12-29,1714140749,0.16304993629455566,1.0993587970733643,4040331,7a98ee01b1f1,172.17.0.2,1.0993587970733643,3,/workspaces/wisard/experiments/data_folded,wine_fold_0,229,relu,adam,0.06195190477315729,invscaling
0.7586206896551724,0.8160919540229884,0.08127664151569512,0.7604727048240586,0.817326630802246,0.08040359319250859,13354,13354.666666666666,0.4714045207910317,1.154794204980135,0.000521584996022284,113,29,36,3,0.75,0.8333333333333334,0.06804138174397716,0.7452513289352934,0.8295601476103128,0.06982578125982254,13354,13354.666666666666,0.4714045207910317,0.00046980701154097915,True,3,14d84e28,2024-04-26_14-14-20,1714140860,1.1642107963562012,2.3090922832489014,4084248,7a98ee01b1f1,172.17.0.2,2.3090922832489014,3,/workspaces/wisard/experiments/data_folded,wine_fold_0,68,logistic,lbfgs,0.09165866929239537,adaptive
0.7241379310344828,0.6091954022988505,0.1388855859033859,0.6206896551724138,0.48352683983487577,0.17116109628885715,4358,4358.0,0.0,1.2027738370234147,0.00040404096944257617,113,29,36,3,0.6666666666666666,0.5833333333333334,0.13795985579399386,0.5921138529834182,0.46931149655787335,0.17787766777635822,4358,4358.0,0.0,0.000409978034440428,True,3,6cbabb8a,2024-04-26_14-12-51,1714140771,1.3019835948944092,2.69014048576355,4044751,7a98ee01b1f1,172.17.0.2,2.69014048576355,3,/workspaces/wisard/experiments/data_folded,wine_fold_0,2,tanh,lbfgs,0.09431728716266014,constant
0.9310344827586207,0.9310344827586207,0.0,0.9307924984875984,0.9307924984875985,1.1102230246251565e-16,65944,65944.0,0.0,0.29325005697319284,0.0007588029839098454,113,29,36,3,0.9444444444444444,0.9351851851851851,0.013094570021973107,0.9445019553715207,0.9350811607183424,0.013323015566856925,65944,65944.0,0.0,0.00045764900278300047,True,3,172265e8,2024-04-26_14-13-33,1714140813,0.304354190826416,0.9031288623809814,4072397,7a98ee01b1f1,172.17.0.2,0.9031288623809814,3,/workspaces/wisard/experiments/data_folded,wine_fold_0,141,logistic,adam,0.06183255255469536,constant
0.7586206896551724,0.7241379310344828,0.07449127239549264,0.7556650246305419,0.718615556655484,0.08195112717450719,20227,20227.666666666668,0.4714045207910317,2.0218426269711927,0.00048346101539209485,113,29,36,3,0.8055555555555556,0.7685185185185185,0.05237828008789243,0.7988489972185625,0.750024250538407,0.07618172580031599,20227,20227.666666666668,0.4714045207910317,0.0005476950318552554,True,3,a2de9c62,2024-04-26_14-14-37,1714140877,2.0668516159057617,3.5208117961883545,4087223,7a98ee01b1f1,172.17.0.2,3.5208117961883545,3,/workspaces/wisard/experiments/data_folded,wine_fold_0,29,tanh,adam,0.0990553784788539,invscaling
0.9310344827586207,0.9310344827586207,0.0,0.9307924984875984,0.9307924984875985,1.1102230246251565e-16,111640,111639.33333333333,0.4714045207910317,5.819735680008307,0.0023492100299336016,113,29,36,3,0.9444444444444444,0.9537037037037036,0.013094570021973107,0.9445019553715207,0.9537910351114861,0.01313674255022416,111640,111639.33333333333,0.4714045207910317,0.001476899953559041,True,3,8b082767,2024-04-26_14-11-31,1714140691,5.856607675552368,9.217966794967651,3991435,7a98ee01b1f1,172.17.0.2,9.217966794967651,3,/workspaces/wisard/experiments/data_folded,wine_fold_0,253,logistic,adam,0.08103484844379,constant
0.8620689655172413,0.8850574712643677,0.032510656606278054,0.8620689655172413,0.8854090601757946,0.03226491926341507,20427,20426.666666666668,0.4714045207910317,1.4794459049589932,0.004469946958124638,113,29,36,3,0.8611111111111112,0.8888888888888888,0.02268046058132569,0.8622895622895622,0.8895802579710624,0.022199829879064117,20427,20426.666666666668,0.4714045207910317,0.002208010002505034,True,3,e95d0d10,2024-04-26_14-15-22,1714140922,1.51902437210083,5.1371283531188965,4094490,7a98ee01b1f1,172.17.0.2,5.1371283531188965,3,/workspaces/wisard/experiments/data_folded,wine_fold_0,120,logistic,lbfgs,0.007964150563281742,constant
0.9310344827586207,0.6896551724137931,0.2125660001023785,0.9310344827586207,0.609189568234436,0.2830116347745429,4770,4769.666666666667,0.4714045207910317,0.2096360910218209,0.00035072799073532224,113,29,36,3,0.9166666666666666,0.6574074074074074,0.21556382827449658,0.9166666666666666,0.5675020041686709,0.2853204684641454,4770,4769.666666666667,0.4714045207910317,0.000977398012764752,True,3,a5cd1c1e,2024-04-26_14-15-34,1714140934,0.21989750862121582,0.7135698795318604,4099052,7a98ee01b1f1,172.17.0.2,0.7135698795318604,3,/workspaces/wisard/experiments/data_folded,wine_fold_0,5,tanh,lbfgs,0.09505720459788575,constant
0.896551724137931,0.7701149425287356,0.11378729812197316,0.8946020222971222,0.7338069311209057,0.15513951776360463,23414,23414.666666666668,0.4714045207910317,0.6122492970316671,0.00047161703696474433,113,29,36,3,0.9722222222222222,0.8148148148148149,0.12491423669659299,0.9723691945914168,0.7784570423350381,0.1661368029917423,23414,23414.666666666668,0.4714045207910317,0.000581632019020617,True,3,39edfd7b,2024-04-26_14-13-28,1714140808,0.6390562057495117,1.6036248207092285,4070686,7a98ee01b1f1,172.17.0.2,1.6036248207092285,3,/workspaces/wisard/experiments/data_folded,wine_fold_0,142,relu,lbfgs,0.06360774790888526,constant
0.9310344827586207,0.6781609195402298,0.1874655911528746,0.9307924984875984,0.6039614733530934,0.24032000258578498,11720,11720.0,0.0,0.21296615502797067,0.0006347739836201072,113,29,36,3,0.9444444444444444,0.7129629629629629,0.16718027856729434,0.9445019553715207,0.6416840954222264,0.21731325398826914,11720,11720.0,0.0,0.00034631002927199006,True,3,caa77638,2024-04-26_14-12-05,1714140725,0.22236919403076172,0.4350242614746094,4017835,7a98ee01b1f1,172.17.0.2,0.4350242614746094,3,/workspaces/wisard/experiments/data_folded,wine_fold_0,56,relu,lbfgs,0.011535218129615523,invscaling
0.41379310344827586,0.4827586206896552,0.09753196981883415,0.2422203532380151,0.33576255246160414,0.13228864679620556,4502,4501.333333333333,0.4714045207910317,0.006844354036729783,0.00035422900691628456,113,29,36,3,0.3888888888888889,0.47222222222222215,0.11785113019775789,0.2177777777777778,0.32543209876543217,0.15224620078880727,4502,4501.333333333333,0.4714045207910317,0.0003386929747648537,True,3,a645b744,2024-04-26_14-13-06,1714140786,0.04141044616699219,0.4288647174835205,4065053,7a98ee01b1f1,172.17.0.2,0.4288647174835205,3,/workspaces/wisard/experiments/data_folded,wine_fold_0,3,logistic,lbfgs,0.021835224964246454,adaptive
0.5862068965517241,0.6091954022988505,0.016255328303139055,0.4917541229385307,0.5116179035426308,0.014047647440433415,58364,59225.0,608.8190754786406,0.7674188239616342,0.001315942034125328,113,29,36,3,0.6388888888888888,0.6388888888888888,0.0,0.5382716049382715,0.5402975625197847,0.0014325683442842376,58364,59225.0,608.8190754786406,0.0005377400084398687,True,3,46fb5c3a,2024-04-26_14-12-24,1714140744,0.8134250640869141,1.697782039642334,4038136,7a98ee01b1f1,172.17.0.2,1.697782039642334,3,/workspaces/wisard/experiments/data_folded,wine_fold_0,189,logistic,sgd,0.07641041580935047,constant
0.41379310344827586,0.41379310344827586,0.0,0.2422203532380151,0.2422203532380151,0.0,40692,40692.5,0.5,0.08045747195137665,0.00047639699187129736,113,29,36,3,0.3888888888888889,0.3888888888888889,0.0,0.2177777777777778,0.2177777777777778,0.0,40692,40692.5,0.5,0.004130585002712905,False,2,ad8ad3bd,2024-04-26_14-16-01,1714140961,0.10318970680236816,0.20354866981506348,4104674,7a98ee01b1f1,172.17.0.2,0.20354866981506348,2,/workspaces/wisard/experiments/data_folded,wine_fold_0,269,relu,lbfgs,0.08812634240319062,constant
0.6206896551724138,0.6206896551724138,0.0,0.5241379310344827,0.5241379310344827,0.0,18583,18583.333333333332,0.4714045207910317,0.2605518740019761,0.000504090974573046,113,29,36,3,0.6944444444444444,0.6944444444444443,1.1102230246251565e-16,0.5980428589124241,0.5980428589124241,0.0,18583,18583.333333333332,0.4714045207910317,0.00038706499617546797,True,3,e6c7906b,2024-04-26_14-13-49,1714140829,0.2725636959075928,1.0843465328216553,4075914,7a98ee01b1f1,172.17.0.2,1.0843465328216553,3,/workspaces/wisard/experiments/data_folded,wine_fold_0,38,logistic,sgd,0.08347771511499685,adaptive
0.7931034482758621,0.8045977011494253,0.0430075561698154,0.7901477832512316,0.8044982951996937,0.04304868125509093,35253,35253.0,0.0,1.6180139550124295,0.0005379350041039288,113,29,36,3,0.9722222222222222,0.8611111111111112,0.12001371663718259,0.9719701552732407,0.8655433106161903,0.11414523941067135,35253,35253.0,0.0,0.0004893820150755346,True,3,d3bc6f54,2024-04-26_14-12-20,1714140740,1.6287853717803955,3.982741117477417,4019622,7a98ee01b1f1,172.17.0.2,3.982741117477417,3,/workspaces/wisard/experiments/data_folded,wine_fold_0,229,logistic,lbfgs,0.038725230240988104,invscaling
0.896551724137931,0.8735632183908045,0.08601511233963087,0.8951724137931035,0.87356752996051,0.08490704689609634,5181,5181.666666666667,0.4714045207910317,1.2294615790015087,0.00035405298694968224,113,29,36,3,0.8055555555555556,0.7962962962962963,0.07965115988002432,0.8052530752167776,0.795918952331974,0.07931803525364499,5181,5181.666666666667,0.4714045207910317,0.00038578995736315846,True,3,d5c251c1,2024-04-26_14-11-35,1714140695,1.3037707805633545,2.5394461154937744,3993437,7a98ee01b1f1,172.17.0.2,2.5394461154937744,3,/workspaces/wisard/experiments/data_folded,wine_fold_0,8,logistic,lbfgs,0.0415984349942506,constant
0.6206896551724138,0.6206896551724138,0.0,0.5241379310344827,0.5241379310344827,0.0,30823,30823.666666666668,0.4714045207910317,0.4929332350147888,0.0004402630147524178,113,29,36,3,0.6944444444444444,0.6851851851851851,0.013094570021973107,0.5921052631578948,0.5855849095589751,0.013636855650526908,30823,30823.666666666668,0.4714045207910317,0.00046262098476290703,True,3,80eaa1cd,2024-04-26_14-15-27,1714140927,0.5170578956604004,1.3613548278808594,4097172,7a98ee01b1f1,172.17.0.2,1.3613548278808594,3,/workspaces/wisard/experiments/data_folded,wine_fold_0,83,logistic,sgd,0.0002455783043339779,adaptive
0.9310344827586207,0.896551724137931,0.028155054514749183,0.9287608942781357,0.8960584349066578,0.027242070853146217,15667,15666.666666666666,0.4714045207910317,1.1091705579892732,0.000850096985232085,113,29,36,3,0.9166666666666666,0.861111111111111,0.0785674201318386,0.9166666666666666,0.8609687460262173,0.07846694653828232,15667,15666.666666666666,0.4714045207910317,0.0003943819901905954,True,3,536a9a46,2024-04-26_14-14-14,1714140854,1.1184232234954834,2.0117673873901367,4080801,7a98ee01b1f1,172.17.0.2,2.0117673873901367,3,/workspaces/wisard/experiments/data_folded,wine_fold_0,85,logistic,lbfgs,0.09068511848527014,constant
0.9310344827586207,0.7011494252873564,0.16497356430353244,0.9307924984875984,0.6390296535487098,0.20785336140083605,12807,12807.0,0.0,0.23764544702135026,0.00045086396858096123,113,29,36,3,0.9444444444444444,0.7685185185185185,0.12491423669659299,0.9445019553715207,0.7010712750453408,0.17244596731446107,12807,12807.0,0.0,0.000325006025377661,True,3,e6588b5f,2024-04-26_14-13-20,1714140800,0.24647045135498047,0.3587067127227783,4068769,7a98ee01b1f1,172.17.0.2,0.3587067127227783,3,/workspaces/wisard/experiments/data_folded,wine_fold_0,64,relu,lbfgs,0.06367586719199528,constant
0.9310344827586207,0.8850574712643677,0.043007556169815414,0.9310344827586207,0.8826219863905355,0.045294649387869285,10637,10636.666666666666,0.4714045207910317,0.1836121790111065,0.002137194969691336,113,29,36,3,0.8888888888888888,0.8796296296296297,0.013094570021973057,0.8880593373346996,0.8744388908640116,0.01835979725663136,10637,10636.666666666666,0.4714045207910317,0.0012658509658649564,True,3,1fa92161,2024-04-26_14-14-56,1714140896,0.20517206192016602,1.417957067489624,4092072,7a98ee01b1f1,172.17.0.2,1.417957067489624,3,/workspaces/wisard/experiments/data_folded,wine_fold_0,48,logistic,lbfgs,0.08666010892541827,invscaling
0.9310344827586207,0.9310344827586207,0.0,0.9307924984875984,0.9307924984875985,1.1102230246251565e-16,69615,69615.33333333333,0.4714045207910317,0.23952849104534835,0.0005564619787037373,113,29,36,3,0.9444444444444444,0.9444444444444443,1.1102230246251565e-16,0.9445019553715207,0.9445019553715207,0.0,69615,69615.33333333333,0.4714045207910317,0.0004687180044129491,True,3,7ea06110,2024-04-26_14-13-42,1714140822,0.25371813774108887,0.8297083377838135,4073713,7a98ee01b1f1,172.17.0.2,0.8297083377838135,3,/workspaces/wisard/experiments/data_folded,wine_fold_0,150,logistic,adam,0.08345018988326111,constant
0.7241379310344828,0.7241379310344828,0.05631010902949837,0.705259491466388,0.6938165005127894,0.07647928411147326,21464,21464.0,0.0,0.9900874870363623,0.0003873910172842443,113,29,36,3,0.8055555555555556,0.8055555555555557,0.04536092116265146,0.788681849551415,0.7838498530527517,0.06190836431306448,21464,21464.0,0.0,0.000433433975558728,True,3,299abcd8,2024-04-26_14-14-50,1714140890,1.0476343631744385,1.9883060455322266,4090640,7a98ee01b1f1,172.17.0.2,1.9883060455322266,3,/workspaces/wisard/experiments/data_folded,wine_fold_0,32,logistic,adam,0.02829659096002411,invscaling
0.896551724137931,0.5402298850574713,0.25547253759646976,0.8966016991504248,0.42860916567817925,0.33319586656486794,6274,6274.0,0.0,1.0633544800220989,0.000414788955822587,113,29,36,3,0.9444444444444444,0.5555555555555555,0.2759197115879878,0.9445019553715207,0.4429821332719884,0.355241406547541,6274,6274.0,0.0,0.0003199149505235255,True,3,e24dfe8e,2024-04-26_14-15-54,1714140954,1.0721180438995361,1.1771795749664307,4102270,7a98ee01b1f1,172.17.0.2,1.1771795749664307,3,/workspaces/wisard/experiments/data_folded,wine_fold_0,16,relu,lbfgs,0.08847399881934558,constant
0.7241379310344828,0.5862068965517242,0.12902266850944624,0.705259491466388,0.48961971834974366,0.1903642379677955,21043,20099.666666666668,1334.0747938386196,0.45400357799371704,0.00725679297465831,113,29,36,3,0.8055555555555556,0.611111111111111,0.1712337223046938,0.788681849551415,0.515923389546578,0.23376091118625808,21043,20099.666666666668,1334.0747938386196,0.0012582279741764069,True,3,89d8d410,2024-04-26_14-14-43,1714140883,0.5007426738739014,0.9002721309661865,4089177,7a98ee01b1f1,172.17.0.2,0.9002721309661865,3,/workspaces/wisard/experiments/data_folded,wine_fold_0,31,tanh,adam,0.019251887461526212,invscaling
0.6896551724137931,0.6436781609195402,0.032510656606278054,0.5862068965517241,0.5448275862068965,0.029259590945650248,16951,16951.333333333332,0.4714045207910317,0.1861160559928976,0.00033766700653359294,113,29,36,3,0.6944444444444444,0.6944444444444443,1.1102230246251565e-16,0.5980428589124241,0.5960636603275811,0.00279900948131477,16951,16951.333333333332,0.4714045207910317,0.0003131059929728508,True,3,2a63bb0d,2024-04-26_14-13-53,1714140833,0.20051002502441406,0.6365973949432373,4078006,7a98ee01b1f1,172.17.0.2,0.6365973949432373,3,/workspaces/wisard/experiments/data_folded,wine_fold_0,32,logistic,sgd,0.0991160068853902,adaptive
0.5798319327731093,0.5861344537815126,0.006302521008403339,0.5730698892238406,0.5795301363492372,0.006460247125396612,21397,21397.0,0.0,15.879601301974617,0.0016430390533059835,949,238,297,10,0.6127946127946128,0.6043771043771043,0.008417508417508435,0.5981667583982871,0.5905126155196843,0.0076541428786028876,21397,21397.0,0.0,0.055706237035337836,False,2,1b11c78b,2024-04-26_14-27-05,1714141625,15.94675612449646,30.760168075561523,194956,7a98ee01b1f1,172.17.0.2,30.760168075561523,2,/workspaces/wisard/experiments/data_folded,yeast_fold_1,113,logistic,lbfgs,0.04227185517474759,invscaling
0.6134453781512605,0.6134453781512605,0.0,0.6067560411201534,0.6069490684611997,0.00020349764530247757,11517,11517.0,0.0,3.2169973730342463,0.0076579549931921065,949,238,297,10,0.6127946127946128,0.6116722783389451,0.004199391006480274,0.6021990014736522,0.6017097466215672,0.0047352895399117734,11517,11517.0,0.0,0.0015385040314868093,True,3,376f44a0,2024-04-26_14-23-31,1714141411,3.2890303134918213,19.860009908676147,132411,7a98ee01b1f1,172.17.0.2,19.860009908676147,3,/workspaces/wisard/experiments/data_folded,yeast_fold_1,48,logistic,lbfgs,0.053824016838209185,invscaling
0.5882352941176471,0.5854341736694678,0.007141483912594963,0.5796133436088223,0.5766027226592904,0.008240517102685417,98014,98014.33333333333,0.4714045207910317,3.9912745890324004,0.0010125680128112435,949,238,297,10,0.5892255892255892,0.5914702581369248,0.005722805290227617,0.5722386172918084,0.5735359552888345,0.00282865803818962,98014,98014.33333333333,0.4714045207910317,0.0007806259673088789,True,3,22700a6d,2024-04-26_14-23-02,1714141382,4.006466865539551,38.43276000022888,107083,7a98ee01b1f1,172.17.0.2,38.43276000022888,3,/workspaces/wisard/experiments/data_folded,yeast_fold_1,196,tanh,adam,0.07802640279228727,constant
0.6260504201680672,0.6190476190476191,0.012988261198173262,0.6188745777457124,0.6112531331900652,0.012920614720029974,8623,8623.666666666666,0.4714045207910317,1.5471482040011324,0.0005577310221269727,949,238,297,10,0.6296296296296297,0.6195286195286195,0.00991218952449815,0.6216729379650728,0.6102921160889466,0.010366966801493618,8623,8623.666666666666,0.4714045207910317,0.0005572029622271657,True,3,eadf2dd6,2024-04-26_14-24-23,1714141463,1.5570473670959473,6.011866569519043,178568,7a98ee01b1f1,172.17.0.2,6.011866569519043,3,/workspaces/wisard/experiments/data_folded,yeast_fold_1,29,logistic,lbfgs,0.007085329458940657,invscaling
0.592436974789916,0.5966386554621849,0.00343065790305766,0.587376364220572,0.5918573795006433,0.003608857246708665,46175,46175.0,0.0,30.61544404400047,0.0017410829896107316,949,238,297,10,0.5892255892255892,0.5937149270482603,0.0031744412174480106,0.5832263707903689,0.5875623206908479,0.0030714762019259786,46175,46175.0,0.0,0.0012556060100905597,True,3,2ff1fca2,2024-04-26_14-25-31,1714141531,30.903783559799194,59.254380226135254,180212,7a98ee01b1f1,172.17.0.2,59.254380226135254,3,/workspaces/wisard/experiments/data_folded,yeast_fold_1,276,tanh,lbfgs,0.004592423695688629,invscaling
0.03361344537815126,0.2184873949579832,0.13072562341263905,0.023214947562442016,0.10606482594536332,0.0585837108250444,41286,40892.333333333336,311.9683032332327,0.5917367929941975,0.0005606860504485667,949,238,297,10,0.030303030303030304,0.21885521885521886,0.13332653113281703,0.01591996036440481,0.10486635301450116,0.06289459740496442,41286,40892.333333333336,311.9683032332327,0.0008138889679685235,True,3,d93abfcb,2024-04-26_14-25-09,1714141509,0.6090452671051025,4.180088996887207,185782,7a98ee01b1f1,172.17.0.2,4.180088996887207,3,/workspaces/wisard/experiments/data_folded,yeast_fold_1,114,relu,sgd,0.0026567748074119227,invscaling
0.3697478991596639,0.3613445378151261,0.005942073791483597,0.27324032966677597,0.26477820457868434,0.006873707709194784,47630,47630.0,0.0,20.15693546802504,0.0008807479753158987,949,238,297,10,0.37037037037037035,0.37822671156004484,0.013561218825583152,0.26116797409181763,0.2667852936564237,0.018324812401938853,47630,47630.0,0.0,0.06675578199792653,True,3,58f63611,2024-04-26_14-26-44,1714141604,20.310896158218384,38.78688979148865,189972,7a98ee01b1f1,172.17.0.2,38.78688979148865,3,/workspaces/wisard/experiments/data_folded,yeast_fold_1,129,tanh,sgd,0.09706921581371414,constant
