val_accuracy,val_accuracy_mean,val_accuracy_std,val_f1 weighted,val_f1 weighted_mean,val_f1 weighted_std,val_model size,val_model size_mean,val_model size_std,train time,val_predict time,train_samples,val_samples,test_samples,classes,test_accuracy,test_accuracy_mean,test_accuracy_std,test_f1 weighted,test_f1 weighted_mean,test_f1 weighted_std,test_model size,test_model size_mean,test_model size_std,test_predict time,done,training_iteration,trial_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,root_data_dir,dataset_name,hidden_layer_sizes_1,hidden_layer_sizes_2,activation,solver,alpha,learning_rate
0.6206896551724138,0.6206896551724138,0.0,0.5241379310344827,0.5241379310344827,0.0,754283,754264.3333333334,118.31408294122143,3.747412434022408,0.017324280983302742,113,29,36,3,0.6944444444444444,0.6851851851851851,0.013094570021973107,0.5921052631578948,0.5855849095589751,0.013636855650526908,754283,754264.3333333334,118.31408294122143,0.026706889970228076,True,3,84c00bca,2024-04-26_14-13-57,1714140837,3.938840866088867,6.947479248046875,4076125,7a98ee01b1f1,172.17.0.2,6.947479248046875,3,/workspaces/wisard/experiments/data_folded,wine_fold_0,187,231,tanh,sgd,0.0993788059962701,adaptive
0.8275862068965517,0.7586206896551725,0.056310109029498324,0.8238412122259671,0.7239824316693353,0.09980238334219739,104428,104427.33333333333,0.4714045207910317,4.264084491995163,0.0011370470165275037,113,29,36,3,0.8055555555555556,0.7222222222222223,0.06000685831859132,0.8055555555555556,0.6948033603258622,0.09589924713069872,104428,104427.33333333333,0.4714045207910317,0.0004186109872534871,True,3,98a77400,2024-04-26_14-16-21,1714140981,4.2734479904174805,7.756083965301514,4107734,7a98ee01b1f1,172.17.0.2,7.756083965301514,3,/workspaces/wisard/experiments/data_folded,wine_fold_0,48,228,tanh,lbfgs,0.03881882489833805,constant
0.896551724137931,0.7931034482758621,0.07449127239549266,0.8951724137931035,0.7587782579298586,0.11206352233655666,122030,122029.66666666667,0.4714045207910317,8.972819555026945,0.0008809510036371648,113,29,36,3,0.9444444444444444,0.7777777777777777,0.12001371663718259,0.9437710437710438,0.7551666290796725,0.1446959101802414,122030,122029.66666666667,0.4714045207910317,0.0009825439774431288,True,3,cd0db15e,2024-04-26_14-15-42,1714140942,8.984814643859863,26.421579122543335,4095278,7a98ee01b1f1,172.17.0.2,26.421579122543335,3,/workspaces/wisard/experiments/data_folded,wine_fold_0,108,118,tanh,lbfgs,0.05255748714460265,invscaling
0.9310344827586207,0.9080459770114943,0.016255328303139003,0.9307924984875984,0.907998632262816,0.01611769737700265,335806,335805.3333333333,0.4714045207910317,1.5446470539900474,0.0005237369914539158,113,29,36,3,0.9444444444444444,0.9259259259259259,0.026189140043946214,0.9445019553715207,0.9260985766782869,0.025338371366453453,335806,335805.3333333333,0.4714045207910317,0.00046033598482608795,True,3,467372eb,2024-04-26_14-16-37,1714140997,1.5557494163513184,14.285308837890625,4110346,7a98ee01b1f1,172.17.0.2,14.285308837890625,3,/workspaces/wisard/experiments/data_folded,wine_fold_0,54,222,tanh,adam,0.06239555065237634,invscaling
0.896551724137931,0.9425287356321839,0.032510656606278054,0.897606490872211,0.9425738111336489,0.0317966970886499,1634573,1634573.3333333333,0.4714045207910317,11.401188613963313,0.0024336109636351466,113,29,36,3,0.9444444444444444,0.9444444444444443,1.1102230246251565e-16,0.9445019553715207,0.9445019553715207,0.0,1634573,1634573.3333333333,0.4714045207910317,0.03425085201160982,True,3,7fac6bb3,2024-04-26_14-12-44,1714140764,11.459067583084106,22.066905736923218,4037625,7a98ee01b1f1,172.17.0.2,22.066905736923218,3,/workspaces/wisard/experiments/data_folded,wine_fold_0,229,277,tanh,adam,0.07317590921724983,adaptive
0.6551724137931034,0.7701149425287356,0.08127664151569512,0.5603448275862069,0.736953531781118,0.12488121467132712,94292,94292.33333333333,0.4714045207910317,0.5445219530374743,0.0006565400399267673,113,29,36,3,0.6944444444444444,0.8240740740740741,0.09442628728875528,0.5980428589124241,0.7915018627813758,0.13886784669054958,94292,94292.33333333333,0.4714045207910317,0.0005686729564331472,True,3,3eb0e50f,2024-04-26_14-16-59,1714141019,0.5586414337158203,1.787048578262329,4151763,7a98ee01b1f1,172.17.0.2,1.787048578262329,3,/workspaces/wisard/experiments/data_folded,wine_fold_0,10,245,logistic,adam,0.08580259530947627,constant
0.9310344827586207,0.9195402298850573,0.016255328303139003,0.9310344827586207,0.9195568882225554,0.01623176985632288,807214,807213.3333333334,0.4714045207910317,2.4964348119683564,0.0005014890339225531,113,29,36,3,0.9444444444444444,0.9537037037037036,0.013094570021973107,0.9445019553715207,0.9537910351114861,0.01313674255022416,807214,807213.3333333334,0.4714045207910317,0.0019490279955789447,True,3,fde43b8f,2024-04-26_14-16-43,1714141003,2.50993275642395,7.7254157066345215,4113489,7a98ee01b1f1,172.17.0.2,7.7254157066345215,3,/workspaces/wisard/experiments/data_folded,wine_fold_0,198,151,tanh,adam,0.062401683038650145,invscaling
0.9655172413793104,0.9080459770114943,0.05860941969646881,0.9650574712643677,0.9059512540648442,0.06112985106356906,105276,105275.66666666667,0.4714045207910317,4.814078745024744,0.006294227030593902,113,29,36,3,0.9166666666666666,0.8703703703703703,0.06547285010986549,0.9157848324514991,0.8716175622305892,0.0627837760331237,105276,105275.66666666667,0.4714045207910317,0.004792121006175876,True,3,86712fa4,2024-04-26_14-16-41,1714141001,4.87649393081665,22.79728388786316,4109055,7a98ee01b1f1,172.17.0.2,22.79728388786316,3,/workspaces/wisard/experiments/data_folded,wine_fold_0,50,221,tanh,lbfgs,0.06441133494766801,constant
0.7241379310344828,0.8275862068965517,0.07449127239549264,0.7241379310344828,0.8262794918330308,0.07367633071566368,154913,154913.33333333334,0.4714045207910317,9.19422778399894,0.0025181759847328067,113,29,36,3,0.7222222222222222,0.8148148148148149,0.0796511598800243,0.727104377104377,0.8163663775818225,0.07775142897592853,154913,154913.33333333334,0.4714045207910317,0.0025774069945327938,True,3,7b67677c,2024-04-26_14-15-51,1714140951,9.223287582397461,26.83407211303711,4097036,7a98ee01b1f1,172.17.0.2,26.83407211303711,3,/workspaces/wisard/experiments/data_folded,wine_fold_0,130,127,logistic,lbfgs,0.0484426424177443,invscaling
0.9310344827586207,0.9310344827586207,0.0,0.9310344827586207,0.9310344827586207,0.0,1899472,1899472.0,0.0,4.358047596993856,0.002535948995500803,113,29,36,3,0.9444444444444444,0.9537037037037036,0.013094570021973107,0.9445019553715207,0.9537910351114861,0.01313674255022416,1899472,1899472.0,0.0,0.010631945973727852,True,3,01c5f9dc,2024-04-26_14-13-13,1714140793,4.394015312194824,17.692720413208008,4062502,7a98ee01b1f1,172.17.0.2,17.692720413208008,3,/workspaces/wisard/experiments/data_folded,wine_fold_0,266,278,tanh,adam,0.06998812310000423,constant
0.7931034482758621,0.8390804597701149,0.043007556169815414,0.7848932676518884,0.8341271861715974,0.045561774768144166,179237,179237.0,0.0,15.501250791014172,0.0005739930202253163,113,29,36,3,0.8611111111111112,0.8796296296296297,0.047213143644377606,0.8617548029312735,0.8793812131920907,0.047490653981087746,179237,179237.0,0.0,0.0005140510038472712,True,3,4056b796,2024-04-26_14-15-31,1714140931,15.60923433303833,40.157800912857056,4091544,7a98ee01b1f1,172.17.0.2,40.157800912857056,3,/workspaces/wisard/experiments/data_folded,wine_fold_0,103,191,tanh,lbfgs,0.049783406052859525,invscaling
0.6206896551724138,0.6781609195402298,0.043007556169815414,0.5241379310344827,0.6119439171319764,0.06667161221026445,37058,37058.0,0.0,0.2923703879932873,0.005442549008876085,113,29,36,3,0.6944444444444444,0.7129629629629629,0.026189140043946214,0.5980428589124241,0.6339377281406268,0.05076301088213277,37058,37058.0,0.0,0.0006256600026972592,True,3,fa781d58,2024-04-26_14-17-11,1714141031,0.37282896041870117,1.2436859607696533,4173163,7a98ee01b1f1,172.17.0.2,1.2436859607696533,3,/workspaces/wisard/experiments/data_folded,wine_fold_0,65,4,logistic,adam,0.07638087529913803,constant
0.9310344827586207,0.9310344827586207,0.0,0.9307924984875984,0.9307924984875985,1.1102230246251565e-16,312575,312575.3333333333,0.4714045207910317,3.3475721159484237,0.000611071998719126,113,29,36,3,0.9444444444444444,0.9444444444444443,0.022680460581325734,0.9445019553715207,0.9443702404583076,0.02291501198166848,312575,312575.3333333333,0.4714045207910317,0.000621424987912178,True,3,916334c1,2024-04-26_14-15-56,1714140956,3.370891571044922,13.995753526687622,4100508,7a98ee01b1f1,172.17.0.2,13.995753526687622,3,/workspaces/wisard/experiments/data_folded,wine_fold_0,49,226,logistic,adam,0.03903135875742598,constant
0.7241379310344828,0.7816091954022988,0.043007556169815414,0.6206896551724138,0.748813548407869,0.0911623215815061,87635,87635.66666666667,0.4714045207910317,1.6335854069911875,0.0005551320500671864,113,29,36,3,0.6666666666666666,0.7777777777777777,0.12001371663718259,0.5921138529834182,0.7533677569909454,0.14537597286385426,87635,87635.66666666667,0.4714045207910317,0.000413927948102355,True,3,0dd25aa9,2024-04-26_14-16-15,1714140975,1.6459600925445557,8.275028467178345,4105613,7a98ee01b1f1,172.17.0.2,8.275028467178345,3,/workspaces/wisard/experiments/data_folded,wine_fold_0,41,219,tanh,lbfgs,0.03935575288583662,constant
0.41379310344827586,0.41379310344827586,0.0,0.2422203532380151,0.24222035323801508,2.7755575615628914e-17,55079,55162.666666666664,190.28458219788124,0.035361710004508495,0.0005087819881737232,113,29,36,3,0.3888888888888889,0.3888888888888889,0.0,0.2177777777777778,0.21777777777777776,2.7755575615628914e-17,55079,55162.666666666664,190.28458219788124,0.0005488760070875287,True,3,39ab58fb,2024-04-26_14-16-48,1714141008,0.04516887664794922,0.5685899257659912,4150077,7a98ee01b1f1,172.17.0.2,0.5685899257659912,3,/workspaces/wisard/experiments/data_folded,wine_fold_0,4,253,logistic,adam,0.08793131436130087,constant
0.8620689655172413,0.8620689655172414,0.028155054514749183,0.8551931553020482,0.8595592429349234,0.027006903574836916,170414,170413.66666666666,0.4714045207910317,16.067700908053666,0.0005976739921607077,113,29,36,3,0.9444444444444444,0.9351851851851851,0.013094570021973107,0.9445019553715207,0.9360219014003234,0.01199260733572309,170414,170413.66666666666,0.4714045207910317,0.0005294060101732612,True,3,58b8cf97,2024-04-26_14-15-12,1714140912,16.269100189208984,39.93693017959595,4086969,7a98ee01b1f1,172.17.0.2,39.93693017959595,3,/workspaces/wisard/experiments/data_folded,wine_fold_0,108,172,tanh,lbfgs,0.04769572839185001,invscaling
0.9310344827586207,0.9310344827586207,0.0,0.9307924984875984,0.9308731599112724,0.00011407247932022907,1208261,1208261.3333333333,0.4714045207910317,3.577164131042082,0.0026246189954690635,113,29,36,3,0.9444444444444444,0.9444444444444443,1.1102230246251565e-16,0.9445019553715207,0.9445019553715207,0.0,1208261,1208261.3333333333,0.4714045207910317,0.003105322946794331,True,3,07fab4c6,2024-04-26_14-13-32,1714140812,3.6005163192749023,14.4082510471344,4068160,7a98ee01b1f1,172.17.0.2,14.4082510471344,3,/workspaces/wisard/experiments/data_folded,wine_fold_0,176,264,tanh,adam,0.03759638887488595,adaptive
0.41379310344827586,0.37931034482758624,0.04876598490941706,0.2422203532380151,0.21048205037404275,0.04488473835693457,344595,344608.0,47.84001114827072,0.1554225250147283,0.0005546680185943842,113,29,36,3,0.3888888888888889,0.3703703703703704,0.026189140043946214,0.2177777777777778,0.20074074074074075,0.024094008840430517,344595,344608.0,47.84001114827072,0.000494650041218847,True,3,7f0c55fd,2024-04-26_14-13-42,1714140822,0.1673564910888672,0.5250883102416992,4074540,7a98ee01b1f1,172.17.0.2,0.5250883102416992,3,/workspaces/wisard/experiments/data_folded,wine_fold_0,220,81,relu,sgd,0.02658260388978479,constant
0.9310344827586207,0.8505747126436781,0.0708553333674595,0.9310344827586207,0.8515733778891673,0.07013442393066492,224083,224083.0,0.0,13.698844482016284,0.0008402059902437031,113,29,36,3,0.8888888888888888,0.8518518518518517,0.09442628728875527,0.8917923193285512,0.8532797494150152,0.09422636037925916,224083,224083.0,0.0,0.0006365430308505893,True,3,bc842443,2024-04-26_14-13-13,1714140793,13.83488392829895,44.01267695426941,4040295,7a98ee01b1f1,172.17.0.2,44.01267695426941,3,/workspaces/wisard/experiments/data_folded,wine_fold_0,86,292,tanh,lbfgs,0.08190259370422524,invscaling
0.7241379310344828,0.7586206896551725,0.04876598490941706,0.6206896551724138,0.690096128406385,0.09815557576396733,4794,4793.666666666667,0.4714045207910317,0.20467238896526396,0.00038217095425352454,113,29,36,3,0.7222222222222222,0.7685185185185185,0.10718367502583541,0.6198830409356726,0.7035274204313954,0.15367326656548796,4794,4793.666666666667,0.4714045207910317,0.00036514399107545614,True,3,5bd8569d,2024-04-26_14-14-02,1714140842,0.21435189247131348,1.1255919933319092,4078400,7a98ee01b1f1,172.17.0.2,1.1255919933319092,3,/workspaces/wisard/experiments/data_folded,wine_fold_0,3,5,logistic,lbfgs,0.09783614314173912,invscaling
0.3103448275862069,0.3103448275862069,0.0,0.147005444646098,0.147005444646098,0.0,822132,822157.6666666666,50.334437073990955,0.3936601660097949,0.0020342119969427586,113,29,36,3,0.3333333333333333,0.3333333333333333,0.0,0.16666666666666666,0.16666666666666666,0.0,822132,822157.6666666666,50.334437073990955,0.028328523971140385,True,3,884bf50b,2024-04-26_14-13-25,1714140805,0.4741530418395996,1.484215497970581,4070069,7a98ee01b1f1,172.17.0.2,1.484215497970581,3,/workspaces/wisard/experiments/data_folded,wine_fold_0,162,294,relu,sgd,0.012451786412799854,constant
0.7586206896551724,0.7241379310344828,0.028155054514749138,0.7604355716878404,0.6580454711915298,0.07327720843381726,6124,6124.666666666667,0.4714045207910317,0.2609530150075443,0.0004117880016565323,113,29,36,3,0.75,0.7314814814814815,0.026189140043946214,0.7608080808080808,0.6867874096503641,0.06366308013163241,6124,6124.666666666667,0.4714045207910317,0.0004314139951020479,True,3,83d4badc,2024-04-26_14-14-09,1714140849,0.2738986015319824,0.795884370803833,4081195,7a98ee01b1f1,172.17.0.2,0.795884370803833,3,/workspaces/wisard/experiments/data_folded,wine_fold_0,9,9,logistic,lbfgs,0.09944284590786096,invscaling
0.7931034482758621,0.8275862068965517,0.04876598490941706,0.7931034482758621,0.8278230581678857,0.0476308279751649,160274,160273.66666666666,0.4714045207910317,15.252820081019308,0.0007129370351321995,113,29,36,3,0.8055555555555556,0.8333333333333334,0.022680460581325734,0.7988489972185625,0.830561894421359,0.024652964199434076,160274,160273.66666666666,0.4714045207910317,0.0006352179916575551,True,3,27518eed,2024-04-26_14-16-06,1714140966,15.297083139419556,32.801947593688965,4098590,7a98ee01b1f1,172.17.0.2,32.801947593688965,3,/workspaces/wisard/experiments/data_folded,wine_fold_0,142,120,logistic,lbfgs,0.05048485135904538,invscaling
0.9310344827586207,0.9080459770114943,0.016255328303139003,0.9310344827586207,0.9073316828243699,0.01677574409981673,185462,185461.66666666666,0.4714045207910317,26.214904299995396,0.05088131100637838,113,29,36,3,0.9166666666666666,0.9074074074074073,0.013094570021973107,0.9166666666666666,0.9077096929118286,0.012667073761911745,185462,185461.66666666666,0.4714045207910317,0.0006238630157895386,True,3,5e3d48f8,2024-04-26_14-15-14,1714140914,26.70768165588379,50.51907205581665,4085061,7a98ee01b1f1,172.17.0.2,50.51907205581665,3,/workspaces/wisard/experiments/data_folded,wine_fold_0,109,187,tanh,lbfgs,0.046278009660204115,invscaling
0.44537815126050423,0.4495798319327731,0.005942073791483571,0.3823311488034043,0.38714208851366866,0.006225139570739206,749700,749700.3333333334,0.4714045207910317,60.253932029998396,0.10539464501198381,949,238,297,10,0.4006734006734007,0.4051627384960719,0.004199391006480299,0.33996055017812626,0.347101367899645,0.005905260593039506,749700,749700.3333333334,0.4714045207910317,0.26576903398381546,True,3,7eae45bb,2024-04-26_14-27-29,1714141649,60.89952206611633,171.13709807395935,182198,7a98ee01b1f1,172.17.0.2,171.13709807395935,3,/workspaces/wisard/experiments/data_folded,yeast_fold_1,168,164,logistic,adam,0.09928023260937223,invscaling
0.6008403361344538,0.6008403361344538,0.0,0.5945619532857845,0.5945619532857845,0.0,145117,145117.0,0.0,32.37498444702942,0.000831866986118257,949,238,297,10,0.3939393939393939,0.3939393939393939,0.0,0.3398293077203752,0.3398293077203752,0.0,145117,145117.0,0.0,0.020716161001473665,False,1,f65ff1db,2024-04-26_14-28-05,1714141685,32.604769706726074,32.604769706726074,201784,7a98ee01b1f1,172.17.0.2,32.604769706726074,1,/workspaces/wisard/experiments/data_folded,yeast_fold_1,42,100,tanh,adam,0.012525541582224485,constant
0.5966386554621849,0.5938375350140056,0.0019806912638278573,0.5897618655381817,0.5857850461698169,0.003027248333903492,27643,27643.333333333332,0.4714045207910317,14.543746944982558,0.12507346604252234,949,238,297,10,0.5925925925925926,0.6015712682379349,0.0069185342345331,0.5824988296224777,0.5893547384550936,0.006022391543469338,27643,27643.333333333332,0.4714045207910317,0.0012729669688269496,True,3,9e25d978,2024-04-26_14-24-42,1714141482,15.036576271057129,37.15722036361694,177019,7a98ee01b1f1,172.17.0.2,37.15722036361694,3,/workspaces/wisard/experiments/data_folded,yeast_fold_1,105,17,logistic,lbfgs,0.08328549228578758,constant
0.4327731092436975,0.4327731092436975,0.0,0.3634908834754506,0.3634908834754506,0.0,439425,439425.0,0.0,79.10220958903665,0.008713976014405489,949,238,297,10,0.2727272727272727,0.2727272727272727,0.0,0.1752548224283117,0.1752548224283117,0.0,439425,439425.0,0.0,0.004511689010541886,False,1,d22c1a26,2024-04-26_14-27-41,1714141661,79.14497590065002,79.14497590065002,192900,7a98ee01b1f1,172.17.0.2,79.14497590065002,1,/workspaces/wisard/experiments/data_folded,yeast_fold_1,80,288,tanh,sgd,0.08015522247841066,constant
0.3445378151260504,0.38095238095238093,0.027729677693590093,0.25773390029020177,0.2981852140425589,0.03286387154100949,118794,118794.33333333333,0.4714045207910317,21.6484644440352,0.0016159299993887544,949,238,297,10,0.367003367003367,0.38720538720538716,0.016494880422782337,0.2617166080492589,0.2929296744236161,0.028505988812259377,118794,118794.33333333333,0.4714045207910317,0.11994919198332354,True,3,a98aced3,2024-04-26_14-25-33,1714141533,21.970877170562744,63.36720371246338,180732,7a98ee01b1f1,172.17.0.2,63.36720371246338,3,/workspaces/wisard/experiments/data_folded,yeast_fold_1,18,232,tanh,sgd,0.053500597740224774,constant
0.3949579831932773,0.40196078431372545,0.009903456319139338,0.3910974451188128,0.3956767315446579,0.007868977441085155,59563,59562.333333333336,0.4714045207910317,11.258421857026406,0.03078559204004705,949,238,297,10,0.27946127946127947,0.2828282828282828,0.004761661826172042,0.2846365768285016,0.2953987891690078,0.008542380481245379,59563,59562.333333333336,0.4714045207910317,0.0034697349765338004,True,3,d917b0d7,2024-04-26_14-24-05,1714141445,11.31986403465271,32.88323497772217,154832,7a98ee01b1f1,172.17.0.2,32.88323497772217,3,/workspaces/wisard/experiments/data_folded,yeast_fold_1,51,104,relu,lbfgs,0.048214574791161674,adaptive
