val_accuracy,val_accuracy_mean,val_accuracy_std,val_f1 weighted,val_f1 weighted_mean,val_f1 weighted_std,val_model size,val_model size_mean,val_model size_std,train time,val_predict time,train_samples,val_samples,test_samples,classes,test_accuracy,test_accuracy_mean,test_accuracy_std,test_f1 weighted,test_f1 weighted_mean,test_f1 weighted_std,test_model size,test_model size_mean,test_model size_std,test_predict time,done,training_iteration,trial_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,root_data_dir,dataset_name,n_estimators,max_depth
0.9655172413793104,0.9655172413793104,0.0,0.9656750572082381,0.9656750572082381,0.0,118835,120676.66666666667,2005.21957789055,0.09435868595028296,0.003221052000299096,113,29,36,3,0.9444444444444444,0.9629629629629629,0.013094570021973107,0.9445019553715207,0.9630801148514515,0.01313674255022416,118835,120676.66666666667,2005.21957789055,0.0032245820038951933,True,3,e6e5b09f,2024-04-26_13-33-13,1714138393,0.10875916481018066,0.33431434631347656,3183626,7a98ee01b1f1,172.17.0.2,0.33431434631347656,3,/workspaces/wisard/experiments/data_folded,wine_fold_0,94,3
0.9655172413793104,0.9655172413793104,0.0,0.9656750572082381,0.9656750572082381,0.0,761492,765833.3333333334,10256.691387685516,0.43881680502090603,0.01351262500975281,113,29,36,3,0.9722222222222222,0.9722222222222222,0.0,0.9723691945914168,0.9723691945914168,0.0,761492,765833.3333333334,10256.691387685516,0.01424950297223404,True,3,6e9fb786,2024-04-26_13-29-15,1714138155,0.491288423538208,1.5141115188598633,3139550,7a98ee01b1f1,172.17.0.2,1.5141115188598633,3,/workspaces/wisard/experiments/data_folded,wine_fold_0,452,30
0.9655172413793104,0.9655172413793104,0.0,0.9656750572082381,0.9656750572082381,0.0,428907,433900.6666666667,4508.617846844961,0.2611192049807869,0.007772960001602769,113,29,36,3,0.9722222222222222,0.9722222222222222,0.0,0.9723691945914168,0.9723691945914168,0.0,428907,433900.6666666667,4508.617846844961,0.008030858007259667,True,3,ebf5cbcd,2024-04-26_13-30-22,1714138222,0.2918069362640381,0.876511812210083,3152196,7a98ee01b1f1,172.17.0.2,0.876511812210083,3,/workspaces/wisard/experiments/data_folded,wine_fold_0,256,98
0.9655172413793104,0.9655172413793104,0.0,0.9656750572082381,0.9656750572082381,0.0,1024015,1028543.3333333334,7152.765168489425,0.615571406960953,0.01895195001270622,113,29,36,3,0.9722222222222222,0.9722222222222222,0.0,0.9723691945914168,0.9723691945914168,0.0,1024015,1028543.3333333334,7152.765168489425,0.01929867797298357,True,3,2812552e,2024-04-26_13-31-29,1714138289,0.6889781951904297,2.3032357692718506,3164262,7a98ee01b1f1,172.17.0.2,2.3032357692718506,3,/workspaces/wisard/experiments/data_folded,wine_fold_0,609,14
0.9655172413793104,0.9655172413793104,0.0,0.9656750572082381,0.9656750572082381,0.0,113803,118727.0,3555.654745144228,0.06829786201706156,0.00241139397257939,113,29,36,3,0.9722222222222222,0.9722222222222222,0.0,0.9723691945914168,0.9723691945914168,0.0,113803,118727.0,3555.654745144228,0.0025561500224284828,True,3,771e8edb,2024-04-26_13-30-10,1714138210,0.08020758628845215,0.24511194229125977,3149926,7a98ee01b1f1,172.17.0.2,0.24511194229125977,3,/workspaces/wisard/experiments/data_folded,wine_fold_0,68,58
0.9655172413793104,0.9655172413793104,0.0,0.9656750572082381,0.9656750572082381,0.0,678558,688764.0,10194.081649009226,0.40094308397965506,0.012328956974670291,113,29,36,3,0.9722222222222222,0.9722222222222222,0.0,0.9723691945914168,0.9723691945914168,0.0,678558,688764.0,10194.081649009226,0.012494166032411158,True,3,af31829f,2024-04-26_13-32-19,1714138339,0.44692468643188477,1.352360725402832,3173539,7a98ee01b1f1,172.17.0.2,1.352360725402832,3,/workspaces/wisard/experiments/data_folded,wine_fold_0,408,10
0.9655172413793104,0.9655172413793104,0.0,0.9656750572082381,0.9656750572082381,0.0,1380570,1376724.3333333333,5350.448973892025,0.8321615780005231,0.02454751601908356,113,29,36,3,0.9722222222222222,0.9722222222222222,0.0,0.9723691945914168,0.9723691945914168,0.0,1380570,1376724.3333333333,5350.448973892025,0.027638884028419852,True,3,84c6f9cb,2024-04-26_13-30-10,1714138210,0.9240028858184814,2.890627145767212,3149538,7a98ee01b1f1,172.17.0.2,2.890627145767212,3,/workspaces/wisard/experiments/data_folded,wine_fold_0,813,68
0.9310344827586207,0.9540229885057472,0.016255328303139055,0.9298213263196715,0.9537238135787159,0.01690161082809534,48477,48183.666666666664,961.607450516524,0.029417193960398436,0.0012346619623713195,113,29,36,3,0.9722222222222222,0.9722222222222222,0.0,0.9723691945914168,0.9723691945914168,0.0,48477,48183.666666666664,961.607450516524,0.0012186350068077445,True,3,4572bd4b,2024-04-26_13-32-56,1714138376,0.03711557388305664,0.11324691772460938,3180639,7a98ee01b1f1,172.17.0.2,0.11324691772460938,3,/workspaces/wisard/experiments/data_folded,wine_fold_0,28,92
0.9655172413793104,0.9655172413793104,0.0,0.9656750572082381,0.9656750572082381,0.0,21778,20898.0,626.388590785837,0.014035660948138684,0.0007953169988468289,113,29,36,3,0.9722222222222222,0.9629629629629629,0.013094570021973107,0.9723691945914168,0.9630801148514515,0.01313674255022416,21778,20898.0,626.388590785837,0.000792300037574023,True,3,a84c2396,2024-04-26_13-29-49,1714138189,0.020282745361328125,0.05709671974182129,3146181,7a98ee01b1f1,172.17.0.2,0.05709671974182129,3,/workspaces/wisard/experiments/data_folded,wine_fold_0,11,64
0.9655172413793104,0.9655172413793104,0.0,0.9656750572082381,0.9656750572082381,0.0,1628132,1635578.6666666667,6592.409642072381,1.0210228430223651,0.030245349975302815,113,29,36,3,0.9722222222222222,0.9722222222222222,0.0,0.9723691945914168,0.9723691945914168,0.0,1628132,1635578.6666666667,6592.409642072381,0.03075646102661267,True,3,dff467e5,2024-04-26_13-29-33,1714138173,1.1390864849090576,3.358032703399658,3142464,7a98ee01b1f1,172.17.0.2,3.358032703399658,3,/workspaces/wisard/experiments/data_folded,wine_fold_0,969,54
0.9655172413793104,0.9655172413793104,0.0,0.9656750572082381,0.9656750572082381,0.0,1319183,1310800.6666666667,8217.844256386355,0.7798356999992393,0.023710121982730925,113,29,36,3,0.9722222222222222,0.9722222222222222,0.0,0.9723691945914168,0.9723691945914168,0.0,1319183,1310800.6666666667,8217.844256386355,0.024008716049138457,True,3,3a3e90be,2024-04-26_13-31-58,1714138318,0.8674848079681396,2.611647129058838,3169438,7a98ee01b1f1,172.17.0.2,2.611647129058838,3,/workspaces/wisard/experiments/data_folded,wine_fold_0,774,13
0.9655172413793104,0.9655172413793104,0.0,0.9656750572082381,0.9656750572082381,0.0,310805,312970.6666666667,3062.715171579333,0.1861455089529045,0.005995079991407692,113,29,36,3,0.9722222222222222,0.9722222222222222,0.0,0.9723691945914168,0.9723691945914168,0.0,310805,312970.6666666667,3062.715171579333,0.0059319380088709295,True,3,4ad81c2c,2024-04-26_13-30-20,1714138220,0.21003150939941406,0.6372616291046143,3151803,7a98ee01b1f1,172.17.0.2,0.6372616291046143,3,/workspaces/wisard/experiments/data_folded,wine_fold_0,184,93
0.9655172413793104,0.9655172413793104,0.0,0.9656750572082381,0.9656750572082381,0.0,764326,758108.3333333334,4892.770471715272,0.4512467150343582,0.013831768010277301,113,29,36,3,0.9722222222222222,0.9722222222222222,0.0,0.9723691945914168,0.9723691945914168,0.0,764326,758108.3333333334,4892.770471715272,0.014673199970275164,True,3,f8489252,2024-04-26_13-32-29,1714138349,0.5061264038085938,1.5590107440948486,3175404,7a98ee01b1f1,172.17.0.2,1.5590107440948486,3,/workspaces/wisard/experiments/data_folded,wine_fold_0,445,6
0.9655172413793104,0.9540229885057472,0.016255328303139055,0.9656750572082381,0.9537238135787159,0.01690161082809534,157772,156840.33333333334,2668.0485169668277,0.10498734697466716,0.003371591039467603,113,29,36,3,0.9722222222222222,0.9722222222222222,0.0,0.9723691945914168,0.9723691945914168,0.0,157772,156840.33333333334,2668.0485169668277,0.003549385000951588,True,3,962126c9,2024-04-26_13-31-15,1714138275,0.12022638320922852,0.3724832534790039,3162019,7a98ee01b1f1,172.17.0.2,0.3724832534790039,3,/workspaces/wisard/experiments/data_folded,wine_fold_0,100,4
0.9655172413793104,0.9655172413793104,0.0,0.9656750572082381,0.9656750572082381,0.0,807611,811430.3333333334,3239.4404180694883,0.5012762779952027,0.015008187969215214,113,29,36,3,0.9722222222222222,0.9722222222222222,0.0,0.9723691945914168,0.9723691945914168,0.0,807611,811430.3333333334,3239.4404180694883,0.015082987025380135,True,3,5f1ec7f8,2024-04-26_13-32-27,1714138347,0.5592129230499268,1.6556572914123535,3175030,7a98ee01b1f1,172.17.0.2,1.6556572914123535,3,/workspaces/wisard/experiments/data_folded,wine_fold_0,481,6
0.9655172413793104,0.9540229885057472,0.016255328303139055,0.9656750572082381,0.9542326922663071,0.016181947686501247,18737,18032.0,875.5230817440889,0.011330338020343333,0.000729741994291544,113,29,36,3,0.9444444444444444,0.9629629629629629,0.013094570021973107,0.9445019553715207,0.9630801148514515,0.01313674255022416,18737,18032.0,875.5230817440889,0.0007412399863824248,True,3,c10b3726,2024-04-26_13-32-42,1714138362,0.017342329025268555,0.05367255210876465,3178028,7a98ee01b1f1,172.17.0.2,0.05367255210876465,3,/workspaces/wisard/experiments/data_folded,wine_fold_0,10,8
0.9655172413793104,0.9655172413793104,0.0,0.9656750572082381,0.9656750572082381,0.0,168923,173690.0,3538.51748617977,0.10412694403203204,0.003550939029082656,113,29,36,3,0.9722222222222222,0.9629629629629629,0.013094570021973107,0.9723691945914168,0.9630801148514515,0.01313674255022416,168923,173690.0,3538.51748617977,0.003695695020724088,True,3,d68ac0a6,2024-04-26_13-29-05,1714138145,0.11988377571105957,0.3650360107421875,3138044,7a98ee01b1f1,172.17.0.2,0.3650360107421875,3,/workspaces/wisard/experiments/data_folded,wine_fold_0,105,6
0.9310344827586207,0.9540229885057472,0.016255328303139055,0.9298213263196715,0.9537238135787159,0.01690161082809534,131007,133712.66666666666,1918.493216621373,0.0788465459481813,0.0027428489993326366,113,29,36,3,0.9722222222222222,0.9722222222222222,0.0,0.9723691945914168,0.9723691945914168,0.0,131007,133712.66666666666,1918.493216621373,0.002809568017255515,True,3,07420c20,2024-04-26_13-30-56,1714138256,0.09160685539245605,0.28760814666748047,3158523,7a98ee01b1f1,172.17.0.2,0.28760814666748047,3,/workspaces/wisard/experiments/data_folded,wine_fold_0,78,12
0.9310344827586207,0.9310344827586207,0.028155054514749183,0.9298213263196715,0.9306827025552803,0.02822605499004545,18206,17973.333333333332,164.52017775607004,0.012458630022592843,0.0007683649891987443,113,29,36,3,0.9722222222222222,0.9629629629629629,0.013094570021973107,0.9723691945914168,0.9630609445424261,0.013163853461242804,18206,17973.333333333332,164.52017775607004,0.0007438840111717582,True,3,71545e1f,2024-04-26_13-31-19,1714138279,0.018659591674804688,0.05577826499938965,3162764,7a98ee01b1f1,172.17.0.2,0.05577826499938965,3,/workspaces/wisard/experiments/data_folded,wine_fold_0,10,15
0.9655172413793104,0.9655172413793104,0.0,0.9656750572082381,0.9656750572082381,0.0,176065,173887.33333333334,1541.2450234217213,0.12915014999452978,0.0034352740040048957,113,29,36,3,0.9722222222222222,0.9722222222222222,0.0,0.9723691945914168,0.9723691945914168,0.0,176065,173887.33333333334,1541.2450234217213,0.0036863040295429528,True,3,65531d21,2024-04-26_13-29-08,1714138148,0.14477014541625977,0.39023303985595703,3138416,7a98ee01b1f1,172.17.0.2,0.39023303985595703,3,/workspaces/wisard/experiments/data_folded,wine_fold_0,103,8
0.9655172413793104,0.9655172413793104,0.0,0.9656750572082381,0.9656750572082381,0.0,1255740,1259451.0,9922.995549060106,0.7194702819688246,0.022456154983956367,113,29,36,3,0.9722222222222222,0.9722222222222222,0.0,0.9723691945914168,0.9723691945914168,0.0,1255740,1259451.0,9922.995549060106,0.022733076999429613,True,3,5406b517,2024-04-26_13-29-38,1714138178,0.8014874458312988,2.442981719970703,3143599,7a98ee01b1f1,172.17.0.2,2.442981719970703,3,/workspaces/wisard/experiments/data_folded,wine_fold_0,744,86
0.9655172413793104,0.9655172413793104,0.0,0.9656750572082381,0.9656750572082381,0.0,97508,95684.33333333333,2958.0602127445313,0.055830189026892185,0.0020290109678171575,113,29,36,3,0.9444444444444444,0.9629629629629629,0.013094570021973107,0.9445019553715207,0.9630801148514515,0.01313674255022416,97508,95684.33333333333,2958.0602127445313,0.0020934369531460106,True,3,ff2a49f0,2024-04-26_13-30-24,1714138224,0.06630396842956543,0.20162248611450195,3152565,7a98ee01b1f1,172.17.0.2,0.20162248611450195,3,/workspaces/wisard/experiments/data_folded,wine_fold_0,55,71
0.9655172413793104,0.9655172413793104,0.0,0.9656750572082381,0.9656750572082381,0.0,137442,137334.66666666666,447.3926935279813,0.10619288100861013,0.0036880670231767,113,29,36,3,0.9722222222222222,0.9722222222222222,0.0,0.9723691945914168,0.9723691945914168,0.0,137442,137334.66666666666,447.3926935279813,0.003548744018189609,True,3,c6d9c7bd,2024-04-26_13-31-40,1714138300,0.12189221382141113,0.37349629402160645,3166450,7a98ee01b1f1,172.17.0.2,0.37349629402160645,3,/workspaces/wisard/experiments/data_folded,wine_fold_0,107,3
0.9655172413793104,0.9655172413793104,0.0,0.9656750572082381,0.9656750572082381,0.0,205993,206460.33333333334,1196.1784519413852,0.12104437599191442,0.0039054800290614367,113,29,36,3,0.9444444444444444,0.9629629629629629,0.013094570021973107,0.9445019553715207,0.9630801148514515,0.01313674255022416,205993,206460.33333333334,1196.1784519413852,0.004174422996584326,True,3,e84c8552,2024-04-26_13-30-42,1714138242,0.13820767402648926,0.41846299171447754,3155925,7a98ee01b1f1,172.17.0.2,0.41846299171447754,3,/workspaces/wisard/experiments/data_folded,wine_fold_0,121,24
0.9655172413793104,0.9655172413793104,0.0,0.9656750572082381,0.9656750572082381,0.0,685581,685753.0,2797.5128239205624,0.40856626903405413,0.012523168988991529,113,29,36,3,0.9722222222222222,0.9722222222222222,0.0,0.9723691945914168,0.9723691945914168,0.0,685581,685753.0,2797.5128239205624,0.012497464020270854,True,3,a19d1231,2024-04-26_13-32-21,1714138341,0.45438313484191895,1.3609087467193604,3173911,7a98ee01b1f1,172.17.0.2,1.3609087467193604,3,/workspaces/wisard/experiments/data_folded,wine_fold_0,404,10
0.9655172413793104,0.9655172413793104,0.0,0.9656750572082381,0.9656750572082381,0.0,260436,255856.0,3391.904578060336,0.15096049098065123,0.004916575038805604,113,29,36,3,0.9722222222222222,0.9722222222222222,0.0,0.9723691945914168,0.9723691945914168,0.0,260436,255856.0,3391.904578060336,0.005003531987313181,True,3,f112774a,2024-04-26_13-29-20,1714138160,0.1714487075805664,0.5188825130462646,3140613,7a98ee01b1f1,172.17.0.2,0.5188825130462646,3,/workspaces/wisard/experiments/data_folded,wine_fold_0,151,15
0.896551724137931,0.9195402298850576,0.016255328303139003,0.8950738916256158,0.9195640275100546,0.017328687035354114,8203,8203.0,0.0,0.012585100019350648,0.0007640889962203801,113,29,36,3,0.8888888888888888,0.9074074074074074,0.013094570021973107,0.8864197530864197,0.9055342265394103,0.013548443301818928,8203,8203.0,0.0,0.0007588790031149983,True,3,87a173aa,2024-04-26_13-30-52,1714138252,0.01853489875793457,0.05596804618835449,3157791,7a98ee01b1f1,172.17.0.2,0.05596804618835449,3,/workspaces/wisard/experiments/data_folded,wine_fold_0,12,1
0.9655172413793104,0.9540229885057472,0.016255328303139055,0.9656750572082381,0.9537238135787159,0.01690161082809534,47467,48995.333333333336,1080.6955579111486,0.02952806802932173,0.0012414290104061365,113,29,36,3,0.9444444444444444,0.9444444444444443,1.1102230246251565e-16,0.9445019553715207,0.9446122851919955,0.0001560299284494951,47467,48995.333333333336,1080.6955579111486,0.0020540140103548765,True,3,a8947cc6,2024-04-26_13-29-23,1714138163,0.039389848709106445,0.12191176414489746,3141359,7a98ee01b1f1,172.17.0.2,0.12191176414489746,3,/workspaces/wisard/experiments/data_folded,wine_fold_0,29,29
0.8620689655172413,0.9195402298850576,0.043007556169815456,0.8555555555555556,0.9174216985074715,0.045975044552162836,8774,8774.0,0.0,0.01552165998145938,0.0008596010156907141,113,29,36,3,0.9444444444444444,0.9166666666666666,0.022680460581325734,0.9448329448329448,0.9160991808334803,0.023856458977905243,8774,8774.0,0.0,0.000767220975831151,True,3,8e8eef0b,2024-04-26_13-33-10,1714138390,0.021977901458740234,0.06265521049499512,3183253,7a98ee01b1f1,172.17.0.2,0.06265521049499512,3,/workspaces/wisard/experiments/data_folded,wine_fold_0,13,1
0.9655172413793104,0.9540229885057472,0.016255328303139055,0.9656750572082381,0.9537238135787159,0.01690161082809534,29940,28000.0,1835.1655692788775,0.01706176996231079,0.0008857130305841565,113,29,36,3,0.9722222222222222,0.9722222222222222,0.0,0.9723691945914168,0.9722785579579405,0.0001281795563099764,29940,28000.0,1835.1655692788775,0.0008526659803465009,True,3,88e2e710,2024-04-26_13-29-25,1714138165,0.02333998680114746,0.07132172584533691,3141734,7a98ee01b1f1,172.17.0.2,0.07132172584533691,3,/workspaces/wisard/experiments/data_folded,wine_fold_0,16,31
0.9310344827586207,0.9655172413793104,0.028155054514749183,0.9307924984875984,0.9654891852319455,0.028254149874439645,21296,22236.666666666668,792.6429769378449,0.0134921990102157,0.0007795270066708326,113,29,36,3,0.9166666666666666,0.9537037037037037,0.026189140043946214,0.9174995835415625,0.9540793242414654,0.025865782702946878,21296,22236.666666666668,792.6429769378449,0.0007896540337242186,True,3,8e8dfab0,2024-04-26_13-31-06,1714138266,0.021326065063476562,0.06151175498962402,3160387,7a98ee01b1f1,172.17.0.2,0.06151175498962402,3,/workspaces/wisard/experiments/data_folded,wine_fold_0,12,7
0.9655172413793104,0.9655172413793104,0.0,0.9656750572082381,0.9656750572082381,0.0,83875,85875.66666666667,2230.4774277171146,0.05023650999646634,0.0018970329547300935,113,29,36,3,0.9722222222222222,0.9722222222222222,0.0,0.9723691945914168,0.9723691945914168,0.0,83875,85875.66666666667,2230.4774277171146,0.001897371024824679,True,3,29d2f3d9,2024-04-26_13-29-45,1714138185,0.06020522117614746,0.18143892288208008,3145464,7a98ee01b1f1,172.17.0.2,0.18143892288208008,3,/workspaces/wisard/experiments/data_folded,wine_fold_0,50,34
0.9655172413793104,0.9655172413793104,0.0,0.9656750572082381,0.9656750572082381,0.0,65286,63524.0,1254.1820707802622,0.038676786003634334,0.001472942007239908,113,29,36,3,0.9722222222222222,0.9722222222222222,0.0,0.9723691945914168,0.9723691945914168,0.0,65286,63524.0,1254.1820707802622,0.0015337439836002886,True,3,8dc20c8c,2024-04-26_13-31-52,1714138312,0.047222137451171875,0.15737080574035645,3168692,7a98ee01b1f1,172.17.0.2,0.15737080574035645,3,/workspaces/wisard/experiments/data_folded,wine_fold_0,37,7
0.9655172413793104,0.9655172413793104,0.0,0.9656750572082381,0.9656750572082381,0.0,194417,196888.0,1950.049742955292,0.11564710695529357,0.00398388400208205,113,29,36,3,0.9722222222222222,0.9722222222222222,0.0,0.9723691945914168,0.9723691945914168,0.0,194417,196888.0,1950.049742955292,0.004514100030064583,True,3,0a6c101d,2024-04-26_13-30-44,1714138244,0.13328838348388672,0.4025394916534424,3156286,7a98ee01b1f1,172.17.0.2,0.4025394916534424,3,/workspaces/wisard/experiments/data_folded,wine_fold_0,115,19
0.9655172413793104,0.9655172413793104,0.0,0.9656750572082381,0.9656750572082381,0.0,113044,113520.33333333333,1196.7768751479487,0.0681114670005627,0.0024093890096992254,113,29,36,3,0.9722222222222222,0.9629629629629629,0.013094570021973107,0.9723691945914168,0.9630801148514515,0.01313674255022416,113044,113520.33333333333,1196.7768751479487,0.0024038470000959933,True,3,e4e6cf72,2024-04-26_13-30-12,1714138212,0.07979869842529297,0.24663257598876953,3150327,7a98ee01b1f1,172.17.0.2,0.24663257598876953,3,/workspaces/wisard/experiments/data_folded,wine_fold_0,67,58
0.9655172413793104,0.9540229885057472,0.016255328303139055,0.9656750572082381,0.9537238135787159,0.01690161082809534,278562,274081.3333333333,3610.717503334883,0.21319184498861432,0.006814535998273641,113,29,36,3,0.9722222222222222,0.9722222222222222,0.0,0.9723691945914168,0.9723691945914168,0.0,278562,274081.3333333333,3610.717503334883,0.006843642040621489,True,3,47ccb6c8,2024-04-26_13-32-33,1714138353,0.24028849601745605,0.7299177646636963,3176166,7a98ee01b1f1,172.17.0.2,0.7299177646636963,3,/workspaces/wisard/experiments/data_folded,wine_fold_0,216,3
0.9655172413793104,0.9655172413793104,0.0,0.9656750572082381,0.9656750572082381,0.0,650222,648626.0,2373.994664414111,0.3779184419545345,0.011766916955821216,113,29,36,3,0.9722222222222222,0.9722222222222222,0.0,0.9723691945914168,0.9723691945914168,0.0,650222,648626.0,2373.994664414111,0.01171290100319311,True,3,5755459b,2024-04-26_13-29-02,1714138142,0.4211897850036621,1.2744007110595703,3137299,7a98ee01b1f1,172.17.0.2,1.2744007110595703,3,/workspaces/wisard/experiments/data_folded,wine_fold_0,387,46
0.9310344827586207,0.9425287356321839,0.016255328303139055,0.9298213263196715,0.942281448636785,0.016553516160478142,36515,36987.333333333336,364.0790512451322,0.022103323019109666,0.0010508100385777652,113,29,36,3,0.9722222222222222,0.9722222222222222,0.0,0.9723691945914168,0.9723691945914168,0.0,36515,36987.333333333336,364.0790512451322,0.0010474760201759636,True,3,f21e3460,2024-04-26_13-29-11,1714138151,0.028992652893066406,0.08896160125732422,3139178,7a98ee01b1f1,172.17.0.2,0.08896160125732422,3,/workspaces/wisard/experiments/data_folded,wine_fold_0,21,31
