val_accuracy,val_accuracy_mean,val_accuracy_std,val_f1 weighted,val_f1 weighted_mean,val_f1 weighted_std,val_model size,val_model size_mean,val_model size_std,train time,val_predict time,train_samples,val_samples,test_samples,classes,test_accuracy,test_accuracy_mean,test_accuracy_std,test_f1 weighted,test_f1 weighted_mean,test_f1 weighted_std,test_model size,test_model size_mean,test_model size_std,test_predict time,done,training_iteration,trial_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,root_data_dir,dataset_name,C,kernel,degree,gamma
0.9310344827586207,0.9310344827586207,0.0,0.9307924984875984,0.9307924984875985,1.1102230246251565e-16,3957,3957.0,0.0,0.7241492919856682,0.000728071026969701,113,29,36,3,0.9166666666666666,0.9166666666666666,0.0,0.9174995835415625,0.9174995835415625,0.0,3957,3957.0,0.0,0.0004060590290464461,True,3,a884ec19,2024-04-26_14-15-49,1714140949,0.7340273857116699,1.5713856220245361,4101263,7a98ee01b1f1,172.17.0.2,1.5713856220245361,3,/workspaces/wisard/experiments/data_folded,wine_fold_0,306.8864925591133,poly,7,auto
0.5172413793103449,0.5172413793103449,0.0,0.43549835927331393,0.43549835927331393,0.0,15243,15243.0,0.0,0.0042135079856961966,0.002824899973347783,113,29,36,3,0.4166666666666667,0.4166666666666667,0.0,0.27350427350427353,0.27350427350427353,0.0,15243,15243.0,0.0,0.001294223009608686,True,3,79e5206e,2024-04-26_14-17-34,1714141054,0.02825617790222168,0.10934185981750488,4179515,7a98ee01b1f1,172.17.0.2,0.10934185981750488,3,/workspaces/wisard/experiments/data_folded,wine_fold_0,246.4545398285942,rbf,9,auto
0.41379310344827586,0.41379310344827586,0.0,0.2422203532380151,0.24222035323801508,2.7755575615628914e-17,14379,14379.0,0.0,0.005253639013972133,0.0005197299760766327,113,29,36,3,0.3888888888888889,0.3888888888888889,0.0,0.2177777777777778,0.21777777777777776,2.7755575615628914e-17,14379,14379.0,0.0,0.0007052189903333783,True,3,0c98aaf1,2024-04-26_14-16-51,1714141011,0.029582500457763672,0.06041240692138672,4150829,7a98ee01b1f1,172.17.0.2,0.06041240692138672,3,/workspaces/wisard/experiments/data_folded,wine_fold_0,513.4212760975083,sigmoid,8,auto
0.896551724137931,0.896551724137931,0.0,0.895210289592046,0.895210289592046,0.0,3485,3485.0,0.0,1.1093249259865843,0.0005285069928504527,113,29,36,3,0.9722222222222222,0.9722222222222222,0.0,0.9723691945914168,0.9723691945914168,0.0,3485,3485.0,0.0,0.00036363699473440647,True,3,cfda10f8,2024-04-26_14-13-12,1714140792,1.1173639297485352,2.522688627243042,4065348,7a98ee01b1f1,172.17.0.2,2.522688627243042,3,/workspaces/wisard/experiments/data_folded,wine_fold_0,245.60607170985043,linear,4,scale
0.896551724137931,0.896551724137931,0.0,0.895210289592046,0.895210289592046,0.0,3463,3463.0,0.0,0.1927751720068045,0.0009691609884612262,113,29,36,3,0.9722222222222222,0.9722222222222222,0.0,0.9723691945914168,0.9723691945914168,0.0,3463,3463.0,0.0,0.00041492702439427376,True,3,b8f3c0fe,2024-04-26_14-16-24,1714140984,0.20113301277160645,0.919539213180542,4110083,7a98ee01b1f1,172.17.0.2,0.919539213180542,3,/workspaces/wisard/experiments/data_folded,wine_fold_0,294.3273736525798,linear,6,auto
0.41379310344827586,0.41379310344827586,0.0,0.2422203532380151,0.24222035323801508,2.7755575615628914e-17,14379,14379.0,0.0,0.008252012019511312,0.0006325860158540308,113,29,36,3,0.3888888888888889,0.3888888888888889,0.0,0.2177777777777778,0.21777777777777776,2.7755575615628914e-17,14379,14379.0,0.0,0.000593512027990073,True,3,5693a9ac,2024-04-26_14-13-44,1714140824,0.01840519905090332,0.06189870834350586,4074457,7a98ee01b1f1,172.17.0.2,0.06189870834350586,3,/workspaces/wisard/experiments/data_folded,wine_fold_0,791.9545094961211,sigmoid,5,auto
0.10344827586206896,0.10344827586206896,0.0,0.1412151067323481,0.1412151067323481,0.0,14773,14773.0,0.0,0.00888363498961553,0.002553887024987489,113,29,36,3,0.1111111111111111,0.1111111111111111,0.0,0.13425925925925924,0.13425925925925924,0.0,14773,14773.0,0.0,0.0018878149567171931,True,3,43bf51b8,2024-04-26_14-13-19,1714140799,0.050812721252441406,0.17785048484802246,4068154,7a98ee01b1f1,172.17.0.2,0.17785048484802246,3,/workspaces/wisard/experiments/data_folded,wine_fold_0,129.33626943541734,sigmoid,5,scale
0.9310344827586207,0.9310344827586207,0.0,0.9307924984875984,0.9307924984875985,1.1102230246251565e-16,3957,3957.0,0.0,0.6033619010122493,0.00062071398133412,113,29,36,3,0.9166666666666666,0.9166666666666666,0.0,0.9174995835415625,0.9174995835415625,0.0,3957,3957.0,0.0,0.028127456025686115,True,3,9603055c,2024-04-26_14-12-50,1714140770,0.64589524269104,1.6105189323425293,4058870,7a98ee01b1f1,172.17.0.2,1.6105189323425293,3,/workspaces/wisard/experiments/data_folded,wine_fold_0,277.2176187564186,poly,7,auto
0.41379310344827586,0.41379310344827586,0.0,0.2422203532380151,0.24222035323801508,2.7755575615628914e-17,14379,14379.0,0.0,0.002805112977512181,0.0005771750002168119,113,29,36,3,0.3888888888888889,0.3888888888888889,0.0,0.2177777777777778,0.21777777777777776,2.7755575615628914e-17,14379,14379.0,0.0,0.002181475982069969,True,3,dbd953e8,2024-04-26_14-16-44,1714141004,0.01984715461730957,0.05665993690490723,4149212,7a98ee01b1f1,172.17.0.2,0.05665993690490723,3,/workspaces/wisard/experiments/data_folded,wine_fold_0,384.8368508955741,sigmoid,10,auto
0.6896551724137931,0.6896551724137931,0.0,0.6690955221689855,0.6690955221689855,0.0,9314,9314.0,0.0,0.0074562939698807895,0.0005422839894890785,113,29,36,3,0.75,0.75,0.0,0.7361111111111112,0.7361111111111112,0.0,9314,9314.0,0.0,0.0006079009617678821,True,3,64157a4a,2024-04-26_14-17-18,1714141038,0.01616978645324707,0.061580657958984375,4174837,7a98ee01b1f1,172.17.0.2,0.061580657958984375,3,/workspaces/wisard/experiments/data_folded,wine_fold_0,145.87263811808305,poly,1,scale
0.7586206896551724,0.7586206896551723,1.1102230246251565e-16,0.7504862953138816,0.7504862953138817,1.1102230246251565e-16,8939,8939.0,0.0,0.014233019028324634,0.0005379790090955794,113,29,36,3,0.8611111111111112,0.8611111111111112,0.0,0.8571402430098083,0.8571402430098084,1.1102230246251565e-16,8939,8939.0,0.0,0.0004707679618149996,True,3,8163ac97,2024-04-26_14-13-55,1714140835,0.02232646942138672,0.09871053695678711,4076851,7a98ee01b1f1,172.17.0.2,0.09871053695678711,3,/workspaces/wisard/experiments/data_folded,wine_fold_0,982.2059781852197,poly,4,scale
0.10344827586206896,0.10344827586206896,0.0,0.1412151067323481,0.1412151067323481,0.0,14525,14525.0,0.0,0.0035216750111430883,0.0015461180009879172,113,29,36,3,0.1111111111111111,0.1111111111111111,0.0,0.13425925925925924,0.13425925925925924,0.0,14525,14525.0,0.0,0.0007361379684880376,True,3,e4d65d34,2024-04-26_14-13-35,1714140815,0.0315554141998291,0.08723950386047363,4072534,7a98ee01b1f1,172.17.0.2,0.08723950386047363,3,/workspaces/wisard/experiments/data_folded,wine_fold_0,355.593680536024,sigmoid,1,scale
0.896551724137931,0.896551724137931,0.0,0.895210289592046,0.895210289592046,0.0,3463,3463.0,0.0,0.1776919030235149,0.0004572889884002507,113,29,36,3,0.9722222222222222,0.9722222222222222,0.0,0.9723691945914168,0.9723691945914168,0.0,3463,3463.0,0.0,0.00035106303403154016,True,3,9256c9e6,2024-04-26_14-15-38,1714140938,0.18560147285461426,0.6999568939208984,4099840,7a98ee01b1f1,172.17.0.2,0.6999568939208984,3,/workspaces/wisard/experiments/data_folded,wine_fold_0,578.4986628180196,linear,7,auto
0.7241379310344828,0.7241379310344828,0.0,0.705259491466388,0.705259491466388,0.0,9190,9190.0,0.0,0.016450490977149457,0.0010634629870764911,113,29,36,3,0.8055555555555556,0.8055555555555557,1.1102230246251565e-16,0.788681849551415,0.788681849551415,0.0,9190,9190.0,0.0,0.0004988369764760137,True,3,ff3eb3d2,2024-04-26_14-14-22,1714140862,0.0279848575592041,0.16110515594482422,4084504,7a98ee01b1f1,172.17.0.2,0.16110515594482422,3,/workspaces/wisard/experiments/data_folded,wine_fold_0,640.7054524736088,poly,5,scale
0.896551724137931,0.896551724137931,0.0,0.895210289592046,0.895210289592046,0.0,3463,3463.0,0.0,0.8532078660209663,0.0004653009818866849,113,29,36,3,0.9722222222222222,0.9722222222222222,0.0,0.9723691945914168,0.9723691945914168,0.0,3463,3463.0,0.0,0.00044982804683968425,True,3,51531c61,2024-04-26_14-15-20,1714140920,0.8612072467803955,2.060432195663452,4092835,7a98ee01b1f1,172.17.0.2,2.060432195663452,3,/workspaces/wisard/experiments/data_folded,wine_fold_0,341.1634057083286,linear,8,auto
0.5172413793103449,0.5172413793103449,0.0,0.43549835927331393,0.43549835927331393,0.0,15243,15243.0,0.0,0.004049823037348688,0.0007817629957571626,113,29,36,3,0.4166666666666667,0.4166666666666667,0.0,0.27350427350427353,0.27350427350427353,0.0,15243,15243.0,0.0,0.0009601259953342378,True,3,f2a88414,2024-04-26_14-16-13,1714140973,0.019720077514648438,0.0941765308380127,4107583,7a98ee01b1f1,172.17.0.2,0.0941765308380127,3,/workspaces/wisard/experiments/data_folded,wine_fold_0,730.6118150819377,rbf,3,auto
0.896551724137931,0.896551724137931,0.0,0.895210289592046,0.895210289592046,0.0,3463,3463.0,0.0,0.5631808760226704,0.0004357610014267266,113,29,36,3,0.9722222222222222,0.9722222222222222,0.0,0.9723691945914168,0.9723691945914168,0.0,3463,3463.0,0.0,0.0005766079993918538,True,3,58032782,2024-04-26_14-14-53,1714140893,0.5715892314910889,1.0719618797302246,4090793,7a98ee01b1f1,172.17.0.2,1.0719618797302246,3,/workspaces/wisard/experiments/data_folded,wine_fold_0,417.29445931632233,linear,8,auto
0.896551724137931,0.896551724137931,0.0,0.895210289592046,0.895210289592046,0.0,3463,3463.0,0.0,0.3477610980044119,0.000572516000829637,113,29,36,3,0.9722222222222222,0.9722222222222222,0.0,0.9723691945914168,0.9723691945914168,0.0,3463,3463.0,0.0,0.0004342069732956588,True,3,5059ab67,2024-04-26_14-14-29,1714140869,0.38339781761169434,1.1484076976776123,4086657,7a98ee01b1f1,172.17.0.2,1.1484076976776123,3,/workspaces/wisard/experiments/data_folded,wine_fold_0,502.29158052479664,linear,10,auto
0.9310344827586207,0.9310344827586207,0.0,0.9307924984875984,0.9307924984875985,1.1102230246251565e-16,3957,3957.0,0.0,1.4904889549943618,0.018714361998718232,113,29,36,3,0.9166666666666666,0.9166666666666666,0.0,0.9174995835415625,0.9174995835415625,0.0,3957,3957.0,0.0,0.000404324964620173,True,3,e955a952,2024-04-26_14-16-03,1714140963,1.5519523620605469,4.803889989852905,4103407,7a98ee01b1f1,172.17.0.2,4.803889989852905,3,/workspaces/wisard/experiments/data_folded,wine_fold_0,7.111830586859583,poly,7,auto
0.896551724137931,0.896551724137931,0.0,0.895210289592046,0.895210289592046,0.0,3463,3463.0,0.0,0.34534590202383697,0.0005193380056880414,113,29,36,3,0.9722222222222222,0.9722222222222222,0.0,0.9723691945914168,0.9723691945914168,0.0,3463,3463.0,0.0,0.0004137770156376064,True,3,c385301c,2024-04-26_14-12-57,1714140777,0.353365421295166,0.8999340534210205,4063687,7a98ee01b1f1,172.17.0.2,0.8999340534210205,3,/workspaces/wisard/experiments/data_folded,wine_fold_0,390.4929684299623,linear,6,auto
0.5172413793103449,0.5172413793103449,0.0,0.43549835927331393,0.43549835927331393,0.0,15243,15243.0,0.0,0.005344750010408461,0.000936004042159766,113,29,36,3,0.4166666666666667,0.4166666666666667,0.0,0.27350427350427353,0.27350427350427353,0.0,15243,15243.0,0.0,0.0009227209957316518,True,3,4121519c,2024-04-26_14-13-27,1714140807,0.017565011978149414,0.05704760551452637,4070492,7a98ee01b1f1,172.17.0.2,0.05704760551452637,3,/workspaces/wisard/experiments/data_folded,wine_fold_0,752.153313844854,rbf,2,auto
0.42857142857142855,0.42857142857142855,0.0,0.41562375866138823,0.41562375866138823,0.0,110731,110731.0,0.0,0.09099156002048403,0.07089966500643641,949,238,297,10,0.6026936026936027,0.6026936026936027,0.0,0.581843529663383,0.581843529663383,0.0,110731,110731.0,0.0,0.03526865900494158,True,3,b1dad2f2,2024-04-26_14-25-31,1714141531,0.2189016342163086,0.9126796722412109,188708,7a98ee01b1f1,172.17.0.2,0.9126796722412109,3,/workspaces/wisard/experiments/data_folded,yeast_fold_1,378.63727590331484,poly,1,auto
0.42016806722689076,0.42016806722689076,0.0,0.39464854488870754,0.39464854488870754,0.0,110173,110173.0,0.0,0.39297225303016603,0.010764226026367396,949,238,297,10,0.6026936026936027,0.6026936026936027,0.0,0.5836856977534056,0.5836856977534056,0.0,110173,110173.0,0.0,0.011573785042855889,True,3,dc17dec4,2024-04-26_14-24-55,1714141495,0.42728519439697266,1.1865146160125732,184165,7a98ee01b1f1,172.17.0.2,1.1865146160125732,3,/workspaces/wisard/experiments/data_folded,yeast_fold_1,578.6191140742229,linear,6,auto
0.5966386554621849,0.5966386554621849,0.0,0.5859634097311869,0.5859634097311869,0.0,110174,110174.0,0.0,0.7365936649730429,0.18495770101435483,949,238,297,10,0.6026936026936027,0.6026936026936027,0.0,0.5840801216657301,0.5840801216657301,0.0,110174,110174.0,0.0,0.1679125709924847,True,3,c4d3579c,2024-04-26_14-26-28,1714141588,1.0989010334014893,2.6762633323669434,192903,7a98ee01b1f1,172.17.0.2,2.6762633323669434,3,/workspaces/wisard/experiments/data_folded,yeast_fold_1,524.5190515152739,sigmoid,2,auto
0.40756302521008403,0.4075630252100841,5.551115123125783e-17,0.38790830668882303,0.387908306688823,5.551115123125783e-17,111990,111990.0,0.0,1.0210611129878089,0.249663649010472,949,238,297,10,0.4074074074074074,0.4074074074074074,0.0,0.3776544353725061,0.37765443537250604,5.551115123125783e-17,111990,111990.0,0.0,0.34218242700444534,True,3,76258675,2024-04-26_14-24-35,1714141475,1.754671335220337,3.3823320865631104,180772,7a98ee01b1f1,172.17.0.2,3.3823320865631104,3,/workspaces/wisard/experiments/data_folded,yeast_fold_1,98.63456502261504,rbf,10,auto
0.592436974789916,0.592436974789916,0.0,0.5814609310062798,0.5814609310062798,0.0,109915,109915.0,0.0,0.12141411198535934,0.022192356002051383,949,238,297,10,0.5959595959595959,0.5959595959595959,0.0,0.5738068373487466,0.5738068373487466,0.0,109915,109915.0,0.0,0.24123854900244623,True,3,79755a9f,2024-04-26_14-25-59,1714141559,0.409710168838501,2.698922872543335,191446,7a98ee01b1f1,172.17.0.2,2.698922872543335,3,/workspaces/wisard/experiments/data_folded,yeast_fold_1,101.92890230052136,linear,7,scale
0.6176470588235294,0.6176470588235294,0.0,0.6127801986526653,0.6127801986526653,0.0,106692,106692.0,0.0,0.9042188469902612,0.1480829719803296,949,238,297,10,0.6094276094276094,0.6094276094276094,0.0,0.6084173144848104,0.6084173144848104,0.0,106692,106692.0,0.0,0.17717796203214675,True,3,af80bd86,2024-04-26_14-24-01,1714141441,1.3515493869781494,4.410013198852539,175144,7a98ee01b1f1,172.17.0.2,4.410013198852539,3,/workspaces/wisard/experiments/data_folded,yeast_fold_1,182.16413527449387,rbf,1,scale
0.3487394957983193,0.34873949579831925,5.551115123125783e-17,0.3305598651292978,0.3305598651292978,0.0,105852,105852.0,0.0,0.39829001703765243,0.04635698802303523,949,238,297,10,0.31986531986531985,0.31986531986531985,0.0,0.3071979732117661,0.3071979732117661,0.0,105852,105852.0,0.0,0.051937367010395974,True,3,d6c5ebde,2024-04-26_14-28-31,1714141711,0.5219016075134277,5.510408163070679,260325,7a98ee01b1f1,172.17.0.2,5.510408163070679,3,/workspaces/wisard/experiments/data_folded,yeast_fold_1,693.9736045467778,rbf,10,scale
0.5882352941176471,0.5882352941176471,0.0,0.5866976941201596,0.5866976941201596,0.0,106552,106552.0,0.0,0.3179850539891049,0.019970669993199408,949,238,297,10,0.24579124579124578,0.24579124579124578,0.0,0.2590022094441286,0.2590022094441286,0.0,106552,106552.0,0.0,0.04941698600305244,True,3,aca47573,2024-04-26_14-27-13,1714141633,0.40386462211608887,2.8624463081359863,198895,7a98ee01b1f1,172.17.0.2,2.8624463081359863,3,/workspaces/wisard/experiments/data_folded,yeast_fold_1,247.31300914885117,rbf,4,scale
0.5798319327731093,0.5798319327731093,0.0,0.5778512169198889,0.5778512169198889,0.0,106412,106412.0,0.0,2.500464705983177,0.08146087999921292,949,238,297,10,0.6026936026936027,0.6026936026936027,0.0,0.6028280981303857,0.6028280981303857,0.0,106412,106412.0,0.0,0.07008996797958389,True,3,ddd16fd6,2024-04-26_14-24-30,1714141470,2.67512583732605,9.386866569519043,177434,7a98ee01b1f1,172.17.0.2,9.386866569519043,3,/workspaces/wisard/experiments/data_folded,yeast_fold_1,203.5987843777053,rbf,6,scale
0.5714285714285714,0.5714285714285714,0.0,0.568824393864701,0.568824393864701,0.0,106692,106692.0,0.0,1.2661170089850202,0.2738791460287757,949,238,297,10,0.5757575757575758,0.5757575757575758,0.0,0.572645580451518,0.572645580451518,0.0,106692,106692.0,0.0,0.3449938810081221,True,3,e3b40fca,2024-04-26_14-28-12,1714141692,2.0801219940185547,9.169191122055054,201807,7a98ee01b1f1,172.17.0.2,9.169191122055054,3,/workspaces/wisard/experiments/data_folded,yeast_fold_1,253.5093539167171,rbf,10,scale
0.6218487394957983,0.6218487394957983,0.0,0.6162166870866397,0.6162166870866397,0.0,106272,106272.0,0.0,1.504583703004755,0.10377505299402401,949,238,297,10,0.5959595959595959,0.5959595959595959,0.0,0.5937613607927892,0.5937613607927892,0.0,106272,106272.0,0.0,0.19056447898037732,True,3,515a9cca,2024-04-26_14-27-26,1714141646,1.9039289951324463,4.167527198791504,200917,7a98ee01b1f1,172.17.0.2,4.167527198791504,3,/workspaces/wisard/experiments/data_folded,yeast_fold_1,269.27247726420217,rbf,4,scale
0.5672268907563025,0.5672268907563025,0.0,0.5370353699877224,0.5370353699877224,0.0,125430,125430.0,0.0,1.372946732037235,0.30347782996250317,949,238,297,10,0.5757575757575758,0.5757575757575758,0.0,0.5325047347098218,0.5325047347098218,0.0,125430,125430.0,0.0,0.3512531279702671,True,3,566b0261,2024-04-26_14-26-44,1714141604,2.1128201484680176,5.8198137283325195,196466,7a98ee01b1f1,172.17.0.2,5.8198137283325195,3,/workspaces/wisard/experiments/data_folded,yeast_fold_1,5.447847870911001,rbf,7,auto
0.5966386554621849,0.5966386554621849,0.0,0.5853014258712188,0.5853014258712188,0.0,109193,109193.0,0.0,0.19480511598521844,0.05962186597753316,949,238,297,10,0.6026936026936027,0.6026936026936027,0.0,0.5825942843830163,0.5825942843830163,0.0,109193,109193.0,0.0,0.01426165399607271,True,3,223f8582,2024-04-26_14-24-46,1714141486,0.28792309761047363,1.2837913036346436,182620,7a98ee01b1f1,172.17.0.2,1.2837913036346436,3,/workspaces/wisard/experiments/data_folded,yeast_fold_1,457.26359542844557,linear,2,auto
0.40756302521008403,0.4075630252100841,5.551115123125783e-17,0.2977196156240273,0.2977196156240273,0.0,134111,134111.0,0.0,0.31042555102612823,0.12496926897438243,949,238,297,10,0.29292929292929293,0.29292929292929293,0.0,0.15107203954485185,0.15107203954485185,0.0,134111,134111.0,0.0,0.07195111300097778,True,3,63a5c8e3,2024-04-26_14-25-46,1714141546,0.5222251415252686,1.5273525714874268,189971,7a98ee01b1f1,172.17.0.2,1.5273525714874268,3,/workspaces/wisard/experiments/data_folded,yeast_fold_1,790.5232324144763,poly,6,auto
0.6092436974789915,0.6092436974789915,0.0,0.6088525436699879,0.6088525436699879,0.0,105852,105852.0,0.0,1.0710361930541694,0.019119208038318902,949,238,297,10,0.5791245791245792,0.5791245791245792,0.0,0.5738790289162247,0.5738790289162247,0.0,105852,105852.0,0.0,0.06772217497928068,True,3,153ca89a,2024-04-26_14-28-14,1714141694,1.1786861419677734,2.4938762187957764,258310,7a98ee01b1f1,172.17.0.2,2.4938762187957764,3,/workspaces/wisard/experiments/data_folded,yeast_fold_1,667.0446362314776,rbf,10,scale
0.6008403361344538,0.6008403361344538,0.0,0.5992563986985894,0.5992563986985894,0.0,106552,106552.0,0.0,1.1149171569850296,0.05829126702155918,949,238,297,10,0.5488215488215489,0.5488215488215489,0.0,0.5457101334287424,0.5457101334287424,0.0,106552,106552.0,0.0,0.14155397802824154,True,3,a9aa5291,2024-04-26_14-26-56,1714141616,1.384943962097168,3.6566295623779297,197757,7a98ee01b1f1,172.17.0.2,3.6566295623779297,3,/workspaces/wisard/experiments/data_folded,yeast_fold_1,922.5265199018085,rbf,4,scale
0.2184873949579832,0.2184873949579832,0.0,0.24188315885794878,0.24188315885794878,0.0,113836,113836.0,0.0,0.5367164210183546,0.15136263996828347,949,238,297,10,0.27946127946127947,0.27946127946127947,0.0,0.29667227862408607,0.29667227862408607,0.0,113836,113836.0,0.0,0.2976838239701465,True,3,f765c292,2024-04-26_14-25-20,1714141520,1.0623433589935303,1.4277541637420654,185388,7a98ee01b1f1,172.17.0.2,1.4277541637420654,3,/workspaces/wisard/experiments/data_folded,yeast_fold_1,449.62493356266543,sigmoid,6,scale
0.28378378378378377,0.28378378378378377,0.0,0.28674362593210306,0.28674362593210306,0.0,223662,223662.0,0.0,4.642962448007893,1.420539780985564,1478,370,462,7,0.28354978354978355,0.28354978354978355,0.0,0.29639236521650225,0.29639236521650225,0.0,223662,223662.0,0.0,1.5475536219892092,True,3,ae67ab86,2024-04-26_14-47-53,1714142873,7.8855531215667725,10.883064270019531,693554,7a98ee01b1f1,172.17.0.2,10.883064270019531,3,/workspaces/wisard/experiments/data_folded,segment_fold_0,377.01267782276494,sigmoid,2,scale
