accuracy,f1 weighted,f1 macro,f1 micro,run,train time,predict time,dataset name,model,model kwargs,model size,experiment name,train samples,test samples,classes,discriminators,seed
0.9977781575799008,0.9977781946805954,0.9977779723668582,0.9977781575799008,1,46.04109025001526,0.2562732696533203,sensorless_drive,random-forest,{},21090931,sensorless_drive experiment,46807,11702,11,11,1703293052
0.9979490685352931,0.9979488647425863,0.9979486128872691,0.9979490685352931,2,44.463032960891724,0.24697566032409668,sensorless_drive,random-forest,{},22838654,sensorless_drive experiment,46807,11702,11,11,1703293099
0.9979490685352931,0.9979492248029589,0.997948973263295,0.9979490685352931,3,45.26348304748535,0.24560046195983887,sensorless_drive,random-forest,{},21957635,sensorless_drive experiment,46807,11702,11,11,1703293143
0.9831652708938643,0.983172013183768,0.9831719943780847,0.9831652708938643,1,6.089529514312744,0.0031578540802001953,sensorless_drive,decision-tree,{},195018,sensorless_drive experiment,46807,11702,11,11,1703293189
0.982908904460776,0.9829204812026261,0.9829205899647161,0.982908904460776,2,6.081249237060547,0.003072023391723633,sensorless_drive,decision-tree,{},195018,sensorless_drive experiment,46807,11702,11,11,1703293195
0.9826525380276876,0.9826647948043046,0.9826646660444315,0.9826525380276876,3,6.082073450088501,0.0034368038177490234,sensorless_drive,decision-tree,{},195018,sensorless_drive experiment,46807,11702,11,11,1703293201
0.5171765510169202,0.5087903823038067,0.5087953291767827,0.5171765510169202,1,3.7339370250701904,0.021991729736328125,sensorless_drive,logistic-regression,{},5087,sensorless_drive experiment,46807,11702,11,11,1703293207
0.5171765510169202,0.5087903823038067,0.5087953291767827,0.5171765510169202,2,3.6741278171539307,0.010458946228027344,sensorless_drive,logistic-regression,{},5087,sensorless_drive experiment,46807,11702,11,11,1703293211
0.5171765510169202,0.5087903823038067,0.5087953291767827,0.5171765510169202,3,3.302785634994507,0.004378318786621094,sensorless_drive,logistic-regression,{},5087,sensorless_drive experiment,46807,11702,11,11,1703293215
0.11895402495299949,0.11466036471383498,0.11465854803650104,0.11895402495299949,1,0.0039179325103759766,3.300598621368408,sensorless_drive,knn,{},18349101,sensorless_drive experiment,46807,11702,11,11,1703293218
0.11895402495299949,0.11466036471383498,0.11465854803650104,0.11895402495299949,2,0.003718137741088867,3.489804267883301,sensorless_drive,knn,{},18349101,sensorless_drive experiment,46807,11702,11,11,1703293221
0.11895402495299949,0.11466036471383498,0.11465854803650104,0.11895402495299949,3,0.0038864612579345703,3.37514066696167,sensorless_drive,knn,{},18349101,sensorless_drive experiment,46807,11702,11,11,1703293225
0.720218766022902,0.6788122054822389,0.6788244306591108,0.720218766022902,1,0.04037594795227051,0.03834366798400879,sensorless_drive,naive-bayes,{},9247,sensorless_drive experiment,46807,11702,11,11,1703293228
0.720218766022902,0.6788122054822389,0.6788244306591108,0.720218766022902,2,0.04065418243408203,0.032178640365600586,sensorless_drive,naive-bayes,{},9247,sensorless_drive experiment,46807,11702,11,11,1703293228
0.720218766022902,0.6788122054822389,0.6788244306591108,0.720218766022902,3,0.040670156478881836,0.03173208236694336,sensorless_drive,naive-bayes,{},9247,sensorless_drive experiment,46807,11702,11,11,1703293229
0.9621432233806188,0.9621882748599808,0.9621867404734943,0.9621432233806188,1,57.483952045440674,0.02687549591064453,sensorless_drive,mlp,{},152671,sensorless_drive experiment,46807,11702,11,11,1703293229
0.967356007520082,0.9673851953728745,0.9673832394321656,0.967356007520082,2,87.99975967407227,0.043058156967163086,sensorless_drive,mlp,{},152671,sensorless_drive experiment,46807,11702,11,11,1703293286
0.9571868056742437,0.9570727105955587,0.9570712853050369,0.9571868056742437,3,93.20219874382019,0.04899334907531738,sensorless_drive,mlp,{},152671,sensorless_drive experiment,46807,11702,11,11,1703293374
0.1467270552042386,0.14303262332809888,0.1430334396938463,0.1467270552042386,1,393.66770362854004,80.86572170257568,sensorless_drive,svm,{},21904890,sensorless_drive experiment,46807,11702,11,11,1703293468
0.1467270552042386,0.14303262332809888,0.1430334396938463,0.1467270552042386,2,396.98443841934204,82.45921111106873,sensorless_drive,svm,{},21904890,sensorless_drive experiment,46807,11702,11,11,1703293942
0.1467270552042386,0.14303262332809888,0.1430334396938463,0.1467270552042386,3,392.6423690319061,66.46331477165222,sensorless_drive,svm,{},21904890,sensorless_drive experiment,46807,11702,11,11,1703294422
