bleach,accuracy,f1 weighted,f1 macro,f1 micro,ties,run,train time,predict time,ram name,ram kwargs,tuple size,dataset name,encoder,encoder kwargs,experiment name,model size,train samples,test samples,classes,rams per discriminator,discriminators,seed,indices
3,0.6923076923076923,0.6391902834008097,0.4566694514062935,0.6923076923076923,10,1,1.6478285789489746,0.1786794662475586,DictRam,{},24,glass,distributive-thermometer,"{""resolution"": 64}",glass experiment,12405,149,65,6,24,6,1670461945,576
5,0.6307692307692307,0.574965034965035,0.37087542087542086,0.6307692307692307,10,1,1.6478285789489746,0.038196563720703125,DictRam,{},24,glass,distributive-thermometer,"{""resolution"": 64}",glass experiment,12405,149,65,6,24,6,1670461945,576
10,0.6307692307692307,0.5678048780487804,0.35826558265582653,0.6307692307692307,4,1,1.6478285789489746,0.037784576416015625,DictRam,{},24,glass,distributive-thermometer,"{""resolution"": 64}",glass experiment,12405,149,65,6,24,6,1670461945,576
15,0.49230769230769234,0.40792642140468227,0.20012077294685993,0.49230769230769234,15,1,1.6478285789489746,0.03835582733154297,DictRam,{},24,glass,distributive-thermometer,"{""resolution"": 64}",glass experiment,12405,149,65,6,24,6,1670461945,576
20,0.4,0.29389499389499385,0.14594356261022925,0.4000000000000001,17,1,1.6478285789489746,0.037850379943847656,DictRam,{},24,glass,distributive-thermometer,"{""resolution"": 64}",glass experiment,12405,149,65,6,24,6,1670461945,576
3,0.6615384615384615,0.6154992915196744,0.441181967600609,0.6615384615384615,7,2,0.04223775863647461,0.03811764717102051,DictRam,{},24,glass,distributive-thermometer,"{""resolution"": 64}",glass experiment,12509,149,65,6,24,6,1670461948,576
5,0.6615384615384615,0.6007211203119133,0.38914205998604984,0.6615384615384615,5,2,0.04223775863647461,0.03857088088989258,DictRam,{},24,glass,distributive-thermometer,"{""resolution"": 64}",glass experiment,12509,149,65,6,24,6,1670461948,576
10,0.6307692307692307,0.565207100591716,0.35741360089186175,0.6307692307692307,10,2,0.04223775863647461,0.03822636604309082,DictRam,{},24,glass,distributive-thermometer,"{""resolution"": 64}",glass experiment,12509,149,65,6,24,6,1670461948,576
15,0.47692307692307695,0.3876724423352831,0.19069823051171686,0.47692307692307695,16,2,0.04223775863647461,0.039328575134277344,DictRam,{},24,glass,distributive-thermometer,"{""resolution"": 64}",glass experiment,12509,149,65,6,24,6,1670461948,576
20,0.35384615384615387,0.21815384615384614,0.11,0.35384615384615387,20,2,0.04223775863647461,0.0390317440032959,DictRam,{},24,glass,distributive-thermometer,"{""resolution"": 64}",glass experiment,12509,149,65,6,24,6,1670461948,576
3,0.676923076923077,0.623916083916084,0.44966329966329965,0.676923076923077,7,3,0.04243922233581543,0.03811049461364746,DictRam,{},24,glass,distributive-thermometer,"{""resolution"": 64}",glass experiment,12531,149,65,6,24,6,1670461949,576
5,0.6615384615384615,0.5985836997101078,0.38762187302028767,0.6615384615384615,3,3,0.04243922233581543,0.038019418716430664,DictRam,{},24,glass,distributive-thermometer,"{""resolution"": 64}",glass experiment,12531,149,65,6,24,6,1670461949,576
10,0.676923076923077,0.6112288734283619,0.39283112454467944,0.676923076923077,7,3,0.04243922233581543,0.037685394287109375,DictRam,{},24,glass,distributive-thermometer,"{""resolution"": 64}",glass experiment,12531,149,65,6,24,6,1670461949,576
15,0.5384615384615384,0.49253376716063285,0.31267408133079777,0.5384615384615384,18,3,0.04243922233581543,0.03832864761352539,DictRam,{},24,glass,distributive-thermometer,"{""resolution"": 64}",glass experiment,12531,149,65,6,24,6,1670461949,576
20,0.46153846153846156,0.38045248868778275,0.1869281045751634,0.46153846153846156,18,3,0.04243922233581543,0.03920459747314453,DictRam,{},24,glass,distributive-thermometer,"{""resolution"": 64}",glass experiment,12531,149,65,6,24,6,1670461949,576
3,0.676923076923077,0.623916083916084,0.44966329966329965,0.676923076923077,7,1,0.04212641716003418,0.08340716361999512,count-bloom,"{""est_elements"": 1000, ""false_positive_rate"": 0.05}",24,glass,distributive-thermometer,"{""resolution"": 64}",glass experiment,3594816,149,65,6,24,6,1670461949,576
5,0.6615384615384615,0.5985836997101078,0.38762187302028767,0.6615384615384615,3,1,0.04212641716003418,0.08375716209411621,count-bloom,"{""est_elements"": 1000, ""false_positive_rate"": 0.05}",24,glass,distributive-thermometer,"{""resolution"": 64}",glass experiment,3594816,149,65,6,24,6,1670461949,576
10,0.676923076923077,0.6112288734283619,0.39283112454467944,0.676923076923077,7,1,0.04212641716003418,0.08493232727050781,count-bloom,"{""est_elements"": 1000, ""false_positive_rate"": 0.05}",24,glass,distributive-thermometer,"{""resolution"": 64}",glass experiment,3594816,149,65,6,24,6,1670461949,576
15,0.5384615384615384,0.49253376716063285,0.31267408133079777,0.5384615384615384,18,1,0.04212641716003418,0.08401155471801758,count-bloom,"{""est_elements"": 1000, ""false_positive_rate"": 0.05}",24,glass,distributive-thermometer,"{""resolution"": 64}",glass experiment,3594816,149,65,6,24,6,1670461949,576
20,0.46153846153846156,0.38045248868778275,0.1869281045751634,0.46153846153846156,18,1,0.04212641716003418,0.08372664451599121,count-bloom,"{""est_elements"": 1000, ""false_positive_rate"": 0.05}",24,glass,distributive-thermometer,"{""resolution"": 64}",glass experiment,3594816,149,65,6,24,6,1670461949,576
