accuracy,f1 weighted,f1 macro,f1 micro,run,train time,predict time,dataset name,model,model kwargs,model size,experiment name,train samples,test samples,classes,discriminators,seed
0.9647058823529412,0.9647589798971797,0.9646713839484923,0.9647058823529412,1,0.15639305114746094,0.005591869354248047,vehicle,random-forest,{},1003688,vehicle experiment,676,170,3,3,1702345667
0.9705882352941176,0.9705822970232458,0.9709008677900163,0.9705882352941176,2,0.1533656120300293,0.006154537200927734,vehicle,random-forest,{},987144,vehicle experiment,676,170,3,3,1702345668
0.9705882352941176,0.9705822970232458,0.9709008677900163,0.9705882352941176,3,0.1661665439605713,0.006284952163696289,vehicle,random-forest,{},987144,vehicle experiment,676,170,3,3,1702345668
0.9176470588235294,0.9179162396665984,0.9133178474641889,0.9176470588235294,1,0.004227638244628906,0.0002522468566894531,vehicle,decision-tree,{},9845,vehicle experiment,676,170,3,3,1702345668
0.9176470588235294,0.9179162396665984,0.9133178474641889,0.9176470588235294,2,0.004024982452392578,0.00018334388732910156,vehicle,decision-tree,{},9845,vehicle experiment,676,170,3,3,1702345668
0.9176470588235294,0.9179162396665984,0.9133178474641889,0.9176470588235294,3,0.004001140594482422,0.000179290771484375,vehicle,decision-tree,{},9845,vehicle experiment,676,170,3,3,1702345668
0.9176470588235294,0.918999653180934,0.917924891053576,0.9176470588235294,1,0.019237041473388672,0.0002636909484863281,vehicle,logistic-regression,{},1167,vehicle experiment,676,170,3,3,1702345668
0.9176470588235294,0.918999653180934,0.917924891053576,0.9176470588235294,2,0.018009424209594727,0.00020766258239746094,vehicle,logistic-regression,{},1167,vehicle experiment,676,170,3,3,1702345668
0.9176470588235294,0.918999653180934,0.917924891053576,0.9176470588235294,3,0.018813371658325195,0.00018835067749023438,vehicle,logistic-regression,{},1167,vehicle experiment,676,170,3,3,1702345668
0.8176470588235294,0.8183804612472722,0.8079560515138796,0.8176470588235294,1,0.0005102157592773438,0.038910627365112305,vehicle,knn,{},103436,vehicle experiment,676,170,3,3,1702345668
0.8176470588235294,0.8183804612472722,0.8079560515138796,0.8176470588235294,2,0.0005249977111816406,0.002560853958129883,vehicle,knn,{},103436,vehicle experiment,676,170,3,3,1702345668
0.8176470588235294,0.8183804612472722,0.8079560515138796,0.8176470588235294,3,0.0005083084106445312,0.002526998519897461,vehicle,knn,{},103436,vehicle experiment,676,170,3,3,1702345668
0.6,0.5880386770092652,0.5372977716727716,0.6,1,0.0011105537414550781,0.00027823448181152344,vehicle,naive-bayes,{},1471,vehicle experiment,676,170,3,3,1702345668
0.6,0.5880386770092652,0.5372977716727716,0.6,2,0.0009436607360839844,0.0002422332763671875,vehicle,naive-bayes,{},1471,vehicle experiment,676,170,3,3,1702345668
0.6,0.5880386770092652,0.5372977716727716,0.6,3,0.0010306835174560547,0.00025534629821777344,vehicle,naive-bayes,{},1471,vehicle experiment,676,170,3,3,1702345668
0.8176470588235294,0.8119438425284932,0.797640146335633,0.8176470588235294,1,0.13933205604553223,0.0003323554992675781,vehicle,mlp,{},59132,vehicle experiment,676,170,3,3,1702345668
0.8176470588235294,0.8119438425284932,0.797640146335633,0.8176470588235294,2,0.13461589813232422,0.00031065940856933594,vehicle,mlp,{},59132,vehicle experiment,676,170,3,3,1702345668
0.8176470588235294,0.8119438425284932,0.797640146335633,0.8176470588235294,3,0.13825535774230957,0.0003228187561035156,vehicle,mlp,{},59132,vehicle experiment,676,170,3,3,1702345668
0.7176470588235294,0.7201497990500547,0.6850414078674948,0.7176470588235294,1,0.015371322631835938,0.004855632781982422,vehicle,svm,{},84086,vehicle experiment,676,170,3,3,1702345669
0.7176470588235294,0.7201497990500547,0.6850414078674948,0.7176470588235294,2,0.014811515808105469,0.004914045333862305,vehicle,svm,{},84086,vehicle experiment,676,170,3,3,1702345669
0.7176470588235294,0.7201497990500547,0.6850414078674948,0.7176470588235294,3,0.014990091323852539,0.004935503005981445,vehicle,svm,{},84086,vehicle experiment,676,170,3,3,1702345669
