accuracy,f1 weighted,f1 macro,f1 micro,run,train time,predict time,dataset name,model,model kwargs,model size,experiment name,train samples,test samples,classes,discriminators,seed
0.6296296296296297,0.6207256954912499,0.47179284942981603,0.6296296296296297,1,0.2134251594543457,0.009988069534301758,yeast,random-forest,{},10786370,yeast experiment,1187,297,10,10,1702352263
0.6296296296296297,0.6207256954912499,0.47179284942981603,0.6296296296296297,2,0.20145845413208008,0.010376453399658203,yeast,random-forest,{},10786370,yeast experiment,1187,297,10,10,1702352263
0.6296296296296297,0.6207256954912499,0.47179284942981603,0.6296296296296297,3,0.20034217834472656,0.00896453857421875,yeast,random-forest,{},10786370,yeast experiment,1187,297,10,10,1702352263
0.5218855218855218,0.5268323237363486,0.39912290579023824,0.5218855218855218,1,0.005589962005615234,0.00019812583923339844,yeast,decision-tree,{},122017,yeast experiment,1187,297,10,10,1702352263
0.5218855218855218,0.5268323237363486,0.39912290579023824,0.5218855218855218,2,0.0051419734954833984,0.00016617774963378906,yeast,decision-tree,{},122017,yeast experiment,1187,297,10,10,1702352263
0.5218855218855218,0.5268323237363486,0.39912290579023824,0.5218855218855218,3,0.005427837371826172,0.0001862049102783203,yeast,decision-tree,{},122017,yeast experiment,1187,297,10,10,1702352263
0.5757575757575758,0.5515448907121777,0.3582429966568664,0.5757575757575758,1,0.033590078353881836,0.0002090930938720703,yeast,logistic-regression,{},1487,yeast experiment,1187,297,10,10,1702352263
0.5757575757575758,0.5515448907121777,0.3582429966568664,0.5757575757575758,2,0.03221321105957031,0.00013899803161621094,yeast,logistic-regression,{},1487,yeast experiment,1187,297,10,10,1702352263
0.5757575757575758,0.5515448907121777,0.3582429966568664,0.5757575757575758,3,0.03339719772338867,0.00014257431030273438,yeast,logistic-regression,{},1487,yeast experiment,1187,297,10,10,1702352263
0.5521885521885522,0.5463856770422707,0.5234780158489926,0.5521885521885522,1,0.0012574195861816406,0.014393329620361328,yeast,knn,{},182320,yeast experiment,1187,297,10,10,1702352264
0.5521885521885522,0.5463856770422707,0.5234780158489926,0.5521885521885522,2,0.0010797977447509766,0.013669252395629883,yeast,knn,{},182320,yeast experiment,1187,297,10,10,1702352264
0.5521885521885522,0.5463856770422707,0.5234780158489926,0.5521885521885522,3,0.0010275840759277344,0.012815237045288086,yeast,knn,{},182320,yeast experiment,1187,297,10,10,1702352264
0.1414141414141414,0.1594331849450403,0.2603591540198872,0.1414141414141414,1,0.0011756420135498047,0.0004398822784423828,yeast,naive-bayes,{},2055,yeast experiment,1187,297,10,10,1702352264
0.1414141414141414,0.1594331849450403,0.2603591540198872,0.1414141414141414,2,0.0012021064758300781,0.0005290508270263672,yeast,naive-bayes,{},2055,yeast experiment,1187,297,10,10,1702352264
0.1414141414141414,0.1594331849450403,0.2603591540198872,0.1414141414141414,3,0.0012066364288330078,0.0004572868347167969,yeast,naive-bayes,{},2055,yeast experiment,1187,297,10,10,1702352264
0.6026936026936027,0.5895877432143035,0.44603303102820246,0.6026936026936027,1,0.451934814453125,0.0003268718719482422,yeast,mlp,{},54229,yeast experiment,1187,297,10,10,1702352264
0.6026936026936027,0.5895877432143035,0.44603303102820246,0.6026936026936027,2,0.4323251247406006,0.0003116130828857422,yeast,mlp,{},54229,yeast experiment,1187,297,10,10,1702352264
0.6026936026936027,0.5895877432143035,0.44603303102820246,0.6026936026936027,3,0.42554664611816406,0.0003147125244140625,yeast,mlp,{},54229,yeast experiment,1187,297,10,10,1702352264
0.6094276094276094,0.5992100016133695,0.5559776442165021,0.6094276094276094,1,0.03712892532348633,0.012759208679199219,yeast,svm,{},140441,yeast experiment,1187,297,10,10,1702352265
0.6094276094276094,0.5992100016133695,0.5559776442165021,0.6094276094276094,2,0.03710460662841797,0.013184547424316406,yeast,svm,{},140441,yeast experiment,1187,297,10,10,1702352265
0.6094276094276094,0.5992100016133695,0.5559776442165021,0.6094276094276094,3,0.03719043731689453,0.013580083847045898,yeast,svm,{},140441,yeast experiment,1187,297,10,10,1702352265
