bleach,accuracy,f1 weighted,f1 macro,f1 micro,ties,run,train time,predict time,ram name,ram kwargs,tuple size,dataset name,encoder,encoder kwargs,experiment name,model size,train samples,test samples,classes,rams per discriminator,discriminators,seed,indices
1,0.9804270462633452,0.980501827752069,0.9805075799891165,0.9804270462633452,3,1,6.137176752090454,3.4407548904418945,DictRam,{},16,optical_handwritten,distributive-thermometer,"{""resolution"": 16}",optical_handwritten experiment,517357,4496,1124,10,64,10,1702338611,1024
2,0.9759786476868327,0.9760794789208794,0.9760686417105535,0.9759786476868327,7,1,6.137176752090454,3.4206817150115967,DictRam,{},16,optical_handwritten,distributive-thermometer,"{""resolution"": 16}",optical_handwritten experiment,517357,4496,1124,10,64,10,1702338611,1024
4,0.9697508896797153,0.9698110857077501,0.9698239098271395,0.9697508896797153,9,1,6.137176752090454,3.1522998809814453,DictRam,{},16,optical_handwritten,distributive-thermometer,"{""resolution"": 16}",optical_handwritten experiment,517357,4496,1124,10,64,10,1702338611,1024
8,0.9617437722419929,0.961802673270621,0.9618618848400831,0.9617437722419929,10,1,6.137176752090454,3.271806478500366,DictRam,{},16,optical_handwritten,distributive-thermometer,"{""resolution"": 16}",optical_handwritten experiment,517357,4496,1124,10,64,10,1702338611,1024
1,0.9804270462633452,0.9804472224522681,0.9804624768947351,0.9804270462633452,6,2,3.922327995300293,3.7621443271636963,DictRam,{},16,optical_handwritten,distributive-thermometer,"{""resolution"": 16}",optical_handwritten experiment,506389,4496,1124,10,64,10,1702338635,1024
2,0.9777580071174378,0.9778443944369285,0.9778824088417174,0.9777580071174378,7,2,3.922327995300293,3.4899723529815674,DictRam,{},16,optical_handwritten,distributive-thermometer,"{""resolution"": 16}",optical_handwritten experiment,506389,4496,1124,10,64,10,1702338635,1024
4,0.9733096085409253,0.9733904562890997,0.9734165004804026,0.9733096085409253,5,2,3.922327995300293,3.3607168197631836,DictRam,{},16,optical_handwritten,distributive-thermometer,"{""resolution"": 16}",optical_handwritten experiment,506389,4496,1124,10,64,10,1702338635,1024
8,0.9626334519572953,0.962598805776929,0.9626216866554828,0.9626334519572953,10,2,3.922327995300293,3.2995522022247314,DictRam,{},16,optical_handwritten,distributive-thermometer,"{""resolution"": 16}",optical_handwritten experiment,506389,4496,1124,10,64,10,1702338635,1024
1,0.9822064056939501,0.9822391022741034,0.9822419778519986,0.9822064056939501,4,3,3.894089698791504,3.2828056812286377,DictRam,{},16,optical_handwritten,distributive-thermometer,"{""resolution"": 16}",optical_handwritten experiment,528761,4496,1124,10,64,10,1702338655,1024
2,0.9759786476868327,0.9760686263286467,0.9760845211349377,0.9759786476868327,5,3,3.894089698791504,3.444302558898926,DictRam,{},16,optical_handwritten,distributive-thermometer,"{""resolution"": 16}",optical_handwritten experiment,528761,4496,1124,10,64,10,1702338655,1024
