bleach,accuracy,f1 weighted,f1 macro,f1 micro,ties,run,train time,predict time,ram name,ram kwargs,tuple size,dataset name,encoder,encoder kwargs,experiment name,model size,train samples,test samples,classes,rams per discriminator,discriminators,seed,indices
100,0.8464566929133859,0.8467496082358429,0.8438204550112728,0.846456692913386,60,1,2.4466845989227295,0.2374100685119629,DictRam,{},40,rice,thermometer,"{""resolution"": 40}",rice experiment,1705,3048,762,2,7,2,1702351840,280
120,0.8464566929133859,0.8467496082358429,0.8438204550112728,0.846456692913386,60,1,2.4466845989227295,0.06375288963317871,DictRam,{},40,rice,thermometer,"{""resolution"": 40}",rice experiment,1705,3048,762,2,7,2,1702351840,280
150,0.8648293963254593,0.8642419825180748,0.8608411657384802,0.8648293963254594,30,1,2.4466845989227295,0.06634521484375,DictRam,{},40,rice,thermometer,"{""resolution"": 40}",rice experiment,1705,3048,762,2,7,2,1702351840,280
170,0.8648293963254593,0.8642419825180748,0.8608411657384802,0.8648293963254594,30,1,2.4466845989227295,0.06376171112060547,DictRam,{},40,rice,thermometer,"{""resolution"": 40}",rice experiment,1705,3048,762,2,7,2,1702351840,280
200,0.8753280839895013,0.8741151178045915,0.8705090021197242,0.8753280839895013,21,1,2.4466845989227295,0.057747602462768555,DictRam,{},40,rice,thermometer,"{""resolution"": 40}",rice experiment,1705,3048,762,2,7,2,1702351840,280
100,0.8031496062992126,0.8041513340618363,0.8024296144698269,0.8031496062992126,96,2,0.3167996406555176,0.060707807540893555,DictRam,{},40,rice,thermometer,"{""resolution"": 40}",rice experiment,1724,3048,762,2,7,2,1702351845,280
120,0.8595800524934383,0.859552626867213,0.8565358079824326,0.8595800524934383,57,2,0.3167996406555176,0.05781435966491699,DictRam,{},40,rice,thermometer,"{""resolution"": 40}",rice experiment,1724,3048,762,2,7,2,1702351845,280
150,0.8818897637795275,0.8803662209667006,0.8767229664142885,0.8818897637795275,9,2,0.3167996406555176,0.059162139892578125,DictRam,{},40,rice,thermometer,"{""resolution"": 40}",rice experiment,1724,3048,762,2,7,2,1702351845,280
170,0.8818897637795275,0.8803662209667006,0.8767229664142885,0.8818897637795275,9,2,0.3167996406555176,0.060402631759643555,DictRam,{},40,rice,thermometer,"{""resolution"": 40}",rice experiment,1724,3048,762,2,7,2,1702351845,280
200,0.8818897637795275,0.8803662209667006,0.8767229664142885,0.8818897637795275,9,2,0.3167996406555176,0.05969095230102539,DictRam,{},40,rice,thermometer,"{""resolution"": 40}",rice experiment,1724,3048,762,2,7,2,1702351845,280
100,0.8031496062992126,0.8041513340618363,0.8024296144698269,0.8031496062992126,104,3,0.3082265853881836,0.05900454521179199,DictRam,{},40,rice,thermometer,"{""resolution"": 40}",rice experiment,1638,3048,762,2,7,2,1702351846,280
120,0.8490813648293963,0.849498505472592,0.8467993601342668,0.8490813648293963,54,3,0.3082265853881836,0.05756402015686035,DictRam,{},40,rice,thermometer,"{""resolution"": 40}",rice experiment,1638,3048,762,2,7,2,1702351846,280
150,0.8490813648293963,0.849498505472592,0.8467993601342668,0.8490813648293963,54,3,0.3082265853881836,0.06112194061279297,DictRam,{},40,rice,thermometer,"{""resolution"": 40}",rice experiment,1638,3048,762,2,7,2,1702351846,280
