bleach,accuracy,f1 weighted,f1 macro,f1 micro,ties,run,train time,predict time,ram name,ram kwargs,tuple size,dataset name,encoder,encoder kwargs,experiment name,model size,train samples,test samples,classes,rams per discriminator,discriminators,seed,indices
7,0.5084175084175084,0.44431541928923446,0.32877246318190095,0.5084175084175084,184,1,2.4797587394714355,0.28690052032470703,DictRam,{},19,yeast,thermometer,"{""resolution"": 19}",yeast experiment,13749,1187,297,10,8,10,1702352363,152
8,0.5084175084175084,0.43550272951239133,0.3345767372723894,0.5084175084175084,179,1,2.4797587394714355,0.11565852165222168,DictRam,{},19,yeast,thermometer,"{""resolution"": 19}",yeast experiment,13749,1187,297,10,8,10,1702352363,152
9,0.5016835016835017,0.4425487807620106,0.3071587596014039,0.5016835016835017,161,1,2.4797587394714355,0.11494183540344238,DictRam,{},19,yeast,thermometer,"{""resolution"": 19}",yeast experiment,13749,1187,297,10,8,10,1702352363,152
10,0.49158249158249157,0.4268836418175045,0.25392865641668555,0.49158249158249157,180,1,2.4797587394714355,0.1593306064605713,DictRam,{},19,yeast,thermometer,"{""resolution"": 19}",yeast experiment,13749,1187,297,10,8,10,1702352363,152
15,0.45791245791245794,0.4026144216986907,0.2540313062325014,0.45791245791245794,160,1,2.4797587394714355,0.16149449348449707,DictRam,{},19,yeast,thermometer,"{""resolution"": 19}",yeast experiment,13749,1187,297,10,8,10,1702352363,152
7,0.468013468013468,0.4337728686524369,0.30202689543589173,0.468013468013468,141,1,0.11457657814025879,0.23066997528076172,count-bloom,"{""est_elements"": 1000, ""false_positive_rate"": 0.05}",19,yeast,thermometer,"{""resolution"": 19}",yeast experiment,1997120,1187,297,10,8,10,1702352369,152
8,0.468013468013468,0.4342754299838673,0.3192335245414416,0.468013468013468,137,1,0.11457657814025879,0.2956581115722656,count-bloom,"{""est_elements"": 1000, ""false_positive_rate"": 0.05}",19,yeast,thermometer,"{""resolution"": 19}",yeast experiment,1997120,1187,297,10,8,10,1702352369,152
9,0.48148148148148145,0.4503560131661957,0.2854185457403014,0.48148148148148145,139,1,0.11457657814025879,0.2059459686279297,count-bloom,"{""est_elements"": 1000, ""false_positive_rate"": 0.05}",19,yeast,thermometer,"{""resolution"": 19}",yeast experiment,1997120,1187,297,10,8,10,1702352369,152
10,0.4713804713804714,0.44365000445269426,0.28432835379527927,0.4713804713804714,138,1,0.11457657814025879,0.20577001571655273,count-bloom,"{""est_elements"": 1000, ""false_positive_rate"": 0.05}",19,yeast,thermometer,"{""resolution"": 19}",yeast experiment,1997120,1187,297,10,8,10,1702352369,152
15,0.5016835016835017,0.47014697363989827,0.3411535033123572,0.5016835016835017,127,1,0.11457657814025879,0.22296833992004395,count-bloom,"{""est_elements"": 1000, ""false_positive_rate"": 0.05}",19,yeast,thermometer,"{""resolution"": 19}",yeast experiment,1997120,1187,297,10,8,10,1702352369,152
7,0.4781144781144781,0.4345488384698437,0.29720672714275115,0.4781144781144781,165,1,0.10829567909240723,0.21329784393310547,count-bloom,"{""est_elements"": 100, ""false_positive_rate"": 0.05}",19,yeast,thermometer,"{""resolution"": 19}",yeast experiment,201280,1187,297,10,8,10,1702352370,152
8,0.46464646464646464,0.41028593399330926,0.3185980574384392,0.46464646464646464,168,1,0.10829567909240723,0.23152995109558105,count-bloom,"{""est_elements"": 100, ""false_positive_rate"": 0.05}",19,yeast,thermometer,"{""resolution"": 19}",yeast experiment,201280,1187,297,10,8,10,1702352370,152
9,0.46464646464646464,0.41137933918048664,0.2916216859153645,0.46464646464646464,161,1,0.10829567909240723,0.2183513641357422,count-bloom,"{""est_elements"": 100, ""false_positive_rate"": 0.05}",19,yeast,thermometer,"{""resolution"": 19}",yeast experiment,201280,1187,297,10,8,10,1702352370,152
10,0.45454545454545453,0.40514726847331073,0.2867660365970169,0.45454545454545453,156,1,0.10829567909240723,0.21510052680969238,count-bloom,"{""est_elements"": 100, ""false_positive_rate"": 0.05}",19,yeast,thermometer,"{""resolution"": 19}",yeast experiment,201280,1187,297,10,8,10,1702352370,152
