bleach,accuracy,f1 weighted,f1 macro,f1 micro,ties,run,train time,predict time,ram name,ram kwargs,tuple size,dataset name,encoder,encoder kwargs,experiment name,model size,train samples,test samples,classes,rams per discriminator,discriminators,seed,indices
2,0.8518518518518519,0.8487426162827872,0.8546913962787541,0.8518518518518519,9,1,1.7237739562988281,0.16042542457580566,DictRam,{},16,wine,distributive-thermometer,"{""resolution"": 16}",wine experiment,3045,124,54,3,13,3,1670456307,208
5,0.8888888888888888,0.8860737451569369,0.8894693308954769,0.8888888888888888,5,1,1.7237739562988281,0.009780168533325195,DictRam,{},16,wine,distributive-thermometer,"{""resolution"": 16}",wine experiment,3045,124,54,3,13,3,1670456307,208
8,0.8148148148148148,0.8073192239858906,0.8153439153439154,0.8148148148148148,5,1,1.7237739562988281,0.009789705276489258,DictRam,{},16,wine,distributive-thermometer,"{""resolution"": 16}",wine experiment,3045,124,54,3,13,3,1670456307,208
10,0.7777777777777778,0.7698412698412698,0.780952380952381,0.7777777777777778,8,1,1.7237739562988281,0.009549617767333984,DictRam,{},16,wine,distributive-thermometer,"{""resolution"": 16}",wine experiment,3045,124,54,3,13,3,1670456307,208
15,0.7962962962962963,0.7921566887084128,0.8029260787881478,0.7962962962962963,6,1,1.7237739562988281,0.009877443313598633,DictRam,{},16,wine,distributive-thermometer,"{""resolution"": 16}",wine experiment,3045,124,54,3,13,3,1670456307,208
2,0.9444444444444444,0.9435810369596448,0.9460624265378086,0.9444444444444444,5,2,0.02025294303894043,0.010185003280639648,DictRam,{},16,wine,distributive-thermometer,"{""resolution"": 16}",wine experiment,3153,124,54,3,13,3,1670456309,208
5,0.8703703703703703,0.8663302725802727,0.873368560868561,0.8703703703703703,3,2,0.02025294303894043,0.009722471237182617,DictRam,{},16,wine,distributive-thermometer,"{""resolution"": 16}",wine experiment,3153,124,54,3,13,3,1670456309,208
8,0.8333333333333334,0.8247474747474748,0.833982683982684,0.8333333333333334,4,2,0.02025294303894043,0.009924173355102539,DictRam,{},16,wine,distributive-thermometer,"{""resolution"": 16}",wine experiment,3153,124,54,3,13,3,1670456309,208
10,0.8333333333333334,0.8279481404481404,0.8345172095172094,0.8333333333333334,2,2,0.02025294303894043,0.011518239974975586,DictRam,{},16,wine,distributive-thermometer,"{""resolution"": 16}",wine experiment,3153,124,54,3,13,3,1670456309,208
15,0.7777777777777778,0.7751461988304094,0.780701754385965,0.7777777777777778,7,2,0.02025294303894043,0.011375188827514648,DictRam,{},16,wine,distributive-thermometer,"{""resolution"": 16}",wine experiment,3153,124,54,3,13,3,1670456309,208
2,0.8888888888888888,0.8886817852335094,0.8908711667332357,0.8888888888888888,7,3,0.024027109146118164,0.012448549270629883,DictRam,{},16,wine,distributive-thermometer,"{""resolution"": 16}",wine experiment,3225,124,54,3,13,3,1670456310,208
5,0.8703703703703703,0.868229990471077,0.8728251563565655,0.8703703703703703,3,3,0.024027109146118164,0.012048959732055664,DictRam,{},16,wine,distributive-thermometer,"{""resolution"": 16}",wine experiment,3225,124,54,3,13,3,1670456310,208
8,0.8703703703703703,0.868229990471077,0.8728251563565655,0.8703703703703703,3,3,0.024027109146118164,0.012399673461914062,DictRam,{},16,wine,distributive-thermometer,"{""resolution"": 16}",wine experiment,3225,124,54,3,13,3,1670456310,208
10,0.8518518518518519,0.8460481199794077,0.853017454905732,0.8518518518518519,3,3,0.024027109146118164,0.012289047241210938,DictRam,{},16,wine,distributive-thermometer,"{""resolution"": 16}",wine experiment,3225,124,54,3,13,3,1670456310,208
15,0.8148148148148148,0.8028829664410727,0.81080532730461,0.8148148148148148,8,3,0.024027109146118164,0.012740850448608398,DictRam,{},16,wine,distributive-thermometer,"{""resolution"": 16}",wine experiment,3225,124,54,3,13,3,1670456310,208
2,0.8888888888888888,0.8886817852335094,0.8908711667332357,0.8888888888888888,7,1,0.020547866821289062,0.02103424072265625,count-bloom,"{""est_elements"": 1000, ""false_positive_rate"": 0.05}",16,wine,distributive-thermometer,"{""resolution"": 16}",wine experiment,973596,124,54,3,13,3,1670456310,208
5,0.8703703703703703,0.868229990471077,0.8728251563565655,0.8703703703703703,3,1,0.020547866821289062,0.02227163314819336,count-bloom,"{""est_elements"": 1000, ""false_positive_rate"": 0.05}",16,wine,distributive-thermometer,"{""resolution"": 16}",wine experiment,973596,124,54,3,13,3,1670456310,208
8,0.8703703703703703,0.868229990471077,0.8728251563565655,0.8703703703703703,3,1,0.020547866821289062,0.019579648971557617,count-bloom,"{""est_elements"": 1000, ""false_positive_rate"": 0.05}",16,wine,distributive-thermometer,"{""resolution"": 16}",wine experiment,973596,124,54,3,13,3,1670456310,208
10,0.8518518518518519,0.8460481199794077,0.853017454905732,0.8518518518518519,3,1,0.020547866821289062,0.016830921173095703,count-bloom,"{""est_elements"": 1000, ""false_positive_rate"": 0.05}",16,wine,distributive-thermometer,"{""resolution"": 16}",wine experiment,973596,124,54,3,13,3,1670456310,208
15,0.8148148148148148,0.8028829664410727,0.81080532730461,0.8148148148148148,8,1,0.020547866821289062,0.01699042320251465,count-bloom,"{""est_elements"": 1000, ""false_positive_rate"": 0.05}",16,wine,distributive-thermometer,"{""resolution"": 16}",wine experiment,973596,124,54,3,13,3,1670456310,208
2,0.8888888888888888,0.8886817852335094,0.8908711667332357,0.8888888888888888,7,2,0.016437292098999023,0.01739954948425293,count-bloom,"{""est_elements"": 1000, ""false_positive_rate"": 0.05}",16,wine,distributive-thermometer,"{""resolution"": 16}",wine experiment,973596,124,54,3,13,3,1670456310,208
5,0.8703703703703703,0.868229990471077,0.8728251563565655,0.8703703703703703,3,2,0.016437292098999023,0.017069578170776367,count-bloom,"{""est_elements"": 1000, ""false_positive_rate"": 0.05}",16,wine,distributive-thermometer,"{""resolution"": 16}",wine experiment,973596,124,54,3,13,3,1670456310,208
8,0.8703703703703703,0.868229990471077,0.8728251563565655,0.8703703703703703,3,2,0.016437292098999023,0.017000913619995117,count-bloom,"{""est_elements"": 1000, ""false_positive_rate"": 0.05}",16,wine,distributive-thermometer,"{""resolution"": 16}",wine experiment,973596,124,54,3,13,3,1670456310,208
10,0.8518518518518519,0.8460481199794077,0.853017454905732,0.8518518518518519,3,2,0.016437292098999023,0.01668381690979004,count-bloom,"{""est_elements"": 1000, ""false_positive_rate"": 0.05}",16,wine,distributive-thermometer,"{""resolution"": 16}",wine experiment,973596,124,54,3,13,3,1670456310,208
15,0.8148148148148148,0.8028829664410727,0.81080532730461,0.8148148148148148,8,2,0.016437292098999023,0.01701045036315918,count-bloom,"{""est_elements"": 1000, ""false_positive_rate"": 0.05}",16,wine,distributive-thermometer,"{""resolution"": 16}",wine experiment,973596,124,54,3,13,3,1670456310,208
2,0.8888888888888888,0.8886817852335094,0.8908711667332357,0.8888888888888888,7,3,0.016077280044555664,0.017371654510498047,count-bloom,"{""est_elements"": 1000, ""false_positive_rate"": 0.05}",16,wine,distributive-thermometer,"{""resolution"": 16}",wine experiment,973596,124,54,3,13,3,1670456310,208
5,0.8703703703703703,0.868229990471077,0.8728251563565655,0.8703703703703703,3,3,0.016077280044555664,0.016705989837646484,count-bloom,"{""est_elements"": 1000, ""false_positive_rate"": 0.05}",16,wine,distributive-thermometer,"{""resolution"": 16}",wine experiment,973596,124,54,3,13,3,1670456310,208
8,0.8703703703703703,0.868229990471077,0.8728251563565655,0.8703703703703703,3,3,0.016077280044555664,0.01673436164855957,count-bloom,"{""est_elements"": 1000, ""false_positive_rate"": 0.05}",16,wine,distributive-thermometer,"{""resolution"": 16}",wine experiment,973596,124,54,3,13,3,1670456310,208
10,0.8518518518518519,0.8460481199794077,0.853017454905732,0.8518518518518519,3,3,0.016077280044555664,0.016870498657226562,count-bloom,"{""est_elements"": 1000, ""false_positive_rate"": 0.05}",16,wine,distributive-thermometer,"{""resolution"": 16}",wine experiment,973596,124,54,3,13,3,1670456310,208
