bleach,accuracy,f1 weighted,f1 macro,f1 micro,ties,run,train time,predict time,ram name,ram kwargs,tuple size,dataset name,encoder,encoder kwargs,experiment name,model size,train samples,test samples,classes,rams per discriminator,discriminators,seed,indices
2,0.9074074074074074,0.9070289801997119,0.9101003442466856,0.9074074074074074,4,1,1.4346177577972412,0.21290254592895508,DictRam,{},16,wine,distributive-thermometer,"{""resolution"": 16}",wine experiment,6096,124,54,3,13,3,1670371302,208
5,0.8518518518518519,0.8455246913580247,0.8509259259259259,0.8518518518518519,4,1,1.4346177577972412,0.06784725189208984,DictRam,{},16,wine,distributive-thermometer,"{""resolution"": 16}",wine experiment,6096,124,54,3,13,3,1670371302,208
8,0.8518518518518519,0.8507515473032714,0.8561155319776009,0.8518518518518519,3,1,1.4346177577972412,0.06728029251098633,DictRam,{},16,wine,distributive-thermometer,"{""resolution"": 16}",wine experiment,6096,124,54,3,13,3,1670371302,208
10,0.8148148148148148,0.8120146174238512,0.8208873740280053,0.8148148148148148,3,1,1.4346177577972412,0.06801342964172363,DictRam,{},16,wine,distributive-thermometer,"{""resolution"": 16}",wine experiment,6096,124,54,3,13,3,1670371302,208
15,0.7407407407407407,0.7396011396011396,0.7452991452991453,0.7407407407407407,8,1,1.4346177577972412,0.0680704116821289,DictRam,{},16,wine,distributive-thermometer,"{""resolution"": 16}",wine experiment,6096,124,54,3,13,3,1670371302,208
2,0.9259259259259259,0.925218321770046,0.9247622006242696,0.9259259259259259,5,2,0.06708192825317383,0.06842160224914551,DictRam,{},16,wine,distributive-thermometer,"{""resolution"": 16}",wine experiment,6048,124,54,3,13,3,1670371304,208
5,0.9259259259259259,0.9255778334725704,0.9269005847953217,0.9259259259259259,4,2,0.06708192825317383,0.06834077835083008,DictRam,{},16,wine,distributive-thermometer,"{""resolution"": 16}",wine experiment,6048,124,54,3,13,3,1670371304,208
8,0.9074074074074074,0.9059829059829059,0.9094017094017094,0.9074074074074074,4,2,0.06708192825317383,0.06824970245361328,DictRam,{},16,wine,distributive-thermometer,"{""resolution"": 16}",wine experiment,6048,124,54,3,13,3,1670371304,208
10,0.8703703703703703,0.8663302725802727,0.873368560868561,0.8703703703703703,2,2,0.06708192825317383,0.06803774833679199,DictRam,{},16,wine,distributive-thermometer,"{""resolution"": 16}",wine experiment,6048,124,54,3,13,3,1670371304,208
15,0.8148148148148148,0.7981734360410832,0.8089985994397759,0.8148148148148148,4,2,0.06708192825317383,0.06791090965270996,DictRam,{},16,wine,distributive-thermometer,"{""resolution"": 16}",wine experiment,6048,124,54,3,13,3,1670371304,208
