bleach,accuracy,f1 weighted,f1 macro,f1 micro,ties,run,train time,predict time,ram name,ram kwargs,tuple size,dataset name,encoder,encoder kwargs,experiment name,model size,train samples,test samples,classes,rams per discriminator,discriminators,seed,indices
1,0.8095238095238095,0.8085248085248086,0.8085248085248083,0.8095238095238095,2,1,2.302232503890991,0.20607352256774902,DictRam,{},24,image_segmentation,thermometer,"{""resolution"": 48}",image_segmentation experiment,17413,168,42,7,38,7,1702339668,912
2,0.7857142857142857,0.7830169830169831,0.783016983016983,0.7857142857142857,5,1,2.302232503890991,0.05906963348388672,DictRam,{},24,image_segmentation,thermometer,"{""resolution"": 48}",image_segmentation experiment,17413,168,42,7,38,7,1702339668,912
3,0.8095238095238095,0.8064935064935066,0.8064935064935064,0.8095238095238095,5,1,2.302232503890991,0.057773590087890625,DictRam,{},24,image_segmentation,thermometer,"{""resolution"": 48}",image_segmentation experiment,17413,168,42,7,38,7,1702339668,912
4,0.7857142857142857,0.7770979020979021,0.7770979020979022,0.7857142857142857,3,1,2.302232503890991,0.051651954650878906,DictRam,{},24,image_segmentation,thermometer,"{""resolution"": 48}",image_segmentation experiment,17413,168,42,7,38,7,1702339668,912
1,0.8809523809523809,0.8786213786213786,0.8786213786213787,0.8809523809523809,6,2,0.08858919143676758,0.050119638442993164,DictRam,{},24,image_segmentation,thermometer,"{""resolution"": 48}",image_segmentation experiment,16939,168,42,7,38,7,1702339673,912
2,0.8571428571428571,0.850520907663765,0.8505209076637648,0.8571428571428571,4,2,0.08858919143676758,0.05077648162841797,DictRam,{},24,image_segmentation,thermometer,"{""resolution"": 48}",image_segmentation experiment,16939,168,42,7,38,7,1702339673,912
3,0.7857142857142857,0.7838589981447124,0.7838589981447124,0.7857142857142857,3,2,0.08858919143676758,0.05050516128540039,DictRam,{},24,image_segmentation,thermometer,"{""resolution"": 48}",image_segmentation experiment,16939,168,42,7,38,7,1702339673,912
4,0.8095238095238095,0.8071690214547358,0.8071690214547358,0.8095238095238095,4,2,0.08858919143676758,0.052370548248291016,DictRam,{},24,image_segmentation,thermometer,"{""resolution"": 48}",image_segmentation experiment,16939,168,42,7,38,7,1702339673,912
1,0.8571428571428571,0.8527472527472529,0.8527472527472526,0.8571428571428571,8,3,0.09208011627197266,0.0529932975769043,DictRam,{},24,image_segmentation,thermometer,"{""resolution"": 48}",image_segmentation experiment,17417,168,42,7,38,7,1702339674,912
2,0.8333333333333334,0.8328338328338328,0.8328338328338328,0.8333333333333334,1,3,0.09208011627197266,0.05193138122558594,DictRam,{},24,image_segmentation,thermometer,"{""resolution"": 48}",image_segmentation experiment,17417,168,42,7,38,7,1702339674,912
3,0.8333333333333334,0.8293040293040292,0.8293040293040291,0.8333333333333334,2,3,0.09208011627197266,0.051674842834472656,DictRam,{},24,image_segmentation,thermometer,"{""resolution"": 48}",image_segmentation experiment,17417,168,42,7,38,7,1702339674,912
4,0.8333333333333334,0.8311355311355312,0.8311355311355311,0.8333333333333334,2,3,0.09208011627197266,0.051021575927734375,DictRam,{},24,image_segmentation,thermometer,"{""resolution"": 48}",image_segmentation experiment,17417,168,42,7,38,7,1702339674,912
1,0.8095238095238095,0.7992991135848277,0.799299113584828,0.8095238095238095,6,1,0.08424496650695801,0.11669445037841797,count-bloom,"{""est_elements"": 1000, ""false_positive_rate"": 0.05}",24,image_segmentation,thermometer,"{""resolution"": 48}",image_segmentation experiment,6640424,168,42,7,38,7,1702339675,912
2,0.8333333333333334,0.8328338328338328,0.8328338328338328,0.8333333333333334,3,1,0.08424496650695801,0.11523938179016113,count-bloom,"{""est_elements"": 1000, ""false_positive_rate"": 0.05}",24,image_segmentation,thermometer,"{""resolution"": 48}",image_segmentation experiment,6640424,168,42,7,38,7,1702339675,912
3,0.8095238095238095,0.8071690214547358,0.8071690214547358,0.8095238095238095,4,1,0.08424496650695801,0.11404991149902344,count-bloom,"{""est_elements"": 1000, ""false_positive_rate"": 0.05}",24,image_segmentation,thermometer,"{""resolution"": 48}",image_segmentation experiment,6640424,168,42,7,38,7,1702339675,912
4,0.8095238095238095,0.8070691213548356,0.8070691213548356,0.8095238095238095,6,1,0.08424496650695801,0.11515927314758301,count-bloom,"{""est_elements"": 1000, ""false_positive_rate"": 0.05}",24,image_segmentation,thermometer,"{""resolution"": 48}",image_segmentation experiment,6640424,168,42,7,38,7,1702339675,912
