bleach,accuracy,f1 weighted,f1 macro,f1 micro,ties,run,train time,predict time,ram name,ram kwargs,tuple size,dataset name,encoder,encoder kwargs,experiment name,model size,train samples,test samples,classes,rams per discriminator,discriminators,seed,indices
2000,0.8235987131270107,0.8452470633808601,0.5180526804678617,0.8235987131270107,2871,1,5.872898101806641,0.8873209953308105,DictRam,{},8,sepsis,distributive-thermometer,"{""resolution"": 8}",sepsis experiment,370,88272,22069,2,3,2,1702337668,24
4000,0.9263219901218904,0.8908920043310973,0.48087598795634173,0.9263219901218904,0,1,5.872898101806641,0.7263407707214355,DictRam,{},8,sepsis,distributive-thermometer,"{""resolution"": 8}",sepsis experiment,370,88272,22069,2,3,2,1702337668,24
2000,0.873578322533871,0.8714963503476505,0.5217064340252111,0.873578322533871,1514,2,3.7021942138671875,0.7072851657867432,DictRam,{},8,sepsis,distributive-thermometer,"{""resolution"": 8}",sepsis experiment,419,88272,22069,2,3,2,1702337678,24
4000,0.9262766776926911,0.8908693807283614,0.48086377643433464,0.9262766776926912,1,2,3.7021942138671875,0.7087702751159668,DictRam,{},8,sepsis,distributive-thermometer,"{""resolution"": 8}",sepsis experiment,419,88272,22069,2,3,2,1702337678,24
2000,0.8211518419502469,0.8482440715529055,0.5533947456805971,0.8211518419502469,3355,3,3.66496205329895,0.7135543823242188,DictRam,{},8,sepsis,distributive-thermometer,"{""resolution"": 8}",sepsis experiment,358,88272,22069,2,3,2,1702337683,24
4000,0.9263219901218904,0.8908920043310973,0.48087598795634173,0.9263219901218904,0,3,3.66496205329895,0.7158200740814209,DictRam,{},8,sepsis,distributive-thermometer,"{""resolution"": 8}",sepsis experiment,358,88272,22069,2,3,2,1702337683,24
2000,0.8956001631247451,0.8824571669831616,0.5229924018724352,0.8956001631247451,938,1,2.4271891117095947,1.0194849967956543,count-bloom,"{""est_elements"": 1000, ""false_positive_rate"": 0.05}",8,sepsis,distributive-thermometer,"{""resolution"": 8}",sepsis experiment,149784,88272,22069,2,3,2,1702337689,24
4000,0.8956001631247451,0.8824571669831616,0.5229924018724352,0.8956001631247451,938,1,2.4271891117095947,1.0036849975585938,count-bloom,"{""est_elements"": 1000, ""false_positive_rate"": 0.05}",8,sepsis,distributive-thermometer,"{""resolution"": 8}",sepsis experiment,149784,88272,22069,2,3,2,1702337689,24
2000,0.7215098101409216,0.7851969692587634,0.5202983677732576,0.7215098101409216,6150,2,2.5096795558929443,1.0440609455108643,count-bloom,"{""est_elements"": 1000, ""false_positive_rate"": 0.05}",8,sepsis,distributive-thermometer,"{""resolution"": 8}",sepsis experiment,149784,88272,22069,2,3,2,1702337693,24
4000,0.9251438669627079,0.8903034445379013,0.4805583015581603,0.9251438669627079,26,2,2.5096795558929443,1.0435738563537598,count-bloom,"{""est_elements"": 1000, ""false_positive_rate"": 0.05}",8,sepsis,distributive-thermometer,"{""resolution"": 8}",sepsis experiment,149784,88272,22069,2,3,2,1702337693,24
2000,0.8222846526802302,0.8489718383692793,0.5542695067314639,0.8222846526802302,3330,3,2.371744155883789,0.9663987159729004,count-bloom,"{""est_elements"": 1000, ""false_positive_rate"": 0.05}",8,sepsis,distributive-thermometer,"{""resolution"": 8}",sepsis experiment,149784,88272,22069,2,3,2,1702337698,24
4000,0.9263219901218904,0.8908920043310973,0.48087598795634173,0.9263219901218904,0,3,2.371744155883789,0.9805371761322021,count-bloom,"{""est_elements"": 1000, ""false_positive_rate"": 0.05}",8,sepsis,distributive-thermometer,"{""resolution"": 8}",sepsis experiment,149784,88272,22069,2,3,2,1702337698,24
2000,0.8309846390865014,0.8527381325192467,0.5463492957498096,0.8309846390865013,2962,1,2.466284990310669,1.0557420253753662,count-bloom,"{""est_elements"": 100, ""false_positive_rate"": 0.05}",8,sepsis,distributive-thermometer,"{""resolution"": 8}",sepsis experiment,15096,88272,22069,2,3,2,1702337703,24
4000,0.9263219901218904,0.8908920043310973,0.48087598795634173,0.9263219901218904,0,1,2.466284990310669,1.0533969402313232,count-bloom,"{""est_elements"": 100, ""false_positive_rate"": 0.05}",8,sepsis,distributive-thermometer,"{""resolution"": 8}",sepsis experiment,15096,88272,22069,2,3,2,1702337703,24
2000,0.7215098101409216,0.7851969692587634,0.5202983677732576,0.7215098101409216,6150,2,2.3348047733306885,0.9614861011505127,count-bloom,"{""est_elements"": 100, ""false_positive_rate"": 0.05}",8,sepsis,distributive-thermometer,"{""resolution"": 8}",sepsis experiment,15096,88272,22069,2,3,2,1702337708,24
4000,0.9263219901218904,0.8908920043310973,0.48087598795634173,0.9263219901218904,0,2,2.3348047733306885,0.9683630466461182,count-bloom,"{""est_elements"": 100, ""false_positive_rate"": 0.05}",8,sepsis,distributive-thermometer,"{""resolution"": 8}",sepsis experiment,15096,88272,22069,2,3,2,1702337708,24
2000,0.8132674792695637,0.838705585663188,0.510175147771064,0.8132674792695637,3083,3,2.4762461185455322,1.045229196548462,count-bloom,"{""est_elements"": 100, ""false_positive_rate"": 0.05}",8,sepsis,distributive-thermometer,"{""resolution"": 8}",sepsis experiment,15096,88272,22069,2,3,2,1702337712,24
4000,0.9263219901218904,0.8908920043310973,0.48087598795634173,0.9263219901218904,0,3,2.4762461185455322,1.037795066833496,count-bloom,"{""est_elements"": 100, ""false_positive_rate"": 0.05}",8,sepsis,distributive-thermometer,"{""resolution"": 8}",sepsis experiment,15096,88272,22069,2,3,2,1702337712,24
2000,0.9263219901218904,0.8908920043310973,0.48087598795634173,0.9263219901218904,0,1,3.0671677589416504,1.2450973987579346,count-bloom,"{""est_elements"": 100, ""false_positive_rate"": 0.02}",8,sepsis,distributive-thermometer,"{""resolution"": 8}",sepsis experiment,19680,88272,22069,2,3,2,1702337717,24
4000,0.9263219901218904,0.8908920043310973,0.48087598795634173,0.9263219901218904,0,1,3.0671677589416504,1.2956628799438477,count-bloom,"{""est_elements"": 100, ""false_positive_rate"": 0.02}",8,sepsis,distributive-thermometer,"{""resolution"": 8}",sepsis experiment,19680,88272,22069,2,3,2,1702337717,24
2000,0.8255471475825819,0.846348415218285,0.5185281027383638,0.8255471475825819,2820,2,3.1170332431793213,1.2883386611938477,count-bloom,"{""est_elements"": 100, ""false_positive_rate"": 0.02}",8,sepsis,distributive-thermometer,"{""resolution"": 8}",sepsis experiment,19680,88272,22069,2,3,2,1702337723,24
4000,0.9263219901218904,0.8908920043310973,0.48087598795634173,0.9263219901218904,0,2,3.1170332431793213,1.2634451389312744,count-bloom,"{""est_elements"": 100, ""false_positive_rate"": 0.02}",8,sepsis,distributive-thermometer,"{""resolution"": 8}",sepsis experiment,19680,88272,22069,2,3,2,1702337723,24
2000,0.8243690244233993,0.8414562570810522,0.4849923358847632,0.8243690244233993,2528,3,3.1878883838653564,1.3517413139343262,count-bloom,"{""est_elements"": 100, ""false_positive_rate"": 0.02}",8,sepsis,distributive-thermometer,"{""resolution"": 8}",sepsis experiment,19680,88272,22069,2,3,2,1702337728,24
4000,0.9160360686936426,0.8858838615722178,0.47916408995654985,0.9160360686936426,231,3,3.1878883838653564,1.3849565982818604,count-bloom,"{""est_elements"": 100, ""false_positive_rate"": 0.02}",8,sepsis,distributive-thermometer,"{""resolution"": 8}",sepsis experiment,19680,88272,22069,2,3,2,1702337728,24
2000,0.7215098101409216,0.7851969692587634,0.5202983677732576,0.7215098101409216,6150,1,2.328937530517578,0.9887936115264893,count-bloom,"{""est_elements"": 100, ""false_positive_rate"": 0.08}",8,sepsis,distributive-thermometer,"{""resolution"": 8}",sepsis experiment,12744,88272,22069,2,3,2,1702337735,24
