bleach,accuracy,f1 weighted,f1 macro,f1 micro,ties,run,train time,predict time,ram name,ram kwargs,tuple size,dataset name,encoder,encoder kwargs,experiment name,model size,train samples,test samples,classes,rams per discriminator,discriminators,seed,indices
2,0.9333333333333333,0.9332591768631814,0.9332591768631814,0.9333333333333333,0,1,1.3093011379241943,0.15489959716796875,DictRam,{},16,iris,distributive-thermometer,"{""resolution"": 20}",iris experiment,981,105,45,3,5,3,1670423159,80
5,0.9333333333333333,0.9325423309850451,0.932542330985045,0.9333333333333333,4,1,1.3093011379241943,0.017284393310546875,DictRam,{},16,iris,distributive-thermometer,"{""resolution"": 20}",iris experiment,981,105,45,3,5,3,1670423159,80
8,0.8888888888888888,0.8858522500995619,0.8858522500995619,0.8888888888888888,3,1,1.3093011379241943,0.017579078674316406,DictRam,{},16,iris,distributive-thermometer,"{""resolution"": 20}",iris experiment,981,105,45,3,5,3,1670423159,80
10,0.8888888888888888,0.8858522500995619,0.8858522500995619,0.8888888888888888,3,1,1.3093011379241943,0.01712632179260254,DictRam,{},16,iris,distributive-thermometer,"{""resolution"": 20}",iris experiment,981,105,45,3,5,3,1670423159,80
15,0.8444444444444444,0.8421093507300405,0.8421093507300403,0.8444444444444444,3,1,1.3093011379241943,0.017437458038330078,DictRam,{},16,iris,distributive-thermometer,"{""resolution"": 20}",iris experiment,981,105,45,3,5,3,1670423159,80
2,0.9111111111111111,0.9107142857142857,0.9107142857142857,0.9111111111111111,1,2,0.018194913864135742,0.017161130905151367,DictRam,{},16,iris,distributive-thermometer,"{""resolution"": 20}",iris experiment,1065,105,45,3,5,3,1670423162,80
5,0.9555555555555556,0.9555555555555556,0.9555555555555556,0.9555555555555556,1,2,0.018194913864135742,0.017495393753051758,DictRam,{},16,iris,distributive-thermometer,"{""resolution"": 20}",iris experiment,1065,105,45,3,5,3,1670423162,80
8,0.9555555555555556,0.9555555555555556,0.9555555555555556,0.9555555555555556,1,2,0.018194913864135742,0.017428159713745117,DictRam,{},16,iris,distributive-thermometer,"{""resolution"": 20}",iris experiment,1065,105,45,3,5,3,1670423162,80
10,0.9555555555555556,0.9555555555555556,0.9555555555555556,0.9555555555555556,1,2,0.018194913864135742,0.017505645751953125,DictRam,{},16,iris,distributive-thermometer,"{""resolution"": 20}",iris experiment,1065,105,45,3,5,3,1670423162,80
15,0.9111111111111111,0.9102011494252875,0.9102011494252874,0.9111111111111111,6,2,0.018194913864135742,0.017533540725708008,DictRam,{},16,iris,distributive-thermometer,"{""resolution"": 20}",iris experiment,1065,105,45,3,5,3,1670423162,80
2,0.9111111111111111,0.9107142857142857,0.9107142857142857,0.9111111111111111,1,3,0.018120765686035156,0.01721048355102539,DictRam,{},16,iris,distributive-thermometer,"{""resolution"": 20}",iris experiment,1065,105,45,3,5,3,1670423162,80
5,0.9555555555555556,0.9555555555555556,0.9555555555555556,0.9555555555555556,1,3,0.018120765686035156,0.01720571517944336,DictRam,{},16,iris,distributive-thermometer,"{""resolution"": 20}",iris experiment,1065,105,45,3,5,3,1670423162,80
8,0.9555555555555556,0.9555555555555556,0.9555555555555556,0.9555555555555556,1,3,0.018120765686035156,0.01723337173461914,DictRam,{},16,iris,distributive-thermometer,"{""resolution"": 20}",iris experiment,1065,105,45,3,5,3,1670423162,80
10,0.9555555555555556,0.9555555555555556,0.9555555555555556,0.9555555555555556,1,3,0.018120765686035156,0.017333507537841797,DictRam,{},16,iris,distributive-thermometer,"{""resolution"": 20}",iris experiment,1065,105,45,3,5,3,1670423162,80
15,0.9111111111111111,0.9102011494252875,0.9102011494252874,0.9111111111111111,6,3,0.018120765686035156,0.01741647720336914,DictRam,{},16,iris,distributive-thermometer,"{""resolution"": 20}",iris experiment,1065,105,45,3,5,3,1670423162,80
2,0.9111111111111111,0.9107142857142857,0.9107142857142857,0.9111111111111111,1,1,0.016777753829956055,0.019318103790283203,count-bloom,"{""est_elements"": 1000, ""false_positive_rate"": 0.05}",16,iris,distributive-thermometer,"{""resolution"": 20}",iris experiment,374460,105,45,3,5,3,1670423162,80
5,0.9555555555555556,0.9555555555555556,0.9555555555555556,0.9555555555555556,1,1,0.016777753829956055,0.018932580947875977,count-bloom,"{""est_elements"": 1000, ""false_positive_rate"": 0.05}",16,iris,distributive-thermometer,"{""resolution"": 20}",iris experiment,374460,105,45,3,5,3,1670423162,80
8,0.9555555555555556,0.9555555555555556,0.9555555555555556,0.9555555555555556,1,1,0.016777753829956055,0.018787622451782227,count-bloom,"{""est_elements"": 1000, ""false_positive_rate"": 0.05}",16,iris,distributive-thermometer,"{""resolution"": 20}",iris experiment,374460,105,45,3,5,3,1670423162,80
10,0.9555555555555556,0.9555555555555556,0.9555555555555556,0.9555555555555556,1,1,0.016777753829956055,0.019026994705200195,count-bloom,"{""est_elements"": 1000, ""false_positive_rate"": 0.05}",16,iris,distributive-thermometer,"{""resolution"": 20}",iris experiment,374460,105,45,3,5,3,1670423162,80
15,0.9111111111111111,0.9102011494252875,0.9102011494252874,0.9111111111111111,6,1,0.016777753829956055,0.019226551055908203,count-bloom,"{""est_elements"": 1000, ""false_positive_rate"": 0.05}",16,iris,distributive-thermometer,"{""resolution"": 20}",iris experiment,374460,105,45,3,5,3,1670423162,80
2,0.9111111111111111,0.9107142857142857,0.9107142857142857,0.9111111111111111,1,2,0.01629495620727539,0.019237756729125977,count-bloom,"{""est_elements"": 1000, ""false_positive_rate"": 0.05}",16,iris,distributive-thermometer,"{""resolution"": 20}",iris experiment,374460,105,45,3,5,3,1670423162,80
5,0.9555555555555556,0.9555555555555556,0.9555555555555556,0.9555555555555556,1,2,0.01629495620727539,0.019306659698486328,count-bloom,"{""est_elements"": 1000, ""false_positive_rate"": 0.05}",16,iris,distributive-thermometer,"{""resolution"": 20}",iris experiment,374460,105,45,3,5,3,1670423162,80
8,0.9555555555555556,0.9555555555555556,0.9555555555555556,0.9555555555555556,1,2,0.01629495620727539,0.019021272659301758,count-bloom,"{""est_elements"": 1000, ""false_positive_rate"": 0.05}",16,iris,distributive-thermometer,"{""resolution"": 20}",iris experiment,374460,105,45,3,5,3,1670423162,80
10,0.9555555555555556,0.9555555555555556,0.9555555555555556,0.9555555555555556,1,2,0.01629495620727539,0.019056081771850586,count-bloom,"{""est_elements"": 1000, ""false_positive_rate"": 0.05}",16,iris,distributive-thermometer,"{""resolution"": 20}",iris experiment,374460,105,45,3,5,3,1670423162,80
15,0.9111111111111111,0.9102011494252875,0.9102011494252874,0.9111111111111111,6,2,0.01629495620727539,0.01913285255432129,count-bloom,"{""est_elements"": 1000, ""false_positive_rate"": 0.05}",16,iris,distributive-thermometer,"{""resolution"": 20}",iris experiment,374460,105,45,3,5,3,1670423162,80
2,0.9111111111111111,0.9107142857142857,0.9107142857142857,0.9111111111111111,1,3,0.016170024871826172,0.018847942352294922,count-bloom,"{""est_elements"": 1000, ""false_positive_rate"": 0.05}",16,iris,distributive-thermometer,"{""resolution"": 20}",iris experiment,374460,105,45,3,5,3,1670423162,80
