bleach,accuracy,f1 weighted,f1 macro,f1 micro,ties,run,train time,predict time,ram name,ram kwargs,tuple size,dataset name,encoder,encoder kwargs,experiment name,model size,train samples,test samples,classes,rams per discriminator,discriminators,seed,indices
2,0.9111111111111111,0.9107142857142857,0.9107142857142857,0.9111111111111111,3,1,1.3843421936035156,0.17198538780212402,DictRam,{},16,iris,distributive-thermometer,"{""resolution"": 20}",iris experiment,1992,105,45,3,5,3,1670371213,80
5,0.9111111111111111,0.9107142857142857,0.9107142857142857,0.9111111111111111,4,1,1.3843421936035156,0.020938396453857422,DictRam,{},16,iris,distributive-thermometer,"{""resolution"": 20}",iris experiment,1992,105,45,3,5,3,1670371213,80
8,0.9555555555555556,0.9553571428571429,0.9553571428571429,0.9555555555555556,1,1,1.3843421936035156,0.02226400375366211,DictRam,{},16,iris,distributive-thermometer,"{""resolution"": 20}",iris experiment,1992,105,45,3,5,3,1670371213,80
10,0.9333333333333333,0.9326599326599326,0.9326599326599326,0.9333333333333333,1,1,1.3843421936035156,0.022408246994018555,DictRam,{},16,iris,distributive-thermometer,"{""resolution"": 20}",iris experiment,1992,105,45,3,5,3,1670371213,80
15,0.9333333333333333,0.9326599326599326,0.9326599326599326,0.9333333333333333,5,1,1.3843421936035156,0.021296262741088867,DictRam,{},16,iris,distributive-thermometer,"{""resolution"": 20}",iris experiment,1992,105,45,3,5,3,1670371213,80
2,0.9333333333333333,0.9332591768631814,0.9332591768631814,0.9333333333333333,1,2,0.020716428756713867,0.020899295806884766,DictRam,{},16,iris,distributive-thermometer,"{""resolution"": 20}",iris experiment,1992,105,45,3,5,3,1670371215,80
5,0.9555555555555556,0.9555555555555556,0.9555555555555556,0.9555555555555556,1,2,0.020716428756713867,0.022185802459716797,DictRam,{},16,iris,distributive-thermometer,"{""resolution"": 20}",iris experiment,1992,105,45,3,5,3,1670371215,80
8,0.9333333333333333,0.9332591768631814,0.9332591768631814,0.9333333333333333,3,2,0.020716428756713867,0.021071434020996094,DictRam,{},16,iris,distributive-thermometer,"{""resolution"": 20}",iris experiment,1992,105,45,3,5,3,1670371215,80
10,0.9111111111111111,0.9076622302428754,0.9076622302428753,0.9111111111111111,6,2,0.020716428756713867,0.020957231521606445,DictRam,{},16,iris,distributive-thermometer,"{""resolution"": 20}",iris experiment,1992,105,45,3,5,3,1670371215,80
15,0.8,0.7703081232492998,0.7703081232492998,0.8000000000000002,9,2,0.020716428756713867,0.021013736724853516,DictRam,{},16,iris,distributive-thermometer,"{""resolution"": 20}",iris experiment,1992,105,45,3,5,3,1670371215,80
2,0.9333333333333333,0.9332591768631814,0.9332591768631814,0.9333333333333333,1,3,0.020659685134887695,0.02542853355407715,DictRam,{},16,iris,distributive-thermometer,"{""resolution"": 20}",iris experiment,1992,105,45,3,5,3,1670371215,80
5,0.9555555555555556,0.9555555555555556,0.9555555555555556,0.9555555555555556,1,3,0.020659685134887695,0.021181344985961914,DictRam,{},16,iris,distributive-thermometer,"{""resolution"": 20}",iris experiment,1992,105,45,3,5,3,1670371215,80
8,0.9333333333333333,0.9332591768631814,0.9332591768631814,0.9333333333333333,3,3,0.020659685134887695,0.021041393280029297,DictRam,{},16,iris,distributive-thermometer,"{""resolution"": 20}",iris experiment,1992,105,45,3,5,3,1670371215,80
10,0.9111111111111111,0.9076622302428754,0.9076622302428753,0.9111111111111111,6,3,0.020659685134887695,0.021078824996948242,DictRam,{},16,iris,distributive-thermometer,"{""resolution"": 20}",iris experiment,1992,105,45,3,5,3,1670371215,80
15,0.8,0.7703081232492998,0.7703081232492998,0.8000000000000002,9,3,0.020659685134887695,0.020961523056030273,DictRam,{},16,iris,distributive-thermometer,"{""resolution"": 20}",iris experiment,1992,105,45,3,5,3,1670371215,80
2,0.9333333333333333,0.9332591768631814,0.9332591768631814,0.9333333333333333,0,1,0.02301478385925293,0.027789831161499023,count-bloom,"{""est_elements"": 1000, ""false_positive_rate"": 0.05}",16,iris,distributive-thermometer,"{""resolution"": 20}",iris experiment,374460,105,45,3,5,3,1670371216,80
5,0.9111111111111111,0.910320108762823,0.9103201087628229,0.9111111111111111,2,1,0.02301478385925293,0.02766895294189453,count-bloom,"{""est_elements"": 1000, ""false_positive_rate"": 0.05}",16,iris,distributive-thermometer,"{""resolution"": 20}",iris experiment,374460,105,45,3,5,3,1670371216,80
8,0.9111111111111111,0.910320108762823,0.9103201087628229,0.9111111111111111,2,1,0.02301478385925293,0.027995586395263672,count-bloom,"{""est_elements"": 1000, ""false_positive_rate"": 0.05}",16,iris,distributive-thermometer,"{""resolution"": 20}",iris experiment,374460,105,45,3,5,3,1670371216,80
10,0.8888888888888888,0.8871031746031746,0.8871031746031747,0.8888888888888888,3,1,0.02301478385925293,0.027829408645629883,count-bloom,"{""est_elements"": 1000, ""false_positive_rate"": 0.05}",16,iris,distributive-thermometer,"{""resolution"": 20}",iris experiment,374460,105,45,3,5,3,1670371216,80
15,0.8888888888888888,0.8871031746031746,0.8871031746031747,0.8888888888888888,4,1,0.02301478385925293,0.027945756912231445,count-bloom,"{""est_elements"": 1000, ""false_positive_rate"": 0.05}",16,iris,distributive-thermometer,"{""resolution"": 20}",iris experiment,374460,105,45,3,5,3,1670371216,80
2,0.9333333333333333,0.9332591768631814,0.9332591768631814,0.9333333333333333,0,2,0.022949695587158203,0.02814316749572754,count-bloom,"{""est_elements"": 1000, ""false_positive_rate"": 0.05}",16,iris,distributive-thermometer,"{""resolution"": 20}",iris experiment,374460,105,45,3,5,3,1670371216,80
5,0.9111111111111111,0.910320108762823,0.9103201087628229,0.9111111111111111,2,2,0.022949695587158203,0.02844548225402832,count-bloom,"{""est_elements"": 1000, ""false_positive_rate"": 0.05}",16,iris,distributive-thermometer,"{""resolution"": 20}",iris experiment,374460,105,45,3,5,3,1670371216,80
8,0.9111111111111111,0.910320108762823,0.9103201087628229,0.9111111111111111,2,2,0.022949695587158203,0.02825140953063965,count-bloom,"{""est_elements"": 1000, ""false_positive_rate"": 0.05}",16,iris,distributive-thermometer,"{""resolution"": 20}",iris experiment,374460,105,45,3,5,3,1670371216,80
10,0.8888888888888888,0.8871031746031746,0.8871031746031747,0.8888888888888888,3,2,0.022949695587158203,0.028556346893310547,count-bloom,"{""est_elements"": 1000, ""false_positive_rate"": 0.05}",16,iris,distributive-thermometer,"{""resolution"": 20}",iris experiment,374460,105,45,3,5,3,1670371216,80
15,0.8888888888888888,0.8871031746031746,0.8871031746031747,0.8888888888888888,4,2,0.022949695587158203,0.02862834930419922,count-bloom,"{""est_elements"": 1000, ""false_positive_rate"": 0.05}",16,iris,distributive-thermometer,"{""resolution"": 20}",iris experiment,374460,105,45,3,5,3,1670371216,80
2,0.9333333333333333,0.9332591768631814,0.9332591768631814,0.9333333333333333,0,3,0.02258753776550293,0.02765941619873047,count-bloom,"{""est_elements"": 1000, ""false_positive_rate"": 0.05}",16,iris,distributive-thermometer,"{""resolution"": 20}",iris experiment,374460,105,45,3,5,3,1670371216,80
5,0.9111111111111111,0.910320108762823,0.9103201087628229,0.9111111111111111,2,3,0.02258753776550293,0.027908802032470703,count-bloom,"{""est_elements"": 1000, ""false_positive_rate"": 0.05}",16,iris,distributive-thermometer,"{""resolution"": 20}",iris experiment,374460,105,45,3,5,3,1670371216,80
8,0.9111111111111111,0.910320108762823,0.9103201087628229,0.9111111111111111,2,3,0.02258753776550293,0.027620553970336914,count-bloom,"{""est_elements"": 1000, ""false_positive_rate"": 0.05}",16,iris,distributive-thermometer,"{""resolution"": 20}",iris experiment,374460,105,45,3,5,3,1670371216,80
10,0.8888888888888888,0.8871031746031746,0.8871031746031747,0.8888888888888888,3,3,0.02258753776550293,0.027977705001831055,count-bloom,"{""est_elements"": 1000, ""false_positive_rate"": 0.05}",16,iris,distributive-thermometer,"{""resolution"": 20}",iris experiment,374460,105,45,3,5,3,1670371216,80
