accuracy,f1 weighted,f1 macro,f1 micro,run,train time,predict time,dataset name,model,model kwargs,model size,experiment name,train samples,test samples,classes,discriminators,seed
0.9707602339181286,0.9708871747643292,0.9690676893021236,0.9707602339181286,1,0.1532115936279297,0.0048959255218505,breast_cancer,random-forest,{},283286,breast_cancer experiment,398,171,2,2,1702344090
0.9707602339181286,0.9708871747643292,0.9690676893021236,0.9707602339181286,2,0.1507742404937744,0.0050110816955566,breast_cancer,random-forest,{},283286,breast_cancer experiment,398,171,2,2,1702344090
0.9707602339181286,0.9708871747643292,0.9690676893021236,0.9707602339181286,3,0.15035080909729,0.0054686069488525,breast_cancer,random-forest,{},283286,breast_cancer experiment,398,171,2,2,1702344090
0.9239766081871345,0.9243066543872552,0.9195759921855214,0.9239766081871345,1,0.0070245265960693,0.0001528263092041,breast_cancer,decision-tree,{},3605,breast_cancer experiment,398,171,2,2,1702344090
0.9239766081871345,0.9243066543872552,0.9195759921855214,0.9239766081871345,2,0.0062506198883056,0.0001246929168701,breast_cancer,decision-tree,{},3605,breast_cancer experiment,398,171,2,2,1702344090
0.9239766081871345,0.9243066543872552,0.9195759921855214,0.9239766081871345,3,0.0063881874084472,0.0001170635223388,breast_cancer,decision-tree,{},3605,breast_cancer experiment,398,171,2,2,1702344090
0.9005847953216374,0.899699037845942,0.8920815235549616,0.9005847953216374,1,0.020193338394165,0.0002079010009765,breast_cancer,logistic-regression,{},948,breast_cancer experiment,398,171,2,2,1702344090
0.9005847953216374,0.899699037845942,0.8920815235549616,0.9005847953216374,2,0.0225250720977783,0.000187873840332,breast_cancer,logistic-regression,{},948,breast_cancer experiment,398,171,2,2,1702344090
0.9005847953216374,0.899699037845942,0.8920815235549616,0.9005847953216374,3,0.0195767879486084,0.0001816749572753,breast_cancer,logistic-regression,{},948,breast_cancer experiment,398,171,2,2,1702344090
0.9181286549707602,0.917857916395928,0.912037037037037,0.9181286549707602,1,0.0006687641143798,0.1382877826690673,breast_cancer,knn,{},99380,breast_cancer experiment,398,171,2,2,1702344090
0.9181286549707602,0.917857916395928,0.912037037037037,0.9181286549707602,2,0.0005381107330322,0.0024404525756835,breast_cancer,knn,{},99380,breast_cancer experiment,398,171,2,2,1702344091
0.9181286549707602,0.917857916395928,0.912037037037037,0.9181286549707602,3,0.0005078315734863,0.0022675991058349,breast_cancer,knn,{},99380,breast_cancer experiment,398,171,2,2,1702344091
0.9415204678362572,0.9413270831399486,0.937169312169312,0.9415204678362572,1,0.0011234283447265,0.0002975463867187,breast_cancer,naive-bayes,{},1543,breast_cancer experiment,398,171,2,2,1702344091
0.9415204678362572,0.9413270831399486,0.937169312169312,0.9415204678362572,2,0.0009260177612304,0.0002410411834716,breast_cancer,naive-bayes,{},1543,breast_cancer experiment,398,171,2,2,1702344091
0.9415204678362572,0.9413270831399486,0.937169312169312,0.9415204678362572,3,0.0009260177612304,0.0002398490905761,breast_cancer,naive-bayes,{},1543,breast_cancer experiment,398,171,2,2,1702344091
0.912280701754386,0.9103013945119208,0.9025641025641024,0.912280701754386,1,0.4027016162872314,0.0157077312469482,breast_cancer,mlp,{},85156,breast_cancer experiment,398,171,2,2,1702344091
0.912280701754386,0.9103013945119208,0.9025641025641024,0.912280701754386,2,0.3605010509490967,0.0003430843353271,breast_cancer,mlp,{},85156,breast_cancer experiment,398,171,2,2,1702344091
0.912280701754386,0.9103013945119208,0.9025641025641024,0.912280701754386,3,0.3006649017333984,0.0003612041473388,breast_cancer,mlp,{},85156,breast_cancer experiment,398,171,2,2,1702344091
0.8771929824561403,0.8730641381054367,0.8612281176334196,0.8771929824561403,1,0.0048615932464599,0.0023601055145263,breast_cancer,svm,{},27227,breast_cancer experiment,398,171,2,2,1702344092
0.8771929824561403,0.8730641381054367,0.8612281176334196,0.8771929824561403,2,0.0045671463012695,0.0023462772369384,breast_cancer,svm,{},27227,breast_cancer experiment,398,171,2,2,1702344092
0.8771929824561403,0.8730641381054367,0.8612281176334196,0.8771929824561403,3,0.0045006275177001,0.0023534297943115,breast_cancer,svm,{},27227,breast_cancer experiment,398,171,2,2,1702344092
0.919573999265516,0.9195228818733524,0.9317904948597852,0.919573999265516,1,4.615888595581055,0.0385389328002929,dry_bean,random-forest,{},14251556,dry_bean experiment,10888,2723,7,7,1702382108
0.9217774513404332,0.9217058740702168,0.9336951171190988,0.9217774513404334,2,4.148809194564819,0.0385615825653076,dry_bean,random-forest,{},14166008,dry_bean experiment,10888,2723,7,7,1702382113
0.9184722732280572,0.9183136760842362,0.9309870430162565,0.9184722732280572,3,4.158415079116821,0.0394644737243652,dry_bean,random-forest,{},14150648,dry_bean experiment,10888,2723,7,7,1702382117
0.8949687844289387,0.8947658303507697,0.9114874359648631,0.8949687844289387,1,0.282395601272583,0.0005495548248291,dry_bean,decision-tree,{},166426,dry_bean experiment,10888,2723,7,7,1702382121
0.892398090341535,0.8921448851557006,0.9091380504096772,0.892398090341535,2,0.2797584533691406,0.0005347728729248,dry_bean,decision-tree,{},166906,dry_bean experiment,10888,2723,7,7,1702382122
0.892398090341535,0.8921448851557006,0.9091380504096772,0.892398090341535,3,0.2955005168914795,0.000596284866333,dry_bean,decision-tree,{},166906,dry_bean experiment,10888,2723,7,7,1702382122
0.6995960337862651,0.6972060970322032,0.7133942388150688,0.6995960337862651,1,0.379364013671875,0.0005872249603271,dry_bean,logistic-regression,{},1695,dry_bean experiment,10888,2723,7,7,1702382122
